parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | FRA | 0 | 18.42 | 2.65578635014837 | x=((2/(2.73+4.01))*8.95) | x 2 2.73 4.01 + / 8.95 * = | x:dollar 2:pack 2.73:dollar 4.01:dollar +:dollar /:pack 8.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 18.42 | 22.912 | ((2*8.95)*(4.01-2.73))=x | 2 8.95 * 4.01 2.73 - * x = | 2:pack 8.95:dollar *:pack 4.01:dollar 2.73:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 18.42 | 11.16 | (((2*8.95)-4.01)-2.73)=x | 2 8.95 * 4.01 - 2.73 - x = | 2:pack 8.95:dollar *:dollar 4.01:dollar -:dollar 2.73:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 18.42 | 24.64 | (((2*8.95)+4.01)+2.73)=x | 2 8.95 * 4.01 + 2.73 + x = | 2:pack 8.95:dollar *:dollar 4.01:dollar +:dollar 2.73:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 18.42 | 24.64 | ((4.01+(2*8.95))+2.73)=x | 4.01 2 8.95 * + 2.73 + x = | 4.01:dollar 2:pack 8.95:dollar *:dollar +:dollar 2.73:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 18.42 | 16.62 | x=(((2*8.95)-4.01)+2.73) | x 2 8.95 * 4.01 - 2.73 + = | x:dollar 2:pack 8.95:dollar *:dollar 4.01:dollar -:dollar 2.73:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 18.42 | 2.65578635014837 | (8.95*(2/(2.73+4.01)))=x | 8.95 2 2.73 4.01 + / * x = | 8.95:dollar 2:pack 2.73:dollar 4.01:dollar +:dollar /:pack *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 18.42 | 19.18 | (((2*8.95)-x)+4.01)=2.73 | 2 8.95 * x - 4.01 + 2.73 = | 2:pack 8.95:dollar *:dollar x:dollar -:dollar 4.01:dollar +:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 18.42 | 11.16 | (((2*8.95)-x)-4.01)=2.73 | 2 8.95 * x - 4.01 - 2.73 = | 2:pack 8.95:dollar *:dollar x:dollar -:dollar 4.01:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 18.42 | 7.845 | (((2*x)-8.95)-4.01)=2.73 | 2 x * 8.95 - 4.01 - 2.73 = | 2:pack x:dollar *:dollar 8.95:dollar -:dollar 4.01:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 18.42 | 2.44632402234638 | (x/((2/8.95)*4.01))=2.73 | x 2 8.95 / 4.01 * / 2.73 = | x:dollar 2:pack 8.95:dollar /:pack 4.01:dollar *:pack /:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 18.42 | 3.835 | (((2*x)-8.95)+4.01)=2.73 | 2 x * 8.95 - 4.01 + 2.73 = | 2:pack x:dollar *:dollar 8.95:dollar -:dollar 4.01:dollar +:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 84.7565 | (((2*2.73)+4.01)*8.95)=x | 2 2.73 * 4.01 + 8.95 * x = | 2:pack 2.73:dollar *:pack 4.01:pack +:pack 8.95:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 23.9931421446384 | ((2+(2.73/4.01))*8.95)=x | 2 2.73 4.01 / + 8.95 * x = | 2:pack 2.73:pack 4.01:dollar /:pack +:pack 8.95:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 5.90804469273743 | x=((2*2.73)+(4.01/8.95)) | x 2 2.73 * 4.01 8.95 / + = | x:dollar 2:pack 2.73:dollar *:dollar 4.01:dollar 8.95:pack /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 31.38 | x=(2*((2.73+4.01)+8.95)) | x 2 2.73 4.01 + 8.95 + * = | x:pack 2:pack 2.73:dollar 4.01:dollar +:dollar 8.95:dollar +:dollar *:pack =:pack
EXPR: 0 | POS | FRA | 10 | 18.42 | 4.21 | ((2-(2.73+4.01))+8.95)=x | 2 2.73 4.01 + - 8.95 + x = | 2:dollar 2.73:dollar 4.01:dollar +:dollar -:dollar 8.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 41.3495 | x=((2*2.73)+(4.01*8.95)) | x 2 2.73 * 4.01 8.95 * + = | x:dollar 2:pack 2.73:dollar *:dollar 4.01:pack 8.95:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 0.152133632399448 | x=((2*2.73)/(4.01*8.95)) | x 2 2.73 * 4.01 8.95 * / = | x:dollar 2:pack 2.73:dollar *:dollar 4.01:pack 8.95:dollar *:pack /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 39.7946 | (2*((2.73*4.01)+8.95))=x | 2 2.73 4.01 * 8.95 + * x = | 2:pack 2.73:dollar 4.01:pack *:dollar 8.95:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 3.9946 | (2*((2.73*4.01)-8.95))=x | 2 2.73 4.01 * 8.95 - * x = | 2:pack 2.73:dollar 4.01:pack *:dollar 8.95:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 1.63510637326099 | x=((2/(2.73*4.01))*8.95) | x 2 2.73 4.01 * / 8.95 * = | x:dollar 2:pack 2.73:pack 4.01:dollar *:dollar /:pack 8.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 41.3495 | ((2*2.73)+(4.01*8.95))=x | 2 2.73 * 4.01 8.95 * + x = | 2:pack 2.73:dollar *:dollar 4.01:dollar 8.95:pack *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 39.7946 | x=(2*((2.73*4.01)+8.95)) | x 2 2.73 4.01 * 8.95 + * = | x:dollar 2:pack 2.73:pack 4.01:dollar *:dollar 8.95:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 8.60960099750623 | (2.73/((8.95-x)*2))=4.01 | 2.73 8.95 x - 2 * / 4.01 = | 2.73:dollar 8.95:dollar x:dollar -:dollar 2:pack *:pack /:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 3.62608938547486 | (x-(4.01*(2/8.95)))=2.73 | x 4.01 2 8.95 / * - 2.73 = | x:dollar 4.01:dollar 2:pack 8.95:dollar /:pack *:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 1.83391061452514 | (x+(4.01*(2/8.95)))=2.73 | x 4.01 2 8.95 / * + 2.73 = | x:dollar 4.01:dollar 2:pack 8.95:dollar /:pack *:dollar +:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 9.675 | ((x+(4.01/2))-8.95)=2.73 | x 4.01 2 / + 8.95 - 2.73 = | x:dollar 4.01:dollar 2:pack /:dollar +:dollar 8.95:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 10.3115960099751 | ((2*(2.73/4.01))+8.95)=x | 2 2.73 4.01 / * 8.95 + x = | 2:pack 2.73:dollar 4.01:pack /:dollar *:dollar 8.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 18.42 | 7.58840399002494 | 4.01=((2/(8.95-x))*2.73) | 4.01 2 8.95 x - / 2.73 * = | 4.01:dollar 2:pack 8.95:dollar x:dollar -:dollar /:pack 2.73:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 31.38 | x=(2*((2.73+4.01)+8.95)) | x 2 2.73 4.01 + 8.95 + * = | x:pack 2:pack 2.73:dollar 4.01:dollar +:dollar 8.95:dollar +:dollar *:pack =:pack
EXPR: 0 | POS | FRA | 11 | 18.42 | 4.21 | ((2-(2.73+4.01))+8.95)=x | 2 2.73 4.01 + - 8.95 + x = | 2:dollar 2.73:dollar 4.01:dollar +:dollar -:dollar 8.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 41.3495 | x=((2*2.73)+(4.01*8.95)) | x 2 2.73 * 4.01 8.95 * + = | x:dollar 2:pack 2.73:dollar *:dollar 4.01:pack 8.95:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 0.152133632399448 | x=((2*2.73)/(4.01*8.95)) | x 2 2.73 * 4.01 8.95 * / = | x:dollar 2:pack 2.73:dollar *:dollar 4.01:pack 8.95:dollar *:pack /:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 39.7946 | (2*((2.73*4.01)+8.95))=x | 2 2.73 4.01 * 8.95 + * x = | 2:pack 2.73:dollar 4.01:pack *:dollar 8.95:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 0.276315789473684 | (2.73/((8.95-4.01)*2))=x | 2.73 8.95 4.01 - 2 * / x = | 2.73:dollar 8.95:dollar 4.01:dollar -:dollar 2:pack *:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 41.3495 | ((2*2.73)+(4.01*8.95))=x | 2 2.73 * 4.01 8.95 * + x = | 2:pack 2.73:dollar *:dollar 4.01:dollar 8.95:pack *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 39.7946 | x=(2*((2.73*4.01)+8.95)) | x 2 2.73 4.01 * 8.95 + * = | x:dollar 2:pack 2.73:pack 4.01:dollar *:dollar 8.95:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 1.63510637326099 | x=((2/(2.73*4.01))*8.95) | x 2 2.73 4.01 * / 8.95 * = | x:dollar 2:pack 2.73:pack 4.01:dollar *:dollar /:pack 8.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 7.12 | (4.01-((2.73-8.95)/2))=x | 4.01 2.73 8.95 - 2 / - x = | 4.01:dollar 2.73:dollar 8.95:dollar -:dollar 2:pack /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 10.5667765567766 | (x-(8.95*(2/2.73)))=4.01 | x 8.95 2 2.73 / * - 4.01 = | x:dollar 8.95:dollar 2:pack 2.73:dollar /:pack *:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 7.5 | 8.95=(((2*2.73)+x)-4.01) | 8.95 2 2.73 * x + 4.01 - = | 8.95:dollar 2:pack 2.73:dollar *:dollar x:dollar +:dollar 4.01:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 11.215 | (x-((8.95/2)+2.73))=4.01 | x 8.95 2 / 2.73 + - 4.01 = | x:dollar 8.95:dollar 2:pack /:dollar 2.73:dollar +:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 18.42 | 7.58840399002494 | (8.95-((2/4.01)*2.73))=x | 8.95 2 4.01 / 2.73 * - x = | 8.95:dollar 2:pack 4.01:dollar /:pack 2.73:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 31.38 | x=(2*((2.73+8.95)+4.01)) | x 2 2.73 8.95 + 4.01 + * = | x:pack 2:pack 2.73:dollar 8.95:dollar +:dollar 4.01:dollar +:dollar *:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 13.984375 | ((2/(4.01-2.73))*8.95)=x | 2 4.01 2.73 - / 8.95 * x = | 2:pack 4.01:dollar 2.73:dollar -:dollar /:pack 8.95:dollar *:pack x:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 10.4 | (2*2.73)=(4.01-(8.95-x)) | 2 2.73 * 4.01 8.95 x - - = | 2:pack 2.73:dollar *:dollar 4.01:dollar 8.95:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 9.67 | (2-(4.01-(2.73+8.95)))=x | 2 4.01 2.73 8.95 + - - x = | 2:dollar 4.01:dollar 2.73:dollar 8.95:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.0380334080998621 | ((2.73/2)/(4.01*8.95))=x | 2.73 2 / 4.01 8.95 * / x = | 2.73:dollar 2:pack /:dollar 4.01:dollar 8.95:pack *:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 2.44632402234637 | ((2*4.01)*(2.73/8.95))=x | 2 4.01 * 2.73 8.95 / * x = | 2:pack 4.01:dollar *:pack 2.73:dollar 8.95:pack /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.152133632399448 | ((2/4.01)*(2.73/8.95))=x | 2 4.01 / 2.73 8.95 / * x = | 2:pack 4.01:dollar /:pack 2.73:dollar 8.95:pack /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 3.0465710723192 | x=((2.73/(2*4.01))*8.95) | x 2.73 2 4.01 * / 8.95 * = | x:dollar 2.73:pack 2:pack 4.01:dollar *:dollar /:pack 8.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.276315789473684 | (2.73/((8.95-4.01)*2))=x | 2.73 8.95 4.01 - 2 * / x = | 2.73:dollar 8.95:dollar 4.01:dollar -:dollar 2:pack *:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 9.94865 | ((2*x)-(2.73*4.01))=8.95 | 2 x * 2.73 4.01 * - 8.95 = | 2:pack x:dollar *:dollar 2.73:dollar 4.01:pack *:dollar -:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 11.8877289377289 | ((2*(4.01/2.73))+8.95)=x | 2 4.01 2.73 / * 8.95 + x = | 2:pack 4.01:dollar 2.73:pack /:dollar *:dollar 8.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 56.887 | x=(2*((2.73*8.95)+4.01)) | x 2 2.73 8.95 * 4.01 + * = | x:dollar 2:pack 2.73:pack 8.95:dollar *:dollar 4.01:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 4.62005586592179 | x=(((2*2.73)/8.95)+4.01) | x 2 2.73 * 8.95 / 4.01 + = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:pack /:dollar 4.01:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 11.51 | (2*(2.73-4.01))=(8.95-x) | 2 2.73 4.01 - * 8.95 x - = | 2:pack 2.73:dollar 4.01:dollar -:dollar *:dollar 8.95:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 5.82543640897756 | ((2/4.01)*(2.73+8.95))=x | 2 4.01 / 2.73 8.95 + * x = | 2:pack 4.01:dollar /:pack 2.73:dollar 8.95:dollar +:dollar *:pack x:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 7.69192019950125 | ((2*2.73)+(8.95/4.01))=x | 2 2.73 * 8.95 4.01 / + x = | 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:pack /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 30.1615 | ((x*2)/(2.73+4.01))=8.95 | x 2 * 2.73 4.01 + / 8.95 = | x:dollar 2:pack *:pack 2.73:dollar 4.01:dollar +:dollar /:pack 8.95:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 8.32502793296089 | ((2*4.01)+(2.73/8.95))=x | 2 4.01 * 2.73 8.95 / + x = | 2:pack 4.01:dollar *:dollar 2.73:dollar 8.95:pack /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 3.22807980049875 | ((2*2.73)-(8.95/4.01))=x | 2 2.73 * 8.95 4.01 / - x = | 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:pack /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.663946587537092 | ((x*2)*(2.73+4.01))=8.95 | x 2 * 2.73 4.01 + * 8.95 = | x:dollar 2:pack *:pack 2.73:dollar 4.01:dollar +:dollar *:pack 8.95:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.152133632399448 | x=((2/4.01)*(2.73/8.95)) | x 2 4.01 / 2.73 8.95 / * = | x:dollar 2:pack 4.01:dollar /:pack 2.73:dollar 8.95:pack /:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.328237870137312 | ((2/2.73)*(4.01/x))=8.95 | 2 2.73 / 4.01 x / * 8.95 = | 2:pack 2.73:dollar /:pack 4.01:dollar x:pack /:dollar *:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 6.5731684981685 | (x*((2*2.73)/4.01))=8.95 | x 2 2.73 * 4.01 / * 8.95 = | x:dollar 2:pack 2.73:dollar *:pack 4.01:dollar /:pack *:pack 8.95:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 5.82543640897756 | ((2*(2.73+8.95))/4.01)=x | 2 2.73 8.95 + * 4.01 / x = | 2:pack 2.73:dollar 8.95:dollar +:dollar *:pack 4.01:dollar /:pack x:pack =:pack
EXPR: 0 | POS | FRA | 12 | 18.42 | 0.0507533998271038 | (2.73/((2+4.01)*8.95))=x | 2.73 2 4.01 + 8.95 * / x = | 2.73:dollar 2:pack 4.01:pack +:pack 8.95:dollar *:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 18.42 | 7.58840399002494 | (8.95-((2/4.01)*2.73))=x | 8.95 2 4.01 / 2.73 * - x = | 8.95:dollar 2:pack 4.01:dollar /:pack 2.73:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 13.984375 | ((2/(4.01-2.73))*8.95)=x | 2 4.01 2.73 - / 8.95 * x = | 2:pack 4.01:dollar 2.73:dollar -:dollar /:pack 8.95:dollar *:pack x:pack =:pack
EXPR: 0 | POS | FRA | 13 | 18.42 | 0.152133632399448 | ((2/4.01)*(2.73/8.95))=x | 2 4.01 / 2.73 8.95 / * x = | 2:pack 4.01:dollar /:pack 2.73:dollar 8.95:pack /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 0.0380334080998621 | ((2.73/2)/(4.01*8.95))=x | 2.73 2 / 4.01 8.95 * / x = | 2.73:dollar 2:pack /:dollar 4.01:dollar 8.95:pack *:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 11.8877289377289 | ((2*(4.01/2.73))+8.95)=x | 2 4.01 2.73 / * 8.95 + x = | 2:pack 4.01:dollar 2.73:pack /:dollar *:dollar 8.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 2.265 | 8.95=(2*((4.01-x)+2.73)) | 8.95 2 4.01 x - 2.73 + * = | 8.95:dollar 2:pack 4.01:dollar x:dollar -:dollar 2.73:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 4.62005586592179 | x=(((2*2.73)/8.95)+4.01) | x 2 2.73 * 8.95 / 4.01 + = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:pack /:dollar 4.01:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 5.82543640897756 | ((2/4.01)*(2.73+8.95))=x | 2 4.01 / 2.73 8.95 + * x = | 2:pack 4.01:dollar /:pack 2.73:dollar 8.95:dollar +:dollar *:pack x:pack =:pack
EXPR: 0 | POS | FRA | 13 | 18.42 | 7.69192019950125 | ((2*2.73)+(8.95/4.01))=x | 2 2.73 * 8.95 4.01 / + x = | 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:pack /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 8.32502793296089 | ((2*4.01)+(2.73/8.95))=x | 2 4.01 * 2.73 8.95 / + x = | 2:pack 4.01:dollar *:dollar 2.73:dollar 8.95:pack /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 0.152133632399448 | x=((2/4.01)*(2.73/8.95)) | x 2 4.01 / 2.73 8.95 / * = | x:dollar 2:pack 4.01:dollar /:pack 2.73:dollar 8.95:pack /:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 3.22807980049875 | ((2*2.73)-(8.95/4.01))=x | 2 2.73 * 8.95 4.01 / - x = | 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:pack /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 3.66 | 8.95=(((2*4.01)+x)-2.73) | 8.95 2 4.01 * x + 2.73 - = | 8.95:dollar 2:pack 4.01:dollar *:dollar x:dollar +:dollar 2.73:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 18.42 | 11.215 | (x-((8.95/2)+4.01))=2.73 | x 8.95 2 / 4.01 + - 2.73 = | x:dollar 8.95:dollar 2:pack /:dollar 4.01:dollar +:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 6.17241379310345 | ((2*2.73)-(8.95/x))=4.01 | 2 2.73 * 8.95 x / - 4.01 = | 2:pack 2.73:dollar *:dollar 8.95:dollar x:pack /:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 0.152133632399448 | ((2/4.01)*(2.73/x))=8.95 | 2 4.01 / 2.73 x / * 8.95 = | 2:pack 4.01:dollar /:pack 2.73:dollar x:pack /:dollar *:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 8.23 | (2-(4.01-(2.73+x)))=8.95 | 2 4.01 2.73 x + - - 8.95 = | 2:dollar 4.01:dollar 2.73:dollar x:dollar +:dollar -:dollar -:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 5.67 | (2+(4.01-(2.73-x)))=8.95 | 2 4.01 2.73 x - - + 8.95 = | 2:dollar 4.01:dollar 2.73:dollar x:dollar -:dollar -:dollar +:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 13.69 | (2-(4.01+(2.73-x)))=8.95 | 2 4.01 2.73 x - + - 8.95 = | 2:dollar 4.01:dollar 2.73:dollar x:dollar -:dollar +:dollar -:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 11.595 | 2.73=(2*(4.01+(8.95-x))) | 2.73 2 4.01 8.95 x - + * = | 2.73:pack 2:pack 4.01:dollar 8.95:dollar x:dollar -:dollar +:dollar *:pack =:pack
EXPR: 0 | POS | FRA | 14 | 18.42 | 0.209999999999999 | (2+(4.01+(2.73+x)))=8.95 | 2 4.01 2.73 x + + + 8.95 = | 2:dollar 4.01:dollar 2.73:dollar x:dollar +:dollar +:dollar +:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 4.62005586592179 | ((2/(x-4.01))*2.73)=8.95 | 2 x 4.01 - / 2.73 * 8.95 = | 2:pack x:dollar 4.01:dollar -:dollar /:pack 2.73:dollar *:pack 8.95:pack =:pack
EXPR: 0 | POS | FRA | 14 | 18.42 | 6.57316849816849 | ((2*x)*(2.73/8.95))=4.01 | 2 x * 2.73 8.95 / * 4.01 = | 2:pack x:dollar *:pack 2.73:dollar 8.95:pack /:dollar *:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 0.152133632399448 | ((2/x)*(2.73/8.95))=4.01 | 2 x / 2.73 8.95 / * 4.01 = | 2:pack x:dollar /:pack 2.73:dollar 8.95:pack /:dollar *:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 6.39 | (2*(4.01-2.73))=(8.95-x) | 2 4.01 2.73 - * 8.95 x - = | 2:pack 4.01:dollar 2.73:dollar -:dollar *:dollar 8.95:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 5.115 | (((8.95-2.73)+4.01)/2)=x | 8.95 2.73 - 4.01 + 2 / x = | 8.95:dollar 2.73:dollar -:dollar 4.01:dollar +:dollar 2:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 20.46 | (((8.95-2.73)+4.01)*2)=x | 8.95 2.73 - 4.01 + 2 * x = | 8.95:dollar 2.73:dollar -:dollar 4.01:dollar +:dollar 2:pack *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 2.57231920199501 | 2.73=(2*((4.01*x)-8.95)) | 2.73 2 4.01 x * 8.95 - * = | 2.73:dollar 2:pack 4.01:pack x:dollar *:dollar 8.95:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 0.0380334080998621 | ((2.73/2)/(4.01*x))=8.95 | 2.73 2 / 4.01 x * / 8.95 = | 2.73:dollar 2:pack /:dollar 4.01:dollar x:pack *:pack /:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 37.9197 | (2.73*((2*8.95)-4.01))=x | 2.73 2 8.95 * 4.01 - * x = | 2.73:pack 2:pack 8.95:dollar *:dollar 4.01:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 0.776837988826813 | 2.73=(((2-x)/4.01)*8.95) | 2.73 2 x - 4.01 / 8.95 * = | 2.73:dollar 2:pack x:pack -:pack 4.01:dollar /:pack 8.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 12.2273992673993 | 2.73=(2/(4.01+(8.95-x))) | 2.73 2 4.01 8.95 x - + / = | 2.73:pack 2:pack 4.01:dollar 8.95:dollar x:dollar -:dollar +:dollar /:pack =:pack
EXPR: 0 | POS | FRA | 14 | 18.42 | 23.67275 | 2.73=(2*(4.01-(x/8.95))) | 2.73 2 4.01 x 8.95 / - * = | 2.73:dollar 2:pack 4.01:dollar x:dollar 8.95:pack /:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 3.59692019950125 | x=((2.73/2)+(8.95/4.01)) | x 2.73 2 / 8.95 4.01 / + = | x:dollar 2.73:dollar 2:pack /:dollar 8.95:dollar 4.01:pack /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 3.64419413919414 | (2.73*((2*x)-4.01))=8.95 | 2.73 2 x * 4.01 - * 8.95 = | 2.73:pack 2:pack x:dollar *:dollar 4.01:dollar -:dollar *:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 0.0621733337888156 | (2.73/((2+8.95)*4.01))=x | 2.73 2 8.95 + 4.01 * / x = | 2.73:dollar 2:pack 8.95:pack +:pack 4.01:dollar *:pack /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 18.42 | 19.7031135531136 | 2.73=(((2+4.01)/x)*8.95) | 2.73 2 4.01 + x / 8.95 * = | 2.73:dollar 2:pack 4.01:pack +:pack x:dollar /:pack 8.95:dollar *:dollar =:dollar
