parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 9 | 230 | ((45*5)+5)=x | 45 5 * 5 + x = | 45:dollar 5:bill *:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 14 | (45/(x-5))=5 | 45 x 5 - / 5 = | 45:dollar x:bill 5:bill -:bill /:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=(5+(x-5)) | 45 5 x 5 - + = | 45:dollar 5:dollar x:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | ((45+5)+5)=x | 45 5 + 5 + x = | 45:dollar 5:dollar +:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:dollar 5:bill *:dollar 5:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | 45=((x-5)-5) | 45 x 5 - 5 - = | 45:dollar x:dollar 5:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (45+(5-5))=x | 45 5 5 - + x = | 45:dollar 5:dollar 5:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45/5)*5)=x | 45 5 / 5 * x = | 45:dollar 5:bill /:dollar 5:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45/x)*5)=5 | 45 x / 5 * 5 = | 45:dollar x:bill /:dollar 5:bill *:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((x-5)+5) | 45 x 5 - 5 + = | 45:dollar x:dollar 5:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=((45/5)*5) | x 45 5 / 5 * = | x:dollar 45:dollar 5:bill /:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=((45-5)+5) | x 45 5 - 5 + = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45*5)/x)=5 | 45 5 * x / 5 = | 45:dollar 5:bill *:bill x:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45*5)/x)=5 | 45 5 * x / 5 = | 45:dollar 5:bill *:dollar x:bill /:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=(5+(45-5)) | x 5 45 5 - + = | x:dollar 5:dollar 45:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | - | 45=((5-5)*x) | 45 5 5 - x * = | 45:dollar 5:bill 5:bill -:bill x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((5*x)/5) | 45 5 x * 5 / = | 45:dollar 5:bill x:dollar *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45-5)+5)=x | 45 5 - 5 + x = | 45:dollar 5:dollar -:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:dollar 45:bill 5:dollar *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 200 | ((45-5)*5)=x | 45 5 - 5 * x = | 45:dollar 5:dollar -:dollar 5:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 35 | 45=(5+(x+5)) | 45 5 x 5 + + = | 45:dollar 5:dollar x:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | ((45-5)-5)=x | 45 5 - 5 - x = | 45:dollar 5:dollar -:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (45-(x-5))=5 | 45 x 5 - - 5 = | 45:dollar x:dollar 5:dollar -:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 200 | x=((45-5)*5) | x 45 5 - 5 * = | x:bill 45:dollar 5:dollar -:dollar 5:bill *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 46 | ((x-45)*5)=5 | x 45 - 5 * 5 = | x:dollar 45:dollar -:dollar 5:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | (5+(45-5))=x | 5 45 5 - + x = | 5:dollar 45:dollar 5:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 44 | ((45-x)*5)=5 | 45 x - 5 * 5 = | 45:dollar x:dollar -:dollar 5:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 55 | (5+(45+5))=x | 5 45 5 + + x = | 5:dollar 45:dollar 5:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((x/45)*5)=5 | x 45 / 5 * 5 = | x:dollar 45:bill /:dollar 5:bill *:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 250 | (5*(45+5))=x | 5 45 5 + * x = | 5:bill 45:dollar 5:dollar +:dollar *:bill x:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 200 | (5*(45-5))=x | 5 45 5 - * x = | 5:bill 45:dollar 5:dollar -:dollar *:bill x:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | (45*(5/x))=5 | 45 5 x / * 5 = | 45:dollar 5:bill x:dollar /:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 4 | 45=(5*(x+5)) | 45 5 x 5 + * = | 45:bill 5:bill x:dollar 5:dollar +:dollar *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 14 | 45=(5*(x-5)) | 45 5 x 5 - * = | 45:bill 5:bill x:dollar 5:dollar -:dollar *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((5/5)*x) | 45 5 5 / x * = | 45:bill 5:bill 5:dollar /:bill x:dollar *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=(x*(5/5)) | 45 x 5 5 / * = | 45:bill x:dollar 5:bill 5:dollar /:bill *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((x*5)/5) | 45 x 5 * 5 / = | 45:bill x:dollar 5:bill *:bill 5:dollar /:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 4 | 45=(5*(5+x)) | 45 5 5 x + * = | 45:bill 5:bill 5:dollar x:dollar +:dollar *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((5*x)/5) | 45 5 x * 5 / = | 45:bill 5:bill x:dollar *:bill 5:dollar /:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 55 | x=((45+5)+5) | x 45 5 + 5 + = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | (5*(45/5))=x | 5 45 5 / * x = | 5:bill 45:dollar 5:bill /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=(45-(5-5)) | x 45 5 5 - - = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | (45*(5/5))=x | 45 5 5 / * x = | 45:bill 5:dollar 5:bill /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=(45*(5/5)) | x 45 5 5 / * = | x:dollar 45:bill 5:dollar 5:bill /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=(5*(45/5)) | x 5 45 5 / * = | x:dollar 5:bill 45:dollar 5:bill /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 250 | x=(5*(45+5)) | x 5 45 5 + * = | x:bill 5:bill 45:dollar 5:dollar +:dollar *:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 200 | x=(5*(45-5)) | x 5 45 5 - * = | x:bill 5:bill 45:dollar 5:dollar -:dollar *:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 55 | x=(5+(45+5)) | x 5 45 5 + + = | x:dollar 5:dollar 45:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | zoo | x=(45/(5-5)) | x 45 5 5 - / = | x:dollar 45:dollar 5:bill 5:bill -:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | zoo | (45/(5-5))=x | 45 5 5 - / x = | 45:dollar 5:bill 5:bill -:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | ((45+5)-5)=x | 45 5 + 5 - x = | 45:dollar 5:dollar +:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | (45-(5-5))=x | 45 5 5 - - x = | 45:dollar 5:dollar 5:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 |  | x=(45*(5-5)) | x 45 5 5 - * = | x:dollar 45:dollar 5:bill 5:bill -:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 0 | (45*(5-5))=x | 45 5 5 - * x = | 45:dollar 5:bill 5:bill -:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 250 | ((45+5)*5)=x | 45 5 + 5 * x = | 45:dollar 5:dollar +:dollar 5:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 250 | x=((45+5)*5) | x 45 5 + 5 * = | x:bill 45:dollar 5:dollar +:dollar 5:bill *:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:dollar 45:dollar 5:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=((45+5)-5) | x 45 5 + 5 - = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:bill 5:dollar *:dollar 5:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 55 | ((45+5)+5)=x | 45 5 + 5 + x = | 45:dollar 5:dollar +:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:dollar 5:bill *:dollar 5:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | (45+(5-5))=x | 45 5 5 - + x = | 45:dollar 5:dollar 5:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | ((45/5)*5)=x | 45 5 / 5 * x = | 45:dollar 5:bill /:dollar 5:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=((45/5)*5) | x 45 5 / 5 * = | x:dollar 45:dollar 5:bill /:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=((45-5)+5) | x 45 5 - 5 + = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=(45+(5-5)) | x 45 5 5 - + = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 35 | x=((45-5)-5) | x 45 5 - 5 - = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | ((45-5)+5)=x | 45 5 - 5 + x = | 45:dollar 5:dollar -:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 200 | ((45-5)*5)=x | 45 5 - 5 * x = | 45:dollar 5:dollar -:dollar 5:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 35 | ((45-5)-5)=x | 45 5 - 5 - x = | 45:dollar 5:dollar -:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=(5+(45-5)) | x 5 45 5 - + = | x:dollar 5:dollar 45:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | (5+(45-5))=x | 5 45 5 - + x = | 5:dollar 45:dollar 5:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 200 | x=((45-5)*5) | x 45 5 - 5 * = | x:bill 45:dollar 5:dollar -:dollar 5:bill *:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 55 | (5+(45+5))=x | 5 45 5 + + x = | 5:dollar 45:dollar 5:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:dollar 45:bill 5:dollar *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 9 | 250 | (5*(45+5))=x | 5 45 5 + * x = | 5:bill 45:dollar 5:dollar +:dollar *:bill x:bill =:bill
EXPR: 0 | POS | INT | 13 | 9 | 200 | (5*(45-5))=x | 5 45 5 - * x = | 5:bill 45:dollar 5:dollar -:dollar *:bill x:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((x*5)/5) | 45 x 5 * 5 / = | 45:dollar x:bill 5:dollar *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 46 | (x-45)=(5/5) | x 45 - 5 5 / = | x:dollar 45:dollar -:dollar 5:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (x-(45-5))=5 | x 45 5 - - 5 = | x:dollar 45:dollar 5:dollar -:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (5+(45-x))=5 | 5 45 x - + 5 = | 5:dollar 45:dollar x:dollar -:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 4 | 45=(5*(x+5)) | 45 5 x 5 + * = | 45:dollar 5:dollar x:bill 5:bill +:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 44 | (45-x)=(5/5) | 45 x - 5 5 / = | 45:dollar x:dollar -:dollar 5:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 44 | ((45-x)*5)=5 | 45 x - 5 * 5 = | 45:dollar x:dollar -:dollar 5:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 46 | ((x-45)*5)=5 | x 45 - 5 * 5 = | x:dollar 45:dollar -:dollar 5:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | (x*(5/45))=5 | x 5 45 / * 5 = | x:dollar 5:bill 45:dollar /:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | 5=((45-x)+5) | 5 45 x - 5 + = | 5:dollar 45:dollar x:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((5-x)+45)=5 | 5 x - 45 + 5 = | 5:dollar x:dollar -:dollar 45:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (5*(x/45))=5 | 5 x 45 / * 5 = | 5:bill x:dollar 45:bill /:dollar *:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((x*5)/45)=5 | x 5 * 45 / 5 = | x:dollar 5:bill *:bill 45:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((x/5)*5) | 45 x 5 / 5 * = | 45:dollar x:dollar 5:bill /:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((x*5)/5) | 45 x 5 * 5 / = | 45:dollar x:dollar 5:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((x/45)*5)=5 | x 45 / 5 * 5 = | x:bill 45:dollar /:bill 5:dollar *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 35 | ((45-5)-x)=5 | 45 5 - x - 5 = | 45:dollar 5:dollar -:dollar x:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 4 | (45/(x+5))=5 | 45 x 5 + / 5 = | 45:bill x:dollar 5:dollar +:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 55 | (x-(45+5))=5 | x 45 5 + - 5 = | x:dollar 45:dollar 5:dollar +:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=(5-(5-x)) | 45 5 5 x - - = | 45:dollar 5:dollar 5:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 5=(45+(5-x)) | 5 45 5 x - + = | 5:dollar 45:dollar 5:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 8 | (x*5)=(45-5) | x 5 * 45 5 - = | x:dollar 5:bill *:dollar 45:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 200 | (x/5)=(45-5) | x 5 / 45 5 - = | x:dollar 5:bill /:dollar 45:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 55 | 5=(x-(45+5)) | 5 x 45 5 + - = | 5:dollar x:dollar 45:dollar 5:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 8 | (45-5)=(5*x) | 45 5 - 5 x * = | 45:dollar 5:dollar -:dollar 5:bill x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 10 | (45+5)=(5*x) | 45 5 + 5 x * = | 45:dollar 5:dollar +:dollar 5:bill x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 4 | (45/(5+x))=5 | 45 5 x + / 5 = | 45:bill 5:dollar x:dollar +:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((x+5)-5) | 45 x 5 + 5 - = | 45:dollar x:dollar 5:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 5=(x-(45-5)) | 5 x 45 5 - - = | 5:dollar x:dollar 45:dollar 5:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 35 | 5=(45-(x+5)) | 5 45 x 5 + - = | 5:dollar 45:dollar x:dollar 5:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 8 | (5*x)=(45-5) | 5 x * 45 5 - = | 5:bill x:dollar *:dollar 45:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 10 | (5*x)=(45+5) | 5 x * 45 5 + = | 5:bill x:dollar *:dollar 45:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((45+5)-x)=5 | 45 5 + x - 5 = | 45:dollar 5:dollar +:dollar x:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 44 | (5/(45-x))=5 | 5 45 x - / 5 = | 5:bill 45:dollar x:dollar -:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 35 | 45=((x+5)+5) | 45 x 5 + 5 + = | 45:dollar x:dollar 5:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 44 | (5*(45-x))=5 | 5 45 x - * 5 = | 5:bill 45:dollar x:dollar -:dollar *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((x+5)-45)=5 | x 5 + 45 - 5 = | x:dollar 5:dollar +:dollar 45:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (45*(5/x))=5 | 45 5 x / * 5 = | 45:dollar 5:bill x:dollar /:bill *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 35 | 45=(5+(x+5)) | 45 5 x 5 + + = | 45:dollar 5:dollar x:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 4 | 45=(5*(5+x)) | 45 5 5 x + * = | 45:dollar 5:dollar 5:bill x:bill +:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((5-5)+x) | 45 5 5 - x + = | 45:dollar 5:dollar 5:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 35 | 5=(45-(5+x)) | 5 45 5 x + - = | 5:dollar 45:dollar 5:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 55 | ((x-5)-45)=5 | x 5 - 45 - 5 = | x:dollar 5:dollar -:dollar 45:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 46 | (5/(x-45))=5 | 5 x 45 - / 5 = | 5:bill x:dollar 45:dollar -:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 35 | 45=(5+(5+x)) | 45 5 5 x + + = | 45:dollar 5:dollar 5:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 14 | (45/(x-5))=5 | 45 x 5 - / 5 = | 45:bill x:dollar 5:dollar -:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((45*5)/x)=5 | 45 5 * x / 5 = | 45:dollar 5:bill *:bill x:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 35 | (45-(5+x))=5 | 45 5 x + - 5 = | 45:dollar 5:dollar x:dollar +:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=(5+(x-5)) | 45 5 x 5 - + = | 45:dollar 5:dollar x:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((x-45)+5)=5 | x 45 - 5 + 5 = | x:dollar 45:dollar -:dollar 5:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 46 | (5*(x-45))=5 | 5 x 45 - * 5 = | 5:bill x:dollar 45:dollar -:dollar *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((x-5)+5) | 45 x 5 - 5 + = | 45:dollar x:dollar 5:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 35 | 5=((45-5)-x) | 5 45 5 - x - = | 5:dollar 45:dollar 5:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 5=((45+5)-x) | 5 45 5 + x - = | 5:dollar 45:dollar 5:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (5-(45-x))=5 | 5 45 x - - 5 = | 5:dollar 45:dollar x:dollar -:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((5+x)-45)=5 | 5 x + 45 - 5 = | 5:dollar x:dollar +:dollar 45:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((5-45)+x)=5 | 5 45 - x + 5 = | 5:dollar 45:dollar -:dollar x:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((5*x)/5) | 45 5 x * 5 / = | 45:dollar 5:dollar x:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 35 | 5=((45-x)-5) | 5 45 x - 5 - = | 5:dollar 45:dollar x:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 55 | 45=((x-5)-5) | 45 x 5 - 5 - = | 45:dollar x:dollar 5:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 8 | (45-5)=(x*5) | 45 5 - x 5 * = | 45:dollar 5:dollar -:dollar x:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 200 | (45-5)=(x/5) | 45 5 - x 5 / = | 45:dollar 5:dollar -:dollar x:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 250 | (45+5)=(x/5) | 45 5 + x 5 / = | 45:dollar 5:dollar +:dollar x:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 55 | 5=((x-45)-5) | 5 x 45 - 5 - = | 5:dollar x:dollar 45:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=(5*(x/5)) | 45 5 x 5 / * = | 45:dollar 5:bill x:dollar 5:bill /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((5/45)*x)=5 | 5 45 / x * 5 = | 5:bill 45:dollar /:bill x:dollar *:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 200 | (x/(45-5))=5 | x 45 5 - / 5 = | x:bill 45:dollar 5:dollar -:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 250 | (x/(45+5))=5 | x 45 5 + / 5 = | x:bill 45:dollar 5:dollar +:dollar /:bill 5:bill =:bill
EXPR: 0 | POS | INT | 14 | 9 | 14 | 45=(5*(x-5)) | 45 5 x 5 - * = | 45:dollar 5:dollar x:bill 5:bill -:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((5*x)/45)=5 | 5 x * 45 / 5 = | 5:bill x:dollar *:dollar 45:bill /:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (5*(45/x))=5 | 5 45 x / * 5 = | 5:bill 45:dollar x:bill /:dollar *:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | (x+(5-45))=5 | x 5 45 - + 5 = | x:dollar 5:dollar 45:dollar -:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 250 | (x/5)=(45+5) | x 5 / 45 5 + = | x:dollar 5:bill /:dollar 45:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((5*x)/5) | 45 5 x * 5 / = | 45:dollar 5:bill x:dollar *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 45=((5+x)-5) | 45 5 x + 5 - = | 45:dollar 5:dollar x:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 35 | 45=((5+x)+5) | 45 5 x + 5 + = | 45:dollar 5:dollar x:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 10 | (45+5)=(x*5) | 45 5 + x 5 * = | 45:dollar 5:dollar +:dollar x:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | 5=((x-45)+5) | 5 x 45 - 5 + = | 5:dollar x:dollar 45:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 9 | 45 | ((5*x)/45)=5 | 5 x * 45 / 5 = | 5:bill x:dollar *:bill 45:dollar /:bill 5:bill =:bill
