parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | FRA | 0 | 36.78 | 8.88 | x=(((10.62*2)+1.59)-13.95) | x 10.62 2 * 1.59 + 13.95 - = | x:dollar 10.62:dollar 2:ticket *:dollar 1.59:dollar +:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 2.42090322580645 | x=(2*((10.62*1.59)/13.95)) | x 2 10.62 1.59 * 13.95 / * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket 13.95:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 4.9358 | x=(2+((10.62*1.59)-13.95)) | x 2 10.62 1.59 * 13.95 - + = | x:dollar 2:dollar 10.62:dollar 1.59:ticket *:dollar 13.95:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 32.8358 | x=(2+((10.62*1.59)+13.95)) | x 2 10.62 1.59 * 13.95 + + = | x:dollar 2:dollar 10.62:dollar 1.59:ticket *:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 153.8685 | x=((2+(10.62-1.59))*13.95) | x 2 10.62 1.59 - + 13.95 * = | x:dollar 2:ticket 10.62:ticket 1.59:ticket -:ticket +:ticket 13.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 33.6 | x=(((10.62*2)-1.59)+13.95) | x 10.62 2 * 1.59 - 13.95 + = | x:ticket 10.62:dollar 2:ticket *:ticket 1.59:ticket -:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 4.9358 | x=(2+((10.62*1.59)-13.95)) | x 2 10.62 1.59 * 13.95 - + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:dollar 13.95:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 24.1758 | x=((10.62*(2+1.59))-13.95) | x 10.62 2 1.59 + * 13.95 - = | x:ticket 10.62:dollar 2:ticket 1.59:ticket +:ticket *:ticket 13.95:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 95.1754716981132 | x=(2+((10.62/1.59)*13.95)) | x 2 10.62 1.59 / 13.95 * + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar /:ticket 13.95:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 0.21205858567706 | x=(10.62/((2+1.59)*13.95)) | x 10.62 2 1.59 + 13.95 * / = | x:ticket 10.62:ticket 2:ticket 1.59:ticket +:ticket 13.95:dollar *:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 10.8773476702509 | x=(10.62+((2+1.59)/13.95)) | x 10.62 2 1.59 + 13.95 / + = | x:ticket 10.62:ticket 2:ticket 1.59:ticket +:ticket 13.95:dollar /:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 27.3084905660377 | x=((10.62*(2/1.59))+13.95) | x 10.62 2 1.59 / * 13.95 + = | x:dollar 10.62:ticket 2:dollar 1.59:ticket /:dollar *:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 15.7283239171375 | x=((2/10.62)+(1.59+13.95)) | x 2 10.62 / 1.59 13.95 + + = | x:dollar 2:dollar 10.62:ticket /:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 8.88 | x=((10.62*2)+(1.59-13.95)) | x 10.62 2 * 1.59 13.95 - + = | x:ticket 10.62:dollar 2:ticket *:ticket 1.59:ticket 13.95:ticket -:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 27.3084905660377 | x=((2*(10.62/1.59))+13.95) | x 2 10.62 1.59 / * 13.95 + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar /:ticket *:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 12.7339784946237 | x=((10.62+2)+(1.59/13.95)) | x 10.62 2 + 1.59 13.95 / + = | x:ticket 10.62:ticket 2:ticket +:ticket 1.59:ticket 13.95:dollar /:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 32.8358 | x=((2+(10.62*1.59))+13.95) | x 2 10.62 1.59 * + 13.95 + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:dollar +:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 22.6292452830189 | x=(2+((10.62/1.59)+13.95)) | x 2 10.62 1.59 / 13.95 + + = | x:dollar 2:dollar 10.62:dollar 1.59:ticket /:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 14.0684427151808 | x=((2/(10.62*1.59))+13.95) | x 2 10.62 1.59 * / 13.95 + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket /:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 130.601830188679 | x=((10.62-(2/1.59))*13.95) | x 10.62 2 1.59 / - 13.95 * = | x:dollar 10.62:dollar 2:dollar 1.59:ticket /:dollar -:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 3.11258064516129 | x=((10.62*(2/13.95))+1.59) | x 10.62 2 13.95 / * 1.59 + = | x:ticket 10.62:dollar 2:ticket 13.95:dollar /:ticket *:ticket 1.59:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 0.0117419472258182 | x=(2/((10.62+1.59)*13.95)) | x 2 10.62 1.59 + 13.95 * / = | x:ticket 2:ticket 10.62:dollar 1.59:dollar +:dollar 13.95:ticket *:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 1.1247311827957 | x=(2-((10.62+1.59)/13.95)) | x 2 10.62 1.59 + 13.95 / - = | x:dollar 2:dollar 10.62:dollar 1.59:dollar +:dollar 13.95:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 159.23925 | x=((10.62+(1.59/2))*13.95) | x 10.62 1.59 2 / + 13.95 * = | x:ticket 10.62:dollar 1.59:dollar 2:ticket /:dollar +:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 137.05875 | x=((10.62-(1.59/2))*13.95) | x 10.62 1.59 2 / - 13.95 * = | x:ticket 10.62:dollar 1.59:dollar 2:ticket /:dollar -:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 12.0666308243728 | x=(10.62-((2/13.95)-1.59)) | x 10.62 2 13.95 / 1.59 - - = | x:dollar 10.62:dollar 2:dollar 13.95:ticket /:dollar 1.59:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 4.18867924528302 | x=(((13.95-10.62)*2)/1.59) | x 13.95 10.62 - 2 * 1.59 / = | x:dollar 13.95:dollar 10.62:dollar -:dollar 2:ticket *:dollar 1.59:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 8.88663082437276 | x=(10.62-((2/13.95)+1.59)) | x 10.62 2 13.95 / 1.59 + - = | x:dollar 10.62:dollar 2:dollar 13.95:ticket /:dollar 1.59:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 24.2264150943396 | x=((10.62+(2*13.95))/1.59) | x 10.62 2 13.95 * + 1.59 / = | x:ticket 10.62:ticket 2:ticket 13.95:dollar *:ticket +:ticket 1.59:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 12.5483239171375 | x=((2/10.62)-(1.59-13.95)) | x 2 10.62 / 1.59 13.95 - - = | x:dollar 2:dollar 10.62:ticket /:dollar 1.59:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 30 | 36.78 | 22.3929 | x=(((10.62/2)*1.59)+13.95) | x 10.62 2 / 1.59 * 13.95 + = | x:ticket 10.62:dollar 2:ticket /:dollar 1.59:ticket *:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 30 | 36.78 | 186.350943396226 | x=(10.62*((2*13.95)/1.59)) | x 10.62 2 13.95 * 1.59 / * = | x:dollar 10.62:dollar 2:dollar 13.95:ticket *:ticket 1.59:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 167.0348 | x=(2+(10.62*(1.59+13.95))) | x 2 10.62 1.59 13.95 + * + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar 13.95:dollar +:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 1.36679536679537 | x=(2*(10.62/(1.59+13.95))) | x 2 10.62 1.59 13.95 + / * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar 13.95:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 0.0121186561864528 | x=(2/(10.62*(1.59+13.95))) | x 2 10.62 1.59 13.95 + * / = | x:dollar 2:dollar 10.62:ticket 1.59:dollar 13.95:dollar +:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 10.3626523297491 | x=(10.62-((2+1.59)/13.95)) | x 10.62 2 1.59 + 13.95 / - = | x:ticket 10.62:ticket 2:ticket 1.59:ticket +:ticket 13.95:dollar /:ticket -:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 46.5877358490566 | x=((10.62/(2*1.59))*13.95) | x 10.62 2 1.59 * / 13.95 * = | x:dollar 10.62:ticket 2:dollar 1.59:ticket *:dollar /:ticket 13.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 0.0969497416197924 | x=(2/((10.62/1.59)+13.95)) | x 2 10.62 1.59 / 13.95 + / = | x:ticket 2:ticket 10.62:dollar 1.59:ticket /:dollar 13.95:dollar +:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 33.6 | x=(((10.62*2)-1.59)+13.95) | x 10.62 2 * 1.59 - 13.95 + = | x:ticket 10.62:dollar 2:ticket *:ticket 1.59:ticket -:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 27.3084905660377 | x=((10.62*(2/1.59))+13.95) | x 10.62 2 1.59 / * 13.95 + = | x:dollar 10.62:ticket 2:dollar 1.59:ticket /:dollar *:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 15.7283239171375 | x=((2/10.62)+(1.59+13.95)) | x 2 10.62 / 1.59 13.95 + + = | x:dollar 2:dollar 10.62:ticket /:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 12.7339784946237 | x=((10.62+2)+(1.59/13.95)) | x 10.62 2 + 1.59 13.95 / + = | x:ticket 10.62:ticket 2:ticket +:ticket 1.59:ticket 13.95:dollar /:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 130.601830188679 | x=((10.62-(2/1.59))*13.95) | x 10.62 2 1.59 / - 13.95 * = | x:dollar 10.62:dollar 2:dollar 1.59:ticket /:dollar -:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 22.6292452830189 | x=(2+((10.62/1.59)+13.95)) | x 2 10.62 1.59 / 13.95 + + = | x:dollar 2:dollar 10.62:dollar 1.59:ticket /:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 14.0684427151808 | x=((2/(10.62*1.59))+13.95) | x 2 10.62 1.59 * / 13.95 + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket /:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 32.8358 | x=((2+(10.62*1.59))+13.95) | x 2 10.62 1.59 * + 13.95 + = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:dollar +:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 159.23925 | x=((10.62+(1.59/2))*13.95) | x 10.62 1.59 2 / + 13.95 * = | x:ticket 10.62:dollar 1.59:dollar 2:ticket /:dollar +:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 137.05875 | x=((10.62-(1.59/2))*13.95) | x 10.62 1.59 2 / - 13.95 * = | x:ticket 10.62:dollar 1.59:dollar 2:ticket /:dollar -:dollar 13.95:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 12.0666308243728 | x=(10.62-((2/13.95)-1.59)) | x 10.62 2 13.95 / 1.59 - - = | x:dollar 10.62:dollar 2:dollar 13.95:ticket /:dollar 1.59:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 4.18867924528302 | x=(((13.95-10.62)*2)/1.59) | x 13.95 10.62 - 2 * 1.59 / = | x:dollar 13.95:dollar 10.62:dollar -:dollar 2:ticket *:dollar 1.59:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 8.88663082437276 | x=(10.62-((2/13.95)+1.59)) | x 10.62 2 13.95 / 1.59 + - = | x:dollar 10.62:dollar 2:dollar 13.95:ticket /:dollar 1.59:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 2.42090322580645 | x=(2*((10.62*1.59)/13.95)) | x 2 10.62 1.59 * 13.95 / * = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket 13.95:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 24.2264150943396 | x=((10.62+(2*13.95))/1.59) | x 10.62 2 13.95 * + 1.59 / = | x:ticket 10.62:ticket 2:ticket 13.95:dollar *:ticket +:ticket 1.59:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 12.5483239171375 | x=(((2/10.62)-1.59)+13.95) | x 2 10.62 / 1.59 - 13.95 + = | x:dollar 2:dollar 10.62:ticket /:dollar 1.59:dollar -:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 12.5483239171375 | x=((2/10.62)-(1.59-13.95)) | x 2 10.62 / 1.59 13.95 - - = | x:dollar 2:dollar 10.62:ticket /:dollar 1.59:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 31 | 36.78 | 22.3929 | x=(((10.62/2)*1.59)+13.95) | x 10.62 2 / 1.59 * 13.95 + = | x:ticket 10.62:dollar 2:ticket /:dollar 1.59:ticket *:ticket 13.95:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 31 | 36.78 | 186.350943396226 | x=(10.62*((2*13.95)/1.59)) | x 10.62 2 13.95 * 1.59 / * = | x:dollar 10.62:dollar 2:dollar 13.95:ticket *:ticket 1.59:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 167.0348 | 2=(x-(10.62*(1.59+13.95))) | 2 x 10.62 1.59 13.95 + * - = | 2:dollar x:dollar 10.62:ticket 1.59:dollar 13.95:dollar +:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 2.92655367231639 | 2=(x*(10.62/(1.59+13.95))) | 2 x 10.62 1.59 13.95 + / * = | 2:dollar x:dollar 10.62:ticket 1.59:dollar 13.95:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 330.0696 | 2=(x/(10.62*(1.59+13.95))) | 2 x 10.62 1.59 13.95 + * / = | 2:dollar x:dollar 10.62:ticket 1.59:dollar 13.95:dollar +:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.957597890038547 | 13.95=((10.62*(2/1.59))/x) | 13.95 10.62 2 1.59 / * x / = | 13.95:ticket 10.62:dollar 2:ticket 1.59:dollar /:ticket *:ticket x:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.789548387096774 | 2=((10.62*(1.59/13.95))+x) | 2 10.62 1.59 13.95 / * x + = | 2:dollar 10.62:dollar 1.59:ticket 13.95:dollar /:ticket *:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 22.3929 | 2=(10.62*(1.59/(x-13.95))) | 2 10.62 1.59 x 13.95 - / * = | 2:dollar 10.62:dollar 1.59:ticket x:dollar 13.95:dollar -:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 10.6103773584906 | (x+(10.62/(2*1.59)))=13.95 | x 10.62 2 1.59 * / + 13.95 = | x:ticket 10.62:ticket 2:ticket 1.59:dollar *:dollar /:ticket +:ticket 13.95:ticket =:ticket
EXPR: 0 | POS | FRA | 32 | 36.78 | 14.0684427151808 | (x-(2/(10.62*1.59)))=13.95 | x 2 10.62 1.59 * / - 13.95 = | x:dollar 2:dollar 10.62:dollar 1.59:ticket *:ticket /:dollar -:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.533333333333333 | 13.95=((10.62-(2*1.59))/x) | 13.95 10.62 2 1.59 * - x / = | 13.95:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar -:dollar x:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.989247311827957 | 13.95=((10.62+(2*1.59))/x) | 13.95 10.62 2 1.59 * + x / = | 13.95:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar x:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 13.8315572848192 | (x+(2/(10.62*1.59)))=13.95 | x 2 10.62 1.59 * / + 13.95 = | x:dollar 2:dollar 10.62:dollar 1.59:ticket *:ticket /:dollar +:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 28.8358 | (x+(2-(10.62*1.59)))=13.95 | x 2 10.62 1.59 * - + 13.95 = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:dollar -:dollar +:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.591509433962266 | (x+(2*(10.62/1.59)))=13.95 | x 2 10.62 1.59 / * + 13.95 = | x:dollar 2:dollar 10.62:ticket 1.59:dollar /:ticket *:dollar +:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 13.8315572848192 | (x+(2/(10.62*1.59)))=13.95 | x 2 10.62 1.59 * / + 13.95 = | x:dollar 2:dollar 10.62:ticket 1.59:dollar *:ticket /:dollar +:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 106.533962264151 | ((10.62*(2+13.95))/x)=1.59 | 10.62 2 13.95 + * x / 1.59 = | 10.62:dollar 2:ticket 13.95:ticket +:ticket *:dollar x:ticket /:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 1.0371186440678 | ((2/10.62)*13.95)=(1.59+x) | 2 10.62 / 13.95 * 1.59 x + = | 2:ticket 10.62:dollar /:ticket 13.95:dollar *:dollar 1.59:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 2.27688323917137 | 10.62=((2+(1.59*13.95))/x) | 10.62 2 1.59 13.95 * + x / = | 10.62:dollar 2:dollar 1.59:dollar 13.95:ticket *:dollar +:dollar x:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 2.73303225806452 | 13.95=(10.62*((2+1.59)/x)) | 13.95 10.62 2 1.59 + x / * = | 13.95:dollar 10.62:dollar 2:ticket 1.59:ticket +:ticket x:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 1.52120105498073 | 2=((10.62/(1.59*13.95))+x) | 2 10.62 1.59 13.95 * / x + = | 2:dollar 10.62:dollar 1.59:ticket 13.95:dollar *:ticket /:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 18.87 | (x+(10.62-(2*13.95)))=1.59 | x 10.62 2 13.95 * - + 1.59 = | x:dollar 10.62:dollar 2:dollar 13.95:ticket *:dollar -:dollar +:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 34.0158 | (x-((10.62+2)*1.59))=13.95 | x 10.62 2 + 1.59 * - 13.95 = | x:ticket 10.62:ticket 2:ticket +:ticket 1.59:dollar *:ticket -:ticket 13.95:ticket =:ticket
EXPR: 0 | POS | FRA | 32 | 36.78 | 21.887106918239 | (x-((10.62+2)/1.59))=13.95 | x 10.62 2 + 1.59 / - 13.95 = | x:ticket 10.62:ticket 2:ticket +:ticket 1.59:dollar /:ticket -:ticket 13.95:ticket =:ticket
EXPR: 0 | POS | FRA | 32 | 36.78 | 40.11 | (x-(10.62+(2*13.95)))=1.59 | x 10.62 2 13.95 * + - 1.59 = | x:dollar 10.62:dollar 2:dollar 13.95:ticket *:dollar +:dollar -:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 3.75 | 13.95=(x*((10.62/2)-1.59)) | 13.95 x 10.62 2 / 1.59 - * = | 13.95:dollar x:ticket 10.62:dollar 2:ticket /:dollar 1.59:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 2.02173913043478 | 13.95=(x*((10.62/2)+1.59)) | 13.95 x 10.62 2 / 1.59 + * = | 13.95:dollar x:ticket 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 8.25 | (x-(2*(13.95-10.62)))=1.59 | x 2 13.95 10.62 - * - 1.59 = | x:dollar 2:ticket 13.95:dollar 10.62:dollar -:dollar *:dollar -:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 2.42090322580645 | 13.95=(10.62*((2*1.59)/x)) | 13.95 10.62 2 1.59 * x / * = | 13.95:ticket 10.62:dollar 2:ticket 1.59:dollar *:ticket x:dollar /:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.218106995884774 | 13.95=((10.62*2)-(1.59/x)) | 13.95 10.62 2 * 1.59 x / - = | 13.95:dollar 10.62:dollar 2:ticket *:dollar 1.59:dollar x:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.184027777777778 | 13.95=((10.62/2)+(1.59/x)) | 13.95 10.62 2 / 1.59 x / + = | 13.95:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar x:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 9.5958 | 13.95=((10.62*(2-1.59))+x) | 13.95 10.62 2 1.59 - * x + = | 13.95:dollar 10.62:dollar 2:ticket 1.59:ticket -:ticket *:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 133.2632 | 2=((10.62*(1.59-13.95))+x) | 2 10.62 1.59 13.95 - * x + = | 2:ticket 10.62:ticket 1.59:dollar 13.95:dollar -:dollar *:ticket x:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 32 | 36.78 | 2.535 | 13.95=((10.62+(1.59/2))+x) | 13.95 10.62 1.59 2 / + x + = | 13.95:dollar 10.62:dollar 1.59:dollar 2:ticket /:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 4.125 | 13.95=((10.62-(1.59/2))+x) | 13.95 10.62 1.59 2 / - x + = | 13.95:dollar 10.62:dollar 1.59:dollar 2:ticket /:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.836158192090395 | ((x-2)*10.62)=(1.59-13.95) | x 2 - 10.62 * 1.59 13.95 - = | x:ticket 2:ticket -:ticket 10.62:dollar *:dollar 1.59:dollar 13.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.484611727416799 | 13.95=((10.62+2)*(1.59-x)) | 13.95 10.62 2 + 1.59 x - * = | 13.95:dollar 10.62:ticket 2:ticket +:ticket 1.59:dollar x:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 32 | 36.78 | 0.972078853046595 | 10.62=(2+((1.59-x)*13.95)) | 10.62 2 1.59 x - 13.95 * + = | 10.62:ticket 2:ticket 1.59:ticket x:ticket -:ticket 13.95:dollar *:ticket +:ticket =:ticket
EXPR: 0 | POS | FRA | 35 | 36.78 | 1.05867084639498 | x=(1.59*(10.62/(2+13.95))) | x 1.59 10.62 2 13.95 + / * = | x:dollar 1.59:dollar 10.62:ticket 2:dollar 13.95:dollar +:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 15.4179 | x=(((10.62*1.59)+13.95)/2) | x 10.62 1.59 * 13.95 + 2 / = | x:dollar 10.62:ticket 1.59:dollar *:dollar 13.95:dollar +:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 0.00938667800152312 | x=(1.59/(10.62*(2+13.95))) | x 1.59 10.62 2 13.95 + * / = | x:dollar 1.59:dollar 10.62:ticket 2:dollar 13.95:dollar +:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 12.0997175141243 | x=(((1.59/10.62)-2)+13.95) | x 1.59 10.62 / 2 - 13.95 + = | x:dollar 1.59:dollar 10.62:ticket /:dollar 2:dollar -:dollar 13.95:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 46.5877358490566 | x=(((10.62/1.59)*13.95)/2) | x 10.62 1.59 / 13.95 * 2 / = | x:dollar 10.62:ticket 1.59:dollar /:ticket 13.95:dollar *:dollar 2:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 11.5911 | x=(1.59*((10.62*2)-13.95)) | x 1.59 10.62 2 * 13.95 - * = | x:ticket 1.59:dollar 10.62:dollar 2:ticket *:ticket 13.95:ticket -:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 35 | 36.78 | 55.9521 | x=(1.59*((10.62*2)+13.95)) | x 1.59 10.62 2 * 13.95 + * = | x:ticket 1.59:dollar 10.62:dollar 2:ticket *:ticket 13.95:ticket +:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 35 | 36.78 | 30.6234 | x=(1.59*((10.62/2)+13.95)) | x 1.59 10.62 2 / 13.95 + * = | x:ticket 1.59:ticket 10.62:dollar 2:ticket /:dollar 13.95:dollar +:dollar *:ticket =:ticket
EXPR: 0 | POS | FRA | 35 | 36.78 | 2.42090322580645 | x=(1.59*((10.62*2)/13.95)) | x 1.59 10.62 2 * 13.95 / * = | x:dollar 1.59:ticket 10.62:dollar 2:ticket *:dollar 13.95:ticket /:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 35 | 36.78 | 0.982494623655914 | x=((1.59*(10.62-2))/13.95) | x 1.59 10.62 2 - * 13.95 / = | x:ticket 1.59:dollar 10.62:ticket 2:ticket -:ticket *:ticket 13.95:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 35 | 36.78 | 21.4679569892473 | x=((10.62+(1.59/13.95))*2) | x 10.62 1.59 13.95 / + 2 * = | x:dollar 10.62:dollar 1.59:dollar 13.95:ticket /:dollar +:dollar 2:ticket *:dollar =:dollar
