parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 821 solutions found
EXPR: 0 | POS | INT | 0 | 118 | 154 | ((20+2)*(1+6))=x | 20 2 + 1 6 + * x = | 20:carton 2:carton +:carton 1:dollar 6:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 39 | 118 | 180 | x=((2+(1+6))*20) | x 2 1 6 + + 20 * = | x:dollar 2:carton 1:carton 6:carton +:carton +:carton 20:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 40 | 118 | 3 | 1=(20/((x*6)+2)) | 1 20 x 6 * 2 + / = | 1:carton 20:carton x:carton 6:dollar *:dollar 2:dollar +:dollar /:carton =:carton
EXPR: 0 | POS | INT | 40 | 118 | 3 | x=(((20/2)-1)-6) | x 20 2 / 1 - 6 - = | x:carton 20:carton 2:dollar /:carton 1:carton -:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 40 | 118 | 40 | ((20/(2+1))*6)=x | 20 2 1 + / 6 * x = | 20:dollar 2:carton 1:carton +:carton /:dollar 6:carton *:carton x:carton =:carton
EXPR: 0 | POS | INT | 40 | 118 | 180 | x=((2+(1+6))*20) | x 2 1 6 + + 20 * = | x:dollar 2:carton 1:carton 6:carton +:carton +:carton 20:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 40 | 118 | 60 | 2=(6*((20*1)/x)) | 2 6 20 1 * x / * = | 2:dollar 6:dollar 20:dollar 1:carton *:carton x:dollar /:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 40 | 118 | 14 | (1+(x/(20-6)))=2 | 1 x 20 6 - / + 2 = | 1:carton x:carton 20:dollar 6:dollar -:dollar /:carton +:carton 2:carton =:carton
EXPR: 0 | POS | INT | 40 | 118 | 63 | 2=((6/x)*(20+1)) | 2 6 x / 20 1 + * = | 2:dollar 6:carton x:dollar /:carton 20:dollar 1:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 40 | 118 | 57 | 2=((6/x)*(20-1)) | 2 6 x / 20 1 - * = | 2:dollar 6:carton x:dollar /:carton 20:dollar 1:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 41 | 118 | 126 | x=(6*(20-(1-2))) | x 6 20 1 2 - - * = | x:dollar 6:carton 20:dollar 1:dollar 2:dollar -:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 41 | 118 | 3 | x=(((20/2)-1)-6) | x 20 2 / 1 - 6 - = | x:carton 20:carton 2:dollar /:carton 1:carton -:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 41 | 118 | 40 | ((20/(2+1))*6)=x | 20 2 1 + / 6 * x = | 20:dollar 2:carton 1:carton +:carton /:dollar 6:carton *:carton x:carton =:carton
EXPR: 0 | POS | INT | 41 | 118 | 10 | 6=(20*((2+1)/x)) | 6 20 2 1 + x / * = | 6:carton 20:carton 2:dollar 1:dollar +:dollar x:carton /:dollar *:carton =:carton
EXPR: 0 | POS | INT | 41 | 118 | 60 | x=(6*((20*1)/2)) | x 6 20 1 * 2 / * = | x:dollar 6:carton 20:dollar 1:carton *:dollar 2:carton /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 41 | 118 | 12 | 6=((20-2)-(1*x)) | 6 20 2 - 1 x * - = | 6:dollar 20:dollar 2:dollar -:dollar 1:carton x:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 41 | 118 | 25 | x=(6-(2-(20+1))) | x 6 2 20 1 + - - = | x:carton 6:carton 2:carton 20:carton 1:carton +:carton -:carton -:carton =:carton
EXPR: 0 | POS | INT | 41 | 118 | 16 | 6=((20+2)-(1*x)) | 6 20 2 + 1 x * - = | 6:dollar 20:dollar 2:dollar +:dollar 1:carton x:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 42 | 118 | 9 | ((20+1)-(2*6))=x | 20 1 + 2 6 * - x = | 20:carton 1:carton +:carton 2:dollar 6:carton *:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 42 | 118 | 132 | (20+2)=(x/(1*6)) | 20 2 + x 1 6 * / = | 20:dollar 2:dollar +:dollar x:dollar 1:carton 6:dollar *:carton /:dollar =:dollar
EXPR: 0 | POS | INT | 42 | 118 | 54 | ((20*(2+1))-x)=6 | 20 2 1 + * x - 6 = | 20:dollar 2:carton 1:carton +:carton *:carton x:carton -:carton 6:carton =:carton
EXPR: 0 | POS | INT | 42 | 118 | 200 | x=((20*2)*(6-1)) | x 20 2 * 6 1 - * = | x:carton 20:carton 2:dollar *:dollar 6:carton 1:carton -:carton *:carton =:carton
EXPR: 0 | POS | INT | 42 | 118 | 60 | x=(6*((20*1)/2)) | x 6 20 1 * 2 / * = | x:dollar 6:carton 20:dollar 1:carton *:dollar 2:carton /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 42 | 118 | 17 | x=(1-(6-(20+2))) | x 1 6 20 2 + - - = | x:carton 1:carton 6:carton 20:carton 2:carton +:carton -:carton -:carton =:carton
EXPR: 0 | POS | INT | 42 | 118 | 31 | x=(20+((2*6)-1)) | x 20 2 6 * 1 - + = | x:carton 20:carton 2:dollar 6:carton *:carton 1:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 42 | 118 | 114 | (((20+1)-2)*6)=x | 20 1 + 2 - 6 * x = | 20:dollar 1:dollar +:dollar 2:dollar -:dollar 6:carton *:carton x:carton =:carton
EXPR: 0 | POS | INT | 43 | 118 | 9 | ((20+1)-(2*6))=x | 20 1 + 2 6 * - x = | 20:carton 1:carton +:carton 2:dollar 6:carton *:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 43 | 118 | 34 | ((1/2)*(6+x))=20 | 1 2 / 6 x + * 20 = | 1:dollar 2:carton /:dollar 6:carton x:carton +:carton *:dollar 20:dollar =:dollar
EXPR: 0 | POS | INT | 43 | 118 | 200 | x=((20*2)*(6-1)) | x 20 2 * 6 1 - * = | x:carton 20:carton 2:dollar *:dollar 6:carton 1:carton -:carton *:carton =:carton
EXPR: 0 | POS | INT | 43 | 118 | 17 | x=(1-(6-(20+2))) | x 1 6 20 2 + - - = | x:carton 1:carton 6:carton 20:carton 2:carton +:carton -:carton -:carton =:carton
EXPR: 0 | POS | INT | 43 | 118 | 31 | x=(20+((2*6)-1)) | x 20 2 6 * 1 - + = | x:carton 20:carton 2:dollar 6:carton *:carton 1:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 80 | x=(((1*6)-2)*20) | x 1 6 * 2 - 20 * = | x:carton 1:carton 6:dollar *:dollar 2:dollar -:dollar 20:carton *:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 160 | (((1*6)+2)*20)=x | 1 6 * 2 + 20 * x = | 1:dollar 6:carton *:carton 2:carton +:carton 20:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 17 | ((1*6)/(20-x))=2 | 1 6 * 20 x - / 2 = | 1:carton 6:dollar *:dollar 20:carton x:carton -:carton /:dollar 2:dollar =:dollar
EXPR: 0 | POS | INT | 44 | 118 | 25 | x=(1+(6-(2-20))) | x 1 6 2 20 - - + = | x:carton 1:carton 6:carton 2:carton 20:carton -:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 29 | ((x-2)-20)=(1+6) | x 2 - 20 - 1 6 + = | x:carton 2:carton -:carton 20:carton -:carton 1:carton 6:carton +:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 34 | ((20*2)-6)=(1*x) | 20 2 * 6 - 1 x * = | 20:carton 2:dollar *:carton 6:carton -:carton 1:dollar x:carton *:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 46 | ((20*2)+6)=(1*x) | 20 2 * 6 + 1 x * = | 20:carton 2:dollar *:carton 6:carton +:carton 1:dollar x:carton *:carton =:carton
EXPR: 0 | POS | INT | 44 | 118 | 60 | 1=((6/x)*(20/2)) | 1 6 x / 20 2 / * = | 1:carton 6:carton x:dollar /:carton 20:dollar 2:carton /:dollar *:carton =:carton
EXPR: 0 | POS | INT | 45 | 118 | 54 | (((2+1)*20)-6)=x | 2 1 + 20 * 6 - x = | 2:carton 1:carton +:carton 20:dollar *:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 45 | 118 | 80 | x=(((1*6)-2)*20) | x 1 6 * 2 - 20 * = | x:carton 1:carton 6:dollar *:dollar 2:dollar -:dollar 20:carton *:carton =:carton
EXPR: 0 | POS | INT | 45 | 118 | 26 | (((2-1)*20)+6)=x | 2 1 - 20 * 6 + x = | 2:carton 1:carton -:carton 20:dollar *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 45 | 118 | 35 | x=(1+((20*2)-6)) | x 1 20 2 * 6 - + = | x:carton 1:carton 20:dollar 2:carton *:carton 6:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 45 | 118 | 12 | x=(1*((20-2)-6)) | x 1 20 2 - 6 - * = | x:carton 1:carton 20:dollar 2:dollar -:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 45 | 118 | 24 | x=(1*((20-2)+6)) | x 1 20 2 - 6 + * = | x:carton 1:carton 20:dollar 2:dollar -:dollar 6:dollar +:dollar *:carton =:carton
EXPR: 0 | POS | INT | 46 | 118 | 26 | (((2-1)*20)+6)=x | 2 1 - 20 * 6 + x = | 2:carton 1:carton -:carton 20:dollar *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 46 | 118 | 35 | x=(1+((20*2)-6)) | x 1 20 2 * 6 - + = | x:carton 1:carton 20:dollar 2:carton *:carton 6:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 46 | 118 | 80 | ((x*1)/(6-2))=20 | x 1 * 6 2 - / 20 = | x:dollar 1:carton *:dollar 6:carton 2:carton -:carton /:dollar 20:dollar =:dollar
EXPR: 0 | POS | INT | 46 | 118 | 12 | x=(1*((20-2)-6)) | x 1 20 2 - 6 - * = | x:carton 1:carton 20:dollar 2:dollar -:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 46 | 118 | 24 | x=(1*((20-2)+6)) | x 1 20 2 - 6 + * = | x:carton 1:carton 20:dollar 2:dollar -:dollar 6:dollar +:dollar *:carton =:carton
EXPR: 0 | POS | INT | 46 | 118 | 12 | ((6+(x+2))*1)=20 | 6 x 2 + + 1 * 20 = | 6:carton x:carton 2:carton +:carton +:carton 1:dollar *:dollar 20:dollar =:dollar
EXPR: 0 | POS | INT | 47 | 118 | 16 | (((2*1)+20)-x)=6 | 2 1 * 20 + x - 6 = | 2:dollar 1:carton *:carton 20:carton +:carton x:carton -:carton 6:carton =:carton
EXPR: 0 | POS | INT | 47 | 118 | 66 | ((2+1)*20)=(x-6) | 2 1 + 20 * x 6 - = | 2:dollar 1:dollar +:dollar 20:carton *:carton x:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 47 | 118 | 26 | ((2-1)*20)=(x-6) | 2 1 - 20 * x 6 - = | 2:dollar 1:dollar -:dollar 20:carton *:carton x:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 47 | 118 | 112 | ((20-1)*6)=(x+2) | 20 1 - 6 * x 2 + = | 20:dollar 1:dollar -:dollar 6:carton *:dollar x:dollar 2:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 47 | 118 | 128 | ((20+1)*6)=(x-2) | 20 1 + 6 * x 2 - = | 20:dollar 1:dollar +:dollar 6:carton *:dollar x:dollar 2:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 47 | 118 | 124 | ((20+1)*6)=(x+2) | 20 1 + 6 * x 2 + = | 20:dollar 1:dollar +:dollar 6:carton *:dollar x:dollar 2:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 48 | 118 | 13 | (((6-1)+2)+x)=20 | 6 1 - 2 + x + 20 = | 6:carton 1:carton -:carton 2:carton +:carton x:carton +:carton 20:carton =:carton
EXPR: 0 | POS | INT | 49 | 118 | 102 | x=(6*(20-(2+1))) | x 6 20 2 1 + - * = | x:carton 6:carton 20:dollar 2:dollar 1:dollar +:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 50 | 118 | 40 | 1=(((20/x)*6)-2) | 1 20 x / 6 * 2 - = | 1:carton 20:dollar x:carton /:dollar 6:carton *:carton 2:carton -:carton =:carton
EXPR: 0 | POS | INT | 50 | 118 | 102 | x=(6*(20-(2+1))) | x 6 20 2 1 + - * = | x:carton 6:carton 20:dollar 2:dollar 1:dollar +:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 51 | 118 | 102 | (2+((6-1)*20))=x | 2 6 1 - 20 * + x = | 2:dollar 6:carton 1:carton -:carton 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 51 | 118 | 22 | x=(((6/2)+20)-1) | x 6 2 / 20 + 1 - = | x:carton 6:carton 2:dollar /:carton 20:carton +:carton 1:carton -:carton =:carton
EXPR: 0 | POS | INT | 52 | 118 | 102 | (2+((6-1)*20))=x | 2 6 1 - 20 * + x = | 2:dollar 6:carton 1:carton -:carton 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 54 | 118 | 50 | 20=((x*2)/(6-1)) | 20 x 2 * 6 1 - / = | 20:dollar x:carton 2:dollar *:dollar 6:carton 1:carton -:carton /:dollar =:dollar
EXPR: 0 | POS | INT | 60 | 118 | 12 | ((2+6)+x)=(20*1) | 2 6 + x + 20 1 * = | 2:carton 6:carton +:carton x:carton +:carton 20:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 61 | 118 | 16 | x=(6+((20*1)/2)) | x 6 20 1 * 2 / + = | x:carton 6:carton 20:dollar 1:carton *:carton 2:dollar /:carton +:carton =:carton
EXPR: 0 | POS | INT | 61 | 118 | 61 | x=(((6/2)*20)+1) | x 6 2 / 20 * 1 + = | x:carton 6:carton 2:dollar /:carton 20:dollar *:carton 1:carton +:carton =:carton
NET 332 non-negative, integer-valued solutions found out of 821 total solutions
