parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 1 | POS | INT | 0 | 160 | 160 | x=((4+(8+4))*10) | x 4 8 4 + + 10 * = | x:ball 4:pack 8:pack 4:pack +:pack +:pack 10:ball *:ball =:ball
EXPR: 0 | POS | INT | 31 | 160 | 16 | x=((10-(4+4))*8) | x 10 4 4 + - 8 * = | x:ball 10:pack 4:pack 4:pack +:pack -:pack 8:ball *:ball =:ball
EXPR: 0 | POS | INT | 31 | 160 | 8 | x=(((8-10)+4)*4) | x 8 10 - 4 + 4 * = | x:ball 8:pack 10:pack -:pack 4:pack +:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 24 | x=((4-(8-10))*4) | x 4 8 10 - - 4 * = | x:ball 4:pack 8:pack 10:pack -:pack -:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 24 | x=((10-(8-4))*4) | x 10 8 4 - - 4 * = | x:ball 10:pack 8:pack 4:pack -:pack -:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 8 | (((4+8)-10)*4)=x | 4 8 + 10 - 4 * x = | 4:pack 8:pack +:pack 10:pack -:pack 4:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 16 | x=(((10-4)-4)*8) | x 10 4 - 4 - 8 * = | x:ball 10:pack 4:pack -:pack 4:pack -:pack 8:ball *:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 56 | (((8+10)-4)*4)=x | 8 10 + 4 - 4 * x = | 8:pack 10:pack +:pack 4:pack -:pack 4:ball *:ball x:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 10 | (10*((4+4)/8))=x | 10 4 4 + 8 / * x = | 10:ball 4:pack 4:pack +:pack 8:ball /:pack *:pack x:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 0 | (10*((4-4)/8))=x | 10 4 4 - 8 / * x = | 10:ball 4:pack 4:pack -:pack 8:ball /:pack *:pack x:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 8 | ((4+(8-10))*4)=x | 4 8 10 - + 4 * x = | 4:pack 8:pack 10:pack -:pack +:pack 4:ball *:ball x:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 18 | x=(8+((4-4)+10)) | x 8 4 4 - 10 + + = | x:ball 8:ball 4:ball 4:ball -:ball 10:ball +:ball +:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 18 | x=(8-((4-4)-10)) | x 8 4 4 - 10 - - = | x:ball 8:ball 4:ball 4:ball -:ball 10:ball -:ball -:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 10 | (x*(4/(8-4)))=10 | x 4 8 4 - / * 10 = | x:ball 4:pack 8:ball 4:ball -:ball /:pack *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 30 | (x*(4/(8+4)))=10 | x 4 8 4 + / * 10 = | x:ball 4:pack 8:ball 4:ball +:ball /:pack *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 80 | (8*((4-4)+10))=x | 8 4 4 - 10 + * x = | 8:pack 4:ball 4:ball -:ball 10:ball +:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 6 | (4+(8-(10-4)))=x | 4 8 10 4 - - + x = | 4:ball 8:ball 10:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 80 | (4+((x/8)-4))=10 | 4 x 8 / 4 - + 10 = | 4:pack x:pack 8:ball /:pack 4:pack -:pack +:pack 10:pack =:pack
EXPR: 0 | POS | INT | 32 | 160 | 16 | x=((10-(4+4))*8) | x 10 4 4 + - 8 * = | x:ball 10:pack 4:pack 4:pack +:pack -:pack 8:ball *:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 8 | x=(((8-10)+4)*4) | x 8 10 - 4 + 4 * = | x:ball 8:pack 10:pack -:pack 4:pack +:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 32 | 160 | 10 | (4+(4-(8-10)))=x | 4 4 8 10 - - + x = | 4:ball 4:ball 8:ball 10:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 33 | 160 | 8 | (((4+8)-10)*4)=x | 4 8 + 10 - 4 * x = | 4:pack 8:pack +:pack 10:pack -:pack 4:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 33 | 160 | 5 | (8/((x/10)*4))=4 | 8 x 10 / 4 * / 4 = | 8:pack x:pack 10:ball /:pack 4:ball *:ball /:pack 4:pack =:pack
EXPR: 0 | POS | INT | 33 | 160 | 80 | (((8*10)/x)*4)=4 | 8 10 * x / 4 * 4 = | 8:pack 10:ball *:ball x:pack /:ball 4:pack *:ball 4:ball =:ball
EXPR: 0 | POS | INT | 33 | 160 | 2 | 8=(10-(x*(4/4))) | 8 10 x 4 4 / * - = | 8:ball 10:ball x:ball 4:pack 4:ball /:pack *:ball -:ball =:ball
EXPR: 0 | POS | INT | 33 | 160 | 5 | ((8*(10/4))/x)=4 | 8 10 4 / * x / 4 = | 8:pack 10:ball 4:pack /:ball *:ball x:pack /:ball 4:ball =:ball
EXPR: 0 | POS | INT | 33 | 160 | 16 | ((x+8)/(10-4))=4 | x 8 + 10 4 - / 4 = | x:pack 8:pack +:pack 10:ball 4:ball -:ball /:pack 4:pack =:pack
EXPR: 0 | POS | INT | 33 | 160 | 5 | 10=(((4*4)/8)*x) | 10 4 4 * 8 / x * = | 10:ball 4:pack 4:ball *:pack 8:ball /:pack x:ball *:ball =:ball
EXPR: 0 | POS | INT | 33 | 160 | 6 | (4+(8-(10-4)))=x | 4 8 10 4 - - + x = | 4:ball 8:ball 10:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 33 | 160 | 10 | (8+((x-10)-4))=4 | 8 x 10 - 4 - + 4 = | 8:pack x:pack 10:pack -:pack 4:pack -:pack +:pack 4:pack =:pack
EXPR: 0 | POS | INT | 33 | 160 | 18 | (x+((4-8)-10))=4 | x 4 8 - 10 - + 4 = | x:pack 4:pack 8:pack -:pack 10:pack -:pack +:pack 4:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 10 | (10*((8-4)/4))=x | 10 8 4 - 4 / * x = | 10:ball 8:pack 4:pack -:pack 4:ball /:pack *:pack x:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 30 | (10*((8+4)/4))=x | 10 8 4 + 4 / * x = | 10:ball 8:pack 4:pack +:pack 4:ball /:pack *:pack x:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 2 | (4*((10-8)/4))=x | 4 10 8 - 4 / * x = | 4:pack 10:ball 8:ball -:ball 4:pack /:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 8 | ((8/4)-x)=(4-10) | 8 4 / x - 4 10 - = | 8:ball 4:pack /:ball x:ball -:ball 4:ball 10:ball -:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 6 | (8+(4-(10-4)))=x | 8 4 10 4 - - + x = | 8:ball 4:ball 10:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 20 | (((4*10)/x)*4)=8 | 4 10 * x / 4 * 8 = | 4:pack 10:ball *:ball x:pack /:ball 4:pack *:ball 8:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 16 | x=(((10-4)-4)*8) | x 10 4 - 4 - 8 * = | x:ball 10:pack 4:pack -:pack 4:pack -:pack 8:ball *:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 2 | (8+(4-(4-x)))=10 | 8 4 4 x - - + 10 = | 8:ball 4:ball 4:ball x:ball -:ball -:ball +:ball 10:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 8 | ((4+8)-10)=(x/4) | 4 8 + 10 - x 4 / = | 4:ball 8:ball +:ball 10:ball -:ball x:ball 4:pack /:ball =:ball
EXPR: 1 | POS | INT | 34 | 160 | 160 | (8-4)=(x/(4*10)) | 8 4 - x 4 10 * / = | 8:ball 4:ball -:ball x:ball 4:pack 10:ball *:pack /:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | - | ((4-4)/(x*8))=10 | 4 4 - x 8 * / 10 = | 4:pack 4:pack -:pack x:pack 8:ball *:ball /:pack 10:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 9 | ((8/4)*(x-4))=10 | 8 4 / x 4 - * 10 = | 8:pack 4:ball /:pack x:ball 4:ball -:ball *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 1 | ((8/4)*(x+4))=10 | 8 4 / x 4 + * 10 = | 8:pack 4:ball /:pack x:ball 4:ball +:ball *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 38 | 8=(4*((4*10)-x)) | 8 4 4 10 * x - * = | 8:ball 4:pack 4:ball 10:pack *:ball x:ball -:ball *:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 352 | 8=(x/(4+(4*10))) | 8 x 4 4 10 * + / = | 8:ball x:ball 4:pack 4:ball 10:pack *:pack +:pack /:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 36 | ((8+(x-4))/4)=10 | 8 x 4 - + 4 / 10 = | 8:pack x:pack 4:pack -:pack +:pack 4:ball /:pack 10:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 88 | x=((10+(8+4))*4) | x 10 8 4 + + 4 * = | x:ball 10:pack 8:pack 4:pack +:pack +:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 38 | (4*8)=((x-10)+4) | 4 8 * x 10 - 4 + = | 4:pack 8:ball *:ball x:ball 10:ball -:ball 4:ball +:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 10 | (x*(8/(4+4)))=10 | x 8 4 4 + / * 10 = | x:ball 8:pack 4:ball 4:ball +:ball /:pack *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 2 | 8=((4-(4+x))+10) | 8 4 4 x + - 10 + = | 8:ball 4:ball 4:ball x:ball +:ball -:ball 10:ball +:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 14 | (4*4)=((x-8)+10) | 4 4 * x 8 - 10 + = | 4:pack 4:ball *:ball x:ball 8:ball -:ball 10:ball +:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 56 | x=((10+(8-4))*4) | x 10 8 4 - + 4 * = | x:ball 10:pack 8:pack 4:pack -:pack +:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 72 | ((x-(4*10))/4)=8 | x 4 10 * - 4 / 8 = | x:pack 4:pack 10:ball *:pack -:pack 4:ball /:pack 8:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 80 | (4+((x/8)-10))=4 | 4 x 8 / 10 - + 4 = | 4:pack x:pack 8:ball /:pack 10:pack -:pack +:pack 4:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 9 | ((4*10)/(x-4))=8 | 4 10 * x 4 - / 8 = | 4:pack 10:ball *:ball x:pack 4:pack -:pack /:ball 8:ball =:ball
EXPR: 0 | POS | INT | 34 | 160 | 80 | (4-((x/8)-10))=4 | 4 x 8 / 10 - - 4 = | 4:pack x:pack 8:ball /:pack 10:pack -:pack -:pack 4:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | 26 | (x-((8-4)*4))=10 | x 8 4 - 4 * - 10 = | x:pack 8:pack 4:pack -:pack 4:ball *:pack -:pack 10:pack =:pack
EXPR: 0 | POS | INT | 34 | 160 | - | ((x+8)*(4-4))=10 | x 8 + 4 4 - * 10 = | x:pack 8:pack +:pack 4:ball 4:ball -:ball *:ball 10:ball =:ball
EXPR: 0 | POS | INT | 35 | 160 | 30 | (10*((8+4)/4))=x | 10 8 4 + 4 / * x = | 10:ball 8:pack 4:pack +:pack 4:ball /:pack *:pack x:pack =:pack
EXPR: 0 | POS | INT | 35 | 160 | 6 | (8+(4-(10-4)))=x | 8 4 10 4 - - + x = | 8:ball 4:ball 10:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 35 | 160 | 10 | (4+(10-(8-4)))=x | 4 10 8 4 - - + x = | 4:ball 10:ball 8:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 35 | 160 | 2 | (4*((10-8)/4))=x | 4 10 8 - 4 / * x = | 4:pack 10:ball 8:ball -:ball 4:pack /:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 35 | 160 | 10 | (4+(4-(8-10)))=x | 4 4 8 10 - - + x = | 4:ball 4:ball 8:ball 10:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 35 | 160 | 88 | (4*((4+8)+10))=x | 4 4 8 + 10 + * x = | 4:pack 4:ball 8:ball +:ball 10:ball +:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 35 | 160 | 56 | x=((10+(8-4))*4) | x 10 8 4 - + 4 * = | x:ball 10:pack 8:pack 4:pack -:pack +:pack 4:ball *:ball =:ball
EXPR: 0 | POS | INT | 35 | 160 | 12 | (4+((10-8)*4))=x | 4 10 8 - 4 * + x = | 4:pack 10:pack 8:pack -:pack 4:ball *:pack +:pack x:pack =:pack
EXPR: 0 | POS | INT | 36 | 160 | 80 | (((4*10)/x)*8)=4 | 4 10 * x / 8 * 4 = | 4:pack 10:ball *:ball x:pack /:ball 8:pack *:ball 4:ball =:ball
EXPR: 0 | POS | INT | 36 | 160 | 2 | (8+(4-(10-x)))=4 | 8 4 10 x - - + 4 = | 8:ball 4:ball 10:ball x:ball -:ball -:ball +:ball 4:ball =:ball
EXPR: 0 | POS | INT | 36 | 160 | 10 | (4+(10-(8-4)))=x | 4 10 8 4 - - + x = | 4:ball 10:ball 8:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 36 | 160 | 8 | (8/4)=((x-10)+4) | 8 4 / x 10 - 4 + = | 8:ball 4:pack /:ball x:ball 10:ball -:ball 4:ball +:ball =:ball
EXPR: 0 | POS | INT | 36 | 160 | 88 | (4*((4+8)+10))=x | 4 4 8 + 10 + * x = | 4:pack 4:ball 8:ball +:ball 10:ball +:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 36 | 160 | 5 | x=((10/4)*(8/4)) | x 10 4 / 8 4 / * = | x:pack 10:ball 4:pack /:ball 8:pack 4:ball /:pack *:pack =:pack
EXPR: 0 | POS | INT | 36 | 160 | 18 | ((4*10)/(x-8))=4 | 4 10 * x 8 - / 4 = | 4:pack 10:ball *:ball x:pack 8:pack -:pack /:ball 4:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 18 | (4+(8-(4-10)))=x | 4 8 4 10 - - + x = | 4:ball 8:ball 4:ball 10:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 2 | (x+(4-(10-8)))=4 | x 4 10 8 - - + 4 = | x:ball 4:ball 10:ball 8:ball -:ball -:ball +:ball 4:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | - | ((4-4)/(x*8))=10 | 4 4 - x 8 * / 10 = | 4:pack 4:pack -:pack x:pack 8:ball *:ball /:pack 10:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | - | (x/((4-4)*8))=10 | x 4 4 - 8 * / 10 = | x:pack 4:pack 4:pack -:pack 8:ball *:ball /:pack 10:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | 1 | (((4+x)/10)*8)=4 | 4 x + 10 / 8 * 4 = | 4:pack x:pack +:pack 10:ball /:pack 8:ball *:ball 4:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 18 | ((4/4)*(x-8))=10 | 4 4 / x 8 - * 10 = | 4:pack 4:ball /:pack x:ball 8:ball -:ball *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | 2 | ((4/4)*(x+8))=10 | 4 4 / x 8 + * 10 = | 4:pack 4:ball /:pack x:ball 8:ball +:ball *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | 336 | 4=(x/(4+(8*10))) | 4 x 4 8 10 * + / = | 4:ball x:ball 4:pack 8:ball 10:pack *:pack +:pack /:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 2 | (x+(8-(4-4)))=10 | x 8 4 4 - - + 10 = | x:ball 8:ball 4:ball 4:ball -:ball -:ball +:ball 10:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 56 | (4*((8-4)+10))=x | 4 8 4 - 10 + * x = | 4:pack 8:ball 4:ball -:ball 10:ball +:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | 2 | 4=((4+(8+x))-10) | 4 4 8 x + + 10 - = | 4:ball 4:ball 8:ball x:ball +:ball +:ball 10:ball -:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 2 | 8=((4-(4+x))+10) | 8 4 4 x + - 10 + = | 8:ball 4:ball 4:ball x:ball +:ball -:ball 10:ball +:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 28 | ((4+10)*8)=(x*4) | 4 10 + 8 * x 4 * = | 4:pack 10:pack +:pack 8:ball *:ball x:ball 4:pack *:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 0 | ((4-4)*8)=(x*10) | 4 4 - 8 * x 10 * = | 4:pack 4:pack -:pack 8:ball *:ball x:ball 10:pack *:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 2 | (x+(4-(4-8)))=10 | x 4 4 8 - - + 10 = | x:ball 4:ball 4:ball 8:ball -:ball -:ball +:ball 10:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 2 | (x-(4-(4+8)))=10 | x 4 4 8 + - - 10 = | x:ball 4:ball 4:ball 8:ball +:ball -:ball -:ball 10:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 18 | 8=((4-(4-x))-10) | 8 4 4 x - - 10 - = | 8:ball 4:ball 4:ball x:ball -:ball -:ball 10:ball -:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 30 | (x*(4/(4+8)))=10 | x 4 4 8 + / * 10 = | x:ball 4:pack 4:ball 8:ball +:ball /:pack *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | 18 | 4=((4+(8-x))+10) | 4 4 8 x - + 10 + = | 4:ball 4:ball 8:ball x:ball -:ball +:ball 10:ball +:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 18 | (x+(4-(4+8)))=10 | x 4 4 8 + - + 10 = | x:ball 4:ball 4:ball 8:ball +:ball -:ball +:ball 10:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 18 | (x-(8-(4-4)))=10 | x 8 4 4 - - - 10 = | x:ball 8:ball 4:ball 4:ball -:ball -:ball -:ball 10:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 26 | (8*4)=((x-4)+10) | 8 4 * x 4 - 10 + = | 8:pack 4:ball *:ball x:ball 4:ball -:ball 10:ball +:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 46 | (8*4)=((x-4)-10) | 8 4 * x 4 - 10 - = | 8:pack 4:ball *:ball x:ball 4:ball -:ball 10:ball -:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 448 | ((4+10)*8)=(x/4) | 4 10 + 8 * x 4 / = | 4:pack 10:pack +:pack 8:ball *:ball x:ball 4:pack /:ball =:ball
EXPR: 0 | POS | INT | 37 | 160 | 5 | x=((10/4)*(8/4)) | x 10 4 / 8 4 / * = | x:pack 10:ball 4:pack /:ball 8:pack 4:ball /:pack *:pack =:pack
EXPR: 0 | POS | INT | 37 | 160 | 56 | (4+((x/4)-10))=8 | 4 x 4 / 10 - + 8 = | 4:pack x:pack 4:ball /:pack 10:pack -:pack +:pack 8:pack =:pack
EXPR: 0 | POS | INT | 38 | 160 | 88 | (4*((4+10)+8))=x | 4 4 10 + 8 + * x = | 4:pack 4:ball 10:ball +:ball 8:ball +:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 38 | 160 | 18 | (((8+10)/4)*4)=x | 8 10 + 4 / 4 * x = | 8:pack 10:pack +:pack 4:ball /:pack 4:ball *:ball x:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 10 | (10+(4-(8-4)))=x | 10 4 8 4 - - + x = | 10:ball 4:ball 8:ball 4:ball -:ball -:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 72 | x=((10-4)*(8+4)) | x 10 4 - 8 4 + * = | x:ball 10:pack 4:pack -:pack 8:ball 4:ball +:ball *:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 7 | (((4+10)/x)*4)=8 | 4 10 + x / 4 * 8 = | 4:pack 10:pack +:pack x:ball /:pack 4:ball *:ball 8:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 192 | 4=(x/(8+(4*10))) | 4 x 8 4 10 * + / = | 4:ball x:ball 8:pack 4:ball 10:pack *:pack +:pack /:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 10 | (x+(4-(8-4)))=10 | x 4 8 4 - - + 10 = | x:ball 4:ball 8:ball 4:ball -:ball -:ball +:ball 10:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 24 | ((4/8)*(x-4))=10 | 4 8 / x 4 - * 10 = | 4:pack 8:ball /:pack x:ball 4:ball -:ball *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 39 | 160 | 16 | ((4/8)*(x+4))=10 | 4 8 / x 4 + * 10 = | 4:pack 8:ball /:pack x:ball 4:ball +:ball *:pack 10:pack =:pack
EXPR: 0 | POS | INT | 39 | 160 | 24 | x=((10-4)*(8-4)) | x 10 4 - 8 4 - * = | x:ball 10:pack 4:pack -:pack 8:ball 4:ball -:ball *:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 88 | (4*((4+10)+8))=x | 4 4 10 + 8 + * x = | 4:pack 4:ball 10:ball +:ball 8:ball +:ball *:pack x:pack =:pack
EXPR: 0 | POS | INT | 39 | 160 | 10 | 4=((8-(4+x))+10) | 4 8 4 x + - 10 + = | 4:ball 8:ball 4:ball x:ball +:ball -:ball 10:ball +:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 18 | (((8+10)/4)*4)=x | 8 10 + 4 / 4 * x = | 8:pack 10:pack +:pack 4:ball /:pack 4:ball *:ball x:ball =:ball
EXPR: 0 | POS | INT | 39 | 160 | 8 | ((4*10)-(x*4))=8 | 4 10 * x 4 * - 8 = | 4:pack 10:ball *:ball x:pack 4:ball *:ball -:ball 8:ball =:ball
EXPR: 0 | POS | INT | 40 | 160 | 0 | 4=(4-((10*x)/8)) | 4 4 10 x * 8 / - = | 4:ball 4:ball 10:pack x:ball *:ball 8:pack /:ball -:ball =:ball
EXPR: 0 | POS | INT | 40 | 160 | 0 | 4=(4+((10*x)/8)) | 4 4 10 x * 8 / + = | 4:ball 4:ball 10:pack x:ball *:ball 8:pack /:ball +:ball =:ball
NET 393 non-negative, integer-valued solutions found out of 1000 total solutions
