parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 74 | 220 | (((109*2)+13)-11)=x | 109 2 * 13 + 11 - x = | 109:dollar 2:shirt *:dollar 13:dollar +:dollar 11:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 110 | x=(109-((2-13)/11)) | x 109 2 13 - 11 / - = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:shirt /:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 913 | x=((109-(2*13))*11) | x 109 2 13 * - 11 * = | x:shirt 109:dollar 2:shirt 13:dollar *:dollar -:dollar 11:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 21 | 74 | 87 | 11=((109+(2-13))-x) | 11 109 2 13 - + x - = | 11:dollar 109:dollar 2:dollar 13:dollar -:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 113 | 11=(109+((2+13)-x)) | 11 109 2 13 + x - + = | 11:dollar 109:dollar 2:dollar 13:dollar +:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 1624 | x=((109*(2+13))-11) | x 109 2 13 + * 11 - = | x:dollar 109:shirt 2:dollar 13:dollar +:dollar *:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 994 | (13-((2-11)*109))=x | 13 2 11 - 109 * - x = | 13:dollar 2:shirt 11:shirt -:shirt 109:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 1078 | x=((109+(2-13))*11) | x 109 2 13 - + 11 * = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar +:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 1430 | (13+((2+11)*109))=x | 13 2 11 + 109 * + x = | 13:dollar 2:shirt 11:shirt +:shirt 109:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 21 | x=(((109*2)+13)/11) | x 109 2 * 13 + 11 / = | x:shirt 109:dollar 2:shirt *:shirt 13:shirt +:shirt 11:dollar /:shirt =:shirt
EXPR: 0 | POS | INT | 21 | 74 | 1402 | (11-((2-109)*13))=x | 11 2 109 - 13 * - x = | 11:dollar 2:shirt 109:shirt -:shirt 13:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 194 | ((109*2)-(13+11))=x | 109 2 * 13 11 + - x = | 109:shirt 2:dollar *:dollar 13:dollar 11:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 118 | ((109+(2*11))-13)=x | 109 2 11 * + 13 - x = | 109:dollar 2:dollar 11:shirt *:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 109 | x=((2+(11-13))+109) | x 2 11 13 - + 109 + = | x:dollar 2:dollar 11:dollar 13:dollar -:dollar +:dollar 109:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1404 | (((109*13)-2)-11)=x | 109 13 * 2 - 11 - x = | 109:shirt 13:dollar *:dollar 2:dollar -:dollar 11:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 2618 | x=(2+(109*(13+11))) | x 2 109 13 11 + * + = | x:dollar 2:dollar 109:shirt 13:dollar 11:dollar +:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1408 | x=(2+((109*13)-11)) | x 2 109 13 * 11 - + = | x:dollar 2:dollar 109:shirt 13:dollar *:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1430 | x=(2+((109*13)+11)) | x 2 109 13 * 11 + + = | x:dollar 2:dollar 109:shirt 13:dollar *:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 220 | x=(2+(109*(13-11))) | x 2 109 13 11 - * + = | x:dollar 2:dollar 109:shirt 13:dollar 11:dollar -:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1078 | x=((109-(13-2))*11) | x 109 13 2 - - 11 * = | x:dollar 109:shirt 13:shirt 2:shirt -:shirt -:shirt 11:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 994 | (13-((2-11)*109))=x | 13 2 11 - 109 * - x = | 13:dollar 2:shirt 11:shirt -:shirt 109:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1534 | x=(((109-2)+11)*13) | x 109 2 - 11 + 13 * = | x:dollar 109:dollar 2:dollar -:dollar 11:dollar +:dollar 13:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 108 | x=(109-((2+11)/13)) | x 109 2 11 + 13 / - = | x:dollar 109:dollar 2:dollar 11:dollar +:dollar 13:shirt /:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1430 | (13+((2+11)*109))=x | 13 2 11 + 109 * + x = | 13:dollar 2:shirt 11:shirt +:shirt 109:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 109 | ((109*(2+11))/13)=x | 109 2 11 + * 13 / x = | 109:dollar 2:shirt 11:shirt +:shirt *:shirt 13:dollar /:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 22 | 74 | 216 | ((109*2)+(11-13))=x | 109 2 * 11 13 - + x = | 109:shirt 2:dollar *:dollar 11:dollar 13:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 436 | x=(109*((2-11)+13)) | x 109 2 11 - 13 + * = | x:dollar 109:dollar 2:shirt 11:shirt -:shirt 13:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 1300 | x=((109+(2-11))*13) | x 109 2 11 - + 13 * = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar +:dollar 13:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 0 | (109*(2+(11-13)))=x | 109 2 11 13 - + * x = | 109:dollar 2:shirt 11:shirt 13:shirt -:shirt +:shirt *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 |  | x=(109*((2+11)-13)) | x 109 2 11 + 13 - * = | x:dollar 109:dollar 2:shirt 11:shirt +:shirt 13:shirt -:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 2834 | x=(109*((2+11)+13)) | x 109 2 11 + 13 + * = | x:dollar 109:dollar 2:shirt 11:shirt +:shirt 13:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 109 | x=(2*(109/(13-11))) | x 2 109 13 11 - / * = | x:dollar 2:dollar 109:shirt 13:dollar 11:dollar -:dollar /:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 74 | 105 | (109-2)=(13-(11-x)) | 109 2 - 13 11 x - - = | 109:dollar 2:dollar -:dollar 13:dollar 11:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 109 | 11=(109*((13-2)/x)) | 11 109 13 2 - x / * = | 11:dollar 109:dollar 13:shirt 2:shirt -:shirt x:dollar /:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 118 | ((109+(2*11))-13)=x | 109 2 11 * + 13 - x = | 109:dollar 2:dollar 11:shirt *:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 113 | 11=(2+((109+13)-x)) | 11 2 109 13 + x - + = | 11:dollar 2:dollar 109:dollar 13:dollar +:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 131 | 11=(2-((109+13)-x)) | 11 2 109 13 + x - - = | 11:dollar 2:dollar 109:dollar 13:dollar +:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 1078 | x=((109-(13-2))*11) | x 109 13 2 - - 11 * = | x:dollar 109:shirt 13:shirt 2:shirt -:shirt -:shirt 11:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 109 | ((109*(2+11))/13)=x | 109 2 11 + * 13 / x = | 109:dollar 2:shirt 11:shirt +:shirt *:shirt 13:dollar /:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 23 | 74 | 216 | ((109*2)+(11-13))=x | 109 2 * 11 13 - + x = | 109:shirt 2:dollar *:dollar 11:dollar 13:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 1300 | x=((109+(2-11))*13) | x 109 2 11 - + 13 * = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar +:dollar 13:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 436 | x=(109*((2-11)+13)) | x 109 2 11 - 13 + * = | x:dollar 109:dollar 2:shirt 11:shirt -:shirt 13:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 2834 | x=(109*((2+11)+13)) | x 109 2 11 + 13 + * = | x:dollar 109:dollar 2:shirt 11:shirt +:shirt 13:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 74 | 109 | x=(2*(109/(13-11))) | x 2 109 13 11 - / * = | x:dollar 2:dollar 109:shirt 13:dollar 11:dollar -:dollar /:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 1188 | x=(2+((109*11)-13)) | x 2 109 11 * 13 - + = | x:dollar 2:dollar 109:shirt 11:dollar *:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 1214 | x=(2+((109*11)+13)) | x 2 109 11 * 13 + + = | x:dollar 2:dollar 109:shirt 11:dollar *:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 1188 | x=((2+(109*11))-13) | x 2 109 11 * + 13 - = | x:dollar 2:dollar 109:shirt 11:dollar *:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 131 | (((13+11)-2)+109)=x | 13 11 + 2 - 109 + x = | 13:dollar 11:dollar +:dollar 2:dollar -:dollar 109:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 109 | x=((13-11)-(2-109)) | x 13 11 - 2 109 - - = | x:dollar 13:dollar 11:dollar -:dollar 2:dollar 109:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 105 | x=((11-(2+13))+109) | x 11 2 13 + - 109 + = | x:dollar 11:dollar 2:dollar 13:dollar +:dollar -:dollar 109:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 528 | 109=(13+(x*(2/11))) | 109 13 x 2 11 / * + = | 109:shirt 13:shirt x:dollar 2:shirt 11:dollar /:shirt *:shirt +:shirt =:shirt
EXPR: 0 | POS | INT | 24 | 74 | 109 | (2-109)=(13-(11+x)) | 2 109 - 13 11 x + - = | 2:dollar 109:dollar -:dollar 13:dollar 11:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 528 | (109-(2*(x/11)))=13 | 109 2 x 11 / * - 13 = | 109:dollar 2:dollar x:shirt 11:dollar /:shirt *:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 118 | 2=((x-(109-13))/11) | 2 x 109 13 - - 11 / = | 2:dollar x:dollar 109:dollar 13:dollar -:dollar -:dollar 11:shirt /:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 74 | 109 | (((109*2)/x)+11)=13 | 109 2 * x / 11 + 13 = | 109:dollar 2:shirt *:shirt x:dollar /:shirt 11:shirt +:shirt 13:shirt =:shirt
EXPR: 0 | POS | INT | 25 | 74 | 1214 | x=(2+((109*11)+13)) | x 2 109 11 * 13 + + = | x:dollar 2:dollar 109:shirt 11:dollar *:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 15369 | x=(109*((13*11)-2)) | x 109 13 11 * 2 - * = | x:shirt 109:dollar 13:dollar 11:shirt *:shirt 2:shirt -:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 25 | 74 | 15805 | x=(109*((13*11)+2)) | x 109 13 11 * 2 + * = | x:shirt 109:dollar 13:dollar 11:shirt *:shirt 2:shirt +:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 25 | 74 | 12753 | x=((109*13)*(11-2)) | x 109 13 * 11 2 - * = | x:dollar 109:dollar 13:shirt *:shirt 11:dollar 2:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 254 | x=((109+(13*11))+2) | x 109 13 11 * + 2 + = | x:dollar 109:dollar 13:shirt 11:dollar *:dollar +:dollar 2:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 1300 | x=((109-(11-2))*13) | x 109 11 2 - - 13 * = | x:dollar 109:shirt 11:shirt 2:shirt -:shirt -:shirt 13:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 131 | (((13+11)-2)+109)=x | 13 11 + 2 - 109 + x = | 13:dollar 11:dollar +:dollar 2:dollar -:dollar 109:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 109 | x=((13-11)-(2-109)) | x 13 11 - 2 109 - - = | x:dollar 13:dollar 11:dollar -:dollar 2:dollar 109:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 105 | x=((11-(2+13))+109) | x 11 2 13 + - 109 + = | x:dollar 11:dollar 2:dollar 13:dollar +:dollar -:dollar 109:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 |  | x=(109*((13-11)-2)) | x 109 13 11 - 2 - * = | x:dollar 109:dollar 13:shirt 11:shirt -:shirt 2:shirt -:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 2398 | x=(109*((13+11)-2)) | x 109 13 11 + 2 - * = | x:dollar 109:dollar 13:shirt 11:shirt +:shirt 2:shirt -:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 74 | 2834 | x=(109*((13+11)+2)) | x 109 13 11 + 2 + * = | x:dollar 109:dollar 13:shirt 11:shirt +:shirt 2:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 74 | 87 | 11=(2-((13-109)+x)) | 11 2 13 109 - x + - = | 11:dollar 2:dollar 13:dollar 109:dollar -:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 74 | 15805 | x=(109*((13*11)+2)) | x 109 13 11 * 2 + * = | x:shirt 109:dollar 13:dollar 11:shirt *:shirt 2:shirt +:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 26 | 74 | 254 | x=((109+(13*11))+2) | x 109 13 11 * + 2 + = | x:dollar 109:dollar 13:shirt 11:dollar *:dollar +:dollar 2:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 74 | 135 | 11=((x-(2+13))-109) | 11 x 2 13 + - 109 - = | 11:dollar x:dollar 2:dollar 13:dollar +:dollar -:dollar 109:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 74 | 105 | 11=(13+(x-(109-2))) | 11 13 x 109 2 - - + = | 11:dollar 13:dollar x:dollar 109:dollar 2:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 74 | 2834 | x=(109*((13+11)+2)) | x 109 13 11 + 2 + * = | x:dollar 109:dollar 13:shirt 11:shirt +:shirt 2:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 74 | 1485 | (x/((2*13)+109))=11 | x 2 13 * 109 + / 11 = | x:shirt 2:shirt 13:dollar *:dollar 109:dollar +:dollar /:shirt 11:shirt =:shirt
EXPR: 0 | POS | INT | 27 | 74 | 109 | (((109/x)*11)+2)=13 | 109 x / 11 * 2 + 13 = | 109:shirt x:dollar /:shirt 11:dollar *:shirt 2:shirt +:shirt 13:shirt =:shirt
EXPR: 0 | POS | INT | 27 | 74 | 109 | (((109*11)/x)+2)=13 | 109 11 * x / 2 + 13 = | 109:dollar 11:shirt *:shirt x:dollar /:shirt 2:shirt +:shirt 13:shirt =:shirt
EXPR: 0 | POS | INT | 27 | 74 | 1188 | (((109*11)-x)+2)=13 | 109 11 * x - 2 + 13 = | 109:shirt 11:dollar *:dollar x:dollar -:dollar 2:dollar +:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 29 | 74 | 36 | x=((2+(13*11))-109) | x 2 13 11 * + 109 - = | x:dollar 2:dollar 13:shirt 11:dollar *:dollar +:dollar 109:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 29 | 74 | 254 | x=((2+(13*11))+109) | x 2 13 11 * + 109 + = | x:dollar 2:dollar 13:shirt 11:dollar *:dollar +:dollar 109:dollar +:dollar =:dollar
NET 332 non-negative, integer-valued solutions found out of 1000 total solutions
