parameters: n=9 l=4 k=1 p=5 q=1 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 50 | 72 | x=(((91-24)-6)+11) | x 91 24 - 6 - 11 + = | x:dollar 91:dollar 24:dollar -:dollar 6:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 120 | x=((91-(6-24))+11) | x 91 6 24 - - 11 + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 98 | x=((91-(6-24))-11) | x 91 6 24 - - 11 - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar -:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 98 | x=(91+((24-11)-6)) | x 91 24 11 - 6 - + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 84 | x=(91-((24-11)-6)) | x 91 24 11 - 6 - - = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 120 | x=(91+((24+11)-6)) | x 91 24 11 + 6 - + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=(91+((6-24)-11)) | x 91 6 24 - 11 - + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 98 | x=(((91+24)-11)-6) | x 91 24 + 11 - 6 - = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 110 | x=(((91+24)-11)+6) | x 91 24 + 11 - 6 + = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 110 | x=(91+((24-11)+6)) | x 91 24 11 - 6 + + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 132 | x=(91+((24+11)+6)) | x 91 24 11 + 6 + + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 50 | 50 | x=(91-((24+11)+6)) | x 91 24 11 + 6 + - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 84 | x=(91+((6-24)+11)) | x 91 6 24 - 11 + + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=(91-((24+11)-6)) | x 91 24 11 + 6 - - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 120 | x=(91-((6-24)-11)) | x 91 6 24 - 11 - - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 110 | x=((91+(24-11))+6) | x 91 24 11 - + 6 + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 72 | x=(91-((24-11)+6)) | x 91 24 11 - 6 + - = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=((91-24)-(11-6)) | x 91 24 - 11 6 - - = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=((91+(6-24))-11) | x 91 6 24 - + 11 - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar +:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 84 | x=((91+(6-24))+11) | x 91 6 24 - + 11 + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 98 | x=(91-((6-24)+11)) | x 91 6 24 - 11 + - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 50 | 50 | x=(((91-24)-11)-6) | x 91 24 - 11 - 6 - = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=(((91-24)-11)+6) | x 91 24 - 11 - 6 + = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 120 | x=((24+(91-6))+11) | x 24 91 6 - + 11 + = | x:dollar 24:dollar 91:dollar 6:dollar -:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 98 | x=(24+(91-(6+11))) | x 24 91 6 11 + - + = | x:dollar 24:dollar 91:dollar 6:dollar 11:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 84 | x=(91+(6-(24-11))) | x 91 6 24 11 - - + = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=((91-(24+11))+6) | x 91 24 11 + - 6 + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 110 | x=(91+(6+(24-11))) | x 91 6 24 11 - + + = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 50 | 50 | x=(91-(6+(24+11))) | x 91 6 24 11 + + - = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar +:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 132 | x=(91+(6+(24+11))) | x 91 6 24 11 + + + = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 72 | x=(91-(6+(24-11))) | x 91 6 24 11 - + - = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 50 | 50 | x=((91-(24+11))-6) | x 91 24 11 + - 6 - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 120 | x=(((91+24)+11)-6) | x 91 24 + 11 + 6 - = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 132 | x=(((91+24)+11)+6) | x 91 24 + 11 + 6 + = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 110 | x=(91+(24-(11-6))) | x 91 24 11 6 - - + = | x:dollar 91:dollar 24:dollar 11:dollar 6:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 120 | x=(91+(24+(11-6))) | x 91 24 11 6 - + + = | x:dollar 91:dollar 24:dollar 11:dollar 6:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 62 | x=(91-(24+(11-6))) | x 91 24 11 6 - + - = | x:dollar 91:dollar 24:dollar 11:dollar 6:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 50 | 72 | x=(((91-24)+11)-6) | x 91 24 - 11 + 6 - = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=((24+(91+6))-11) | x 24 91 6 + + 11 - = | x:dollar 24:dollar 91:dollar 6:dollar +:dollar +:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=(24+((91-6)-11)) | x 24 91 6 - 11 - + = | x:dollar 24:dollar 91:dollar 6:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=(24+((91-6)+11)) | x 24 91 6 - 11 + + = | x:dollar 24:dollar 91:dollar 6:dollar -:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=(24+((91+6)+11)) | x 24 91 6 + 11 + + = | x:dollar 24:dollar 91:dollar 6:dollar +:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=(24+((91+6)-11)) | x 24 91 6 + 11 - + = | x:dollar 24:dollar 91:dollar 6:dollar +:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=((24+(91-6))-11) | x 24 91 6 - + 11 - = | x:dollar 24:dollar 91:dollar 6:dollar -:dollar +:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=(24+(91+(6-11))) | x 24 91 6 11 - + + = | x:dollar 24:dollar 91:dollar 6:dollar 11:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 84 | x=((91-(24-11))+6) | x 91 24 11 - - 6 + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=((91+(24+11))-6) | x 91 24 11 + + 6 - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=(24+(91+(6+11))) | x 24 91 6 11 + + + = | x:dollar 24:dollar 91:dollar 6:dollar 11:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=((91+(24+11))+6) | x 91 24 11 + + 6 + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=((91+24)+(11-6)) | x 91 24 + 11 6 - + = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=((91-(6-24))-11) | x 91 6 24 - - 11 - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar -:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=((24+(91+6))+11) | x 24 91 6 + + 11 + = | x:dollar 24:dollar 91:dollar 6:dollar +:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=((91-(6-24))+11) | x 91 6 24 - - 11 + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=(91+((24-11)-6)) | x 91 24 11 - 6 - + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 62 | x=(91+((6-24)-11)) | x 91 6 24 - 11 - + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=(((91+24)-11)-6) | x 91 24 + 11 - 6 - = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=(((91+24)-11)+6) | x 91 24 + 11 - 6 + = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=(91+((24-11)+6)) | x 91 24 11 - 6 + + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=(91+((24+11)+6)) | x 91 24 11 + 6 + + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=(91+((24+11)-6)) | x 91 24 11 + 6 - + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 62 | x=(91-((24+11)-6)) | x 91 24 11 + 6 - - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=(91-((6-24)-11)) | x 91 6 24 - 11 - - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 11 | 50 | 50 | x=(91-((24+11)+6)) | x 91 24 11 + 6 + - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar 6:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 72 | x=(91-((24-11)+6)) | x 91 24 11 - 6 + - = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=((91+(24-11))+6) | x 91 24 11 - + 6 + = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 72 | x=((91-(24-11))-6) | x 91 24 11 - - 6 - = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=((91+24)-(11-6)) | x 91 24 + 11 6 - - = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 84 | x=(91-((24-11)-6)) | x 91 24 11 - 6 - - = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 62 | x=((91-24)-(11-6)) | x 91 24 - 11 6 - - = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 62 | x=((91+(6-24))-11) | x 91 6 24 - + 11 - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar +:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 84 | x=((91+(6-24))+11) | x 91 6 24 - + 11 + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=(91-((6-24)+11)) | x 91 6 24 - 11 + - = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 11 | 50 | 50 | x=(((91-24)-11)-6) | x 91 24 - 11 - 6 - = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 84 | x=(91+((6-24)+11)) | x 91 6 24 - 11 + + = | x:dollar 91:dollar 6:dollar 24:dollar -:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=((24+(91-6))+11) | x 24 91 6 - + 11 + = | x:dollar 24:dollar 91:dollar 6:dollar -:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 84 | x=(91+(6-(24-11))) | x 91 6 24 11 - - + = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=(91+(6+(24-11))) | x 91 6 24 11 - + + = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 62 | x=((91-(24+11))+6) | x 91 24 11 + - 6 + = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 72 | x=(91-(6+(24-11))) | x 91 6 24 11 - + - = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 11 | 50 | 50 | x=(91-(6+(24+11))) | x 91 6 24 11 + + - = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar +:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=(91+(6+(24+11))) | x 91 6 24 11 + + + = | x:dollar 91:dollar 6:dollar 24:dollar 11:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 11 | 50 | 50 | x=((91-(24+11))-6) | x 91 24 11 + - 6 - = | x:dollar 91:dollar 24:dollar 11:dollar +:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=((91+(24-11))-6) | x 91 24 11 - + 6 - = | x:dollar 91:dollar 24:dollar 11:dollar -:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=(((91+24)+11)-6) | x 91 24 + 11 + 6 - = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=(24+(91-(6-11))) | x 24 91 6 11 - - + = | x:dollar 24:dollar 91:dollar 6:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 120 | x=(91+(24+(11-6))) | x 91 24 11 6 - + + = | x:dollar 91:dollar 24:dollar 11:dollar 6:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 110 | x=(91+(24-(11-6))) | x 91 24 11 6 - - + = | x:dollar 91:dollar 24:dollar 11:dollar 6:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 132 | x=(((91+24)+11)+6) | x 91 24 + 11 + 6 + = | x:dollar 91:dollar 24:dollar +:dollar 11:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 62 | x=(91-(24+(11-6))) | x 91 24 11 6 - + - = | x:dollar 91:dollar 24:dollar 11:dollar 6:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 98 | x=(24+(91-(6+11))) | x 24 91 6 11 + - + = | x:dollar 24:dollar 91:dollar 6:dollar 11:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 72 | x=((91-24)+(11-6)) | x 91 24 - 11 6 - + = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 50 | 72 | x=(((91-24)+11)-6) | x 91 24 - 11 + 6 - = | x:dollar 91:dollar 24:dollar -:dollar 11:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | ((x+24)-(91-6))=11 | x 24 + 91 6 - - 11 = | x:dollar 24:dollar +:dollar 91:dollar 6:dollar -:dollar -:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 84 | ((x+24)-(91+6))=11 | x 24 + 91 6 + - 11 = | x:dollar 24:dollar +:dollar 91:dollar 6:dollar +:dollar -:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 84 | 91=((24-11)+(x-6)) | 91 24 11 - x 6 - + = | 91:dollar 24:dollar 11:dollar -:dollar x:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 84 | 24=(91+(6-(x-11))) | 24 91 6 x 11 - - + = | 24:dollar 91:dollar 6:dollar x:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 62 | 24=(((91+6)-11)-x) | 24 91 6 + 11 - x - = | 24:dollar 91:dollar 6:dollar +:dollar 11:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | 24=(((91-x)-6)+11) | 24 91 x - 6 - 11 + = | 24:dollar 91:dollar x:dollar -:dollar 6:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | 24=((91-x)-(6-11)) | 24 91 x - 6 11 - - = | 24:dollar 91:dollar x:dollar -:dollar 6:dollar 11:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 62 | 24=(((91-x)+6)-11) | 24 91 x - 6 + 11 - = | 24:dollar 91:dollar x:dollar -:dollar 6:dollar +:dollar 11:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 12 | 50 | 50 | 24=(((91-x)-6)-11) | 24 91 x - 6 - 11 - = | 24:dollar 91:dollar x:dollar -:dollar 6:dollar -:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 84 | 24=(((91-x)+6)+11) | 24 91 x - 6 + 11 + = | 24:dollar 91:dollar x:dollar -:dollar 6:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 12 | 50 | 50 | 24=(((91-6)-11)-x) | 24 91 6 - 11 - x - = | 24:dollar 91:dollar 6:dollar -:dollar 11:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 120 | 91=((x-24)-(11-6)) | 91 x 24 - 11 6 - - = | 91:dollar x:dollar 24:dollar -:dollar 11:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 84 | 91=(((24+x)-11)-6) | 91 24 x + 11 - 6 - = | 91:dollar 24:dollar x:dollar +:dollar 11:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | 91=(6+(x-(24-11))) | 91 6 x 24 11 - - + = | 91:dollar 6:dollar x:dollar 24:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 120 | 91=(6+((x-24)-11)) | 91 6 x 24 - 11 - + = | 91:dollar 6:dollar x:dollar 24:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 12 | 50 | 50 | ((91-(6+x))-24)=11 | 91 6 x + - 24 - 11 = | 91:dollar 6:dollar x:dollar +:dollar -:dollar 24:dollar -:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | 91=(6+((x-24)+11)) | 91 6 x 24 - 11 + + = | 91:dollar 6:dollar x:dollar 24:dollar -:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 120 | 91=(((6-24)+x)-11) | 91 6 24 - x + 11 - = | 91:dollar 6:dollar 24:dollar -:dollar x:dollar +:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | 91=(((6-24)+x)+11) | 91 6 24 - x + 11 + = | 91:dollar 6:dollar 24:dollar -:dollar x:dollar +:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 120 | 91=(6+(x-(24+11))) | 91 6 x 24 11 + - + = | 91:dollar 6:dollar x:dollar 24:dollar 11:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | 91=(6+((24-11)+x)) | 91 6 24 11 - x + + = | 91:dollar 6:dollar 24:dollar 11:dollar -:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | ((91-(6+x))+24)=11 | 91 6 x + - 24 + 11 = | 91:dollar 6:dollar x:dollar +:dollar -:dollar 24:dollar +:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | 91=(6+(x+(24-11))) | 91 6 x 24 11 - + + = | 91:dollar 6:dollar x:dollar 24:dollar 11:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | 91=(6-((24-11)-x)) | 91 6 24 11 - x - - = | 91:dollar 6:dollar 24:dollar 11:dollar -:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | (((91-6)+24)-x)=11 | 91 6 - 24 + x - 11 = | 91:dollar 6:dollar -:dollar 24:dollar +:dollar x:dollar -:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 98 | 91=(x+(6-(24-11))) | 91 x 6 24 11 - - + = | 91:dollar x:dollar 6:dollar 24:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 62 | 91=(x-(6-(24+11))) | 91 x 6 24 11 + - - = | 91:dollar x:dollar 6:dollar 24:dollar 11:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 132 | (((x-91)-6)-24)=11 | x 91 - 6 - 24 - 11 = | x:dollar 91:dollar -:dollar 6:dollar -:dollar 24:dollar -:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 132 | ((x-91)-24)=(6+11) | x 91 - 24 - 6 11 + = | x:dollar 91:dollar -:dollar 24:dollar -:dollar 6:dollar 11:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 12 | 50 | 50 | (91-24)=(6+(x+11)) | 91 24 - 6 x 11 + + = | 91:dollar 24:dollar -:dollar 6:dollar x:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | 24=(91-((x+6)-11)) | 24 91 x 6 + 11 - - = | 24:dollar 91:dollar x:dollar 6:dollar +:dollar 11:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 110 | (((91+6)-x)+24)=11 | 91 6 + x - 24 + 11 = | 91:dollar 6:dollar +:dollar x:dollar -:dollar 24:dollar +:dollar 11:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 132 | 91=(x-(6+(24+11))) | 91 x 6 24 11 + + - = | 91:dollar x:dollar 6:dollar 24:dollar 11:dollar +:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | 91=(6+((x+24)-11)) | 91 6 x 24 + 11 - + = | 91:dollar 6:dollar x:dollar 24:dollar +:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 72 | (91-24)=(6+(x-11)) | 91 24 - 6 x 11 - + = | 91:dollar 24:dollar -:dollar 6:dollar x:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 50 | 84 | (((24-91)+x)-6)=11 | 24 91 - x + 6 - 11 = | 24:dollar 91:dollar -:dollar x:dollar +:dollar 6:dollar -:dollar 11:dollar =:dollar
