parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 90 | 224 | x=(((24*14)/3)*2) | x 24 14 * 3 / 2 * = | x:wheel 24:bicycle 14:tricycle *:bicycle 3:wheel /:bicycle 2:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 110 | x=(((14/3)*24)-2) | x 14 3 / 24 * 2 - = | x:wheel 14:tricycle 3:bicycle /:tricycle 24:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 114 | x=(((14/3)*24)+2) | x 14 3 / 24 * 2 + = | x:wheel 14:bicycle 3:wheel /:bicycle 24:wheel *:wheel 2:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 79 | x=(3+(2*(24+14))) | x 3 2 24 14 + * + = | x:wheel 3:wheel 2:wheel 24:tricycle 14:tricycle +:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 58 | x=(24+(2*(14+3))) | x 24 2 14 3 + * + = | x:tricycle 24:tricycle 2:wheel 14:tricycle 3:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 45 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:wheel 24:tricycle 2:wheel /:tricycle 3:wheel *:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 504 | x=(((24*3)/2)*14) | x 24 3 * 2 / 14 * = | x:wheel 24:bicycle 3:tricycle *:tricycle 2:wheel /:tricycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 171 | x=(3+((24*14)/2)) | x 3 24 14 * 2 / + = | x:tricycle 3:tricycle 24:wheel 14:tricycle *:tricycle 2:wheel /:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 46 | 90 | 43 | x=(24+((3+2)+14)) | x 24 3 2 + 14 + + = | x:wheel 24:wheel 3:wheel 2:wheel +:wheel 14:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 30 | x=(((24/3)*2)+14) | x 24 3 / 2 * 14 + = | x:wheel 24:bicycle 3:tricycle /:bicycle 2:wheel *:wheel 14:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 43 | x=((14+3)+(24+2)) | x 14 3 + 24 2 + + = | x:wheel 14:wheel 3:wheel +:wheel 24:wheel 2:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 311 | x=(((24-2)*14)+3) | x 24 2 - 14 * 3 + = | x:tricycle 24:bicycle 2:bicycle -:bicycle 14:tricycle *:tricycle 3:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 46 | 90 | 406 | x=(((14+3)*24)-2) | x 14 3 + 24 * 2 - = | x:wheel 14:tricycle 3:tricycle +:tricycle 24:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 46 | x=(24-(2*(3-14))) | x 24 2 3 14 - * - = | x:wheel 24:wheel 2:wheel 3:tricycle 14:tricycle -:tricycle *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 9 | x=(24-(3-(2-14))) | x 24 3 2 14 - - - = | x:wheel 24:wheel 3:wheel 2:wheel 14:wheel -:wheel -:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 504 | x=(((24*3)/2)*14) | x 24 3 * 2 / 14 * = | x:wheel 24:bicycle 3:tricycle *:bicycle 2:wheel /:bicycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 110 | x=(((14/3)*24)-2) | x 14 3 / 24 * 2 - = | x:wheel 14:tricycle 3:bicycle /:tricycle 24:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 114 | x=(((14/3)*24)+2) | x 14 3 / 24 * 2 + = | x:wheel 14:bicycle 3:wheel /:bicycle 24:wheel *:wheel 2:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 58 | x=(24+(2*(14+3))) | x 24 2 14 3 + * + = | x:tricycle 24:tricycle 2:wheel 14:tricycle 3:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 46 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:wheel 24:tricycle 2:wheel /:tricycle 3:wheel *:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 504 | x=(((24*3)/2)*14) | x 24 3 * 2 / 14 * = | x:wheel 24:bicycle 3:tricycle *:tricycle 2:wheel /:tricycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 46 | 90 | 171 | x=(3+((24*14)/2)) | x 3 24 14 * 2 / + = | x:tricycle 3:tricycle 24:wheel 14:tricycle *:tricycle 2:wheel /:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 47 | 90 | 312 | 24=(x/(2+(14-3))) | 24 x 2 14 3 - + / = | 24:bicycle x:bicycle 2:tricycle 14:tricycle 3:tricycle -:tricycle +:tricycle /:bicycle =:bicycle
EXPR: 0 | POS | INT | 47 | 90 | 504 | 24=(2/((14/x)*3)) | 24 2 14 x / 3 * / = | 24:bicycle 2:bicycle 14:bicycle x:tricycle /:bicycle 3:wheel *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 47 | 90 | 504 | 24=((2/14)*(x/3)) | 24 2 14 / x 3 / * = | 24:wheel 2:bicycle 14:tricycle /:bicycle x:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 224 | 3=(24*((14*2)/x)) | 3 24 14 2 * x / * = | 3:wheel 24:wheel 14:tricycle 2:bicycle *:tricycle x:bicycle /:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 336 | 3=(((24/x)*14)+2) | 3 24 x / 14 * 2 + = | 3:wheel 24:tricycle x:bicycle /:tricycle 14:wheel *:wheel 2:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 1056 | 24=(x/(2+(14*3))) | 24 x 2 14 3 * + / = | 24:wheel x:wheel 2:bicycle 14:bicycle 3:wheel *:bicycle +:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 18 | 3=(24/((x-14)*2)) | 3 24 x 14 - 2 * / = | 3:wheel 24:wheel x:tricycle 14:tricycle -:tricycle 2:bicycle *:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 504 | 24=((x*2)/(14*3)) | 24 x 2 * 14 3 * / = | 24:tricycle x:wheel 2:tricycle *:tricycle 14:tricycle 3:bicycle *:bicycle /:tricycle =:tricycle
EXPR: 0 | POS | INT | 47 | 90 | 15 | (24+((3+2)-x))=14 | 24 3 2 + x - + 14 = | 24:wheel 3:wheel 2:wheel +:wheel x:wheel -:wheel +:wheel 14:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 130 | (24*2)=((14+x)/3) | 24 2 * 14 x + 3 / = | 24:bicycle 2:wheel *:wheel 14:wheel x:wheel +:wheel 3:tricycle /:wheel =:wheel
EXPR: 0 | POS | INT | 47 | 90 | 2 | 3=((24/(x+14))*2) | 3 24 x 14 + / 2 * = | 3:tricycle 24:bicycle x:tricycle 14:tricycle +:tricycle /:bicycle 2:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 744 | x=(24*((14*2)+3)) | x 24 14 2 * 3 + * = | x:wheel 24:wheel 14:bicycle 2:tricycle *:tricycle 3:tricycle +:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 96 | x=((24/3)*(14-2)) | x 24 3 / 14 2 - * = | x:tricycle 24:tricycle 3:wheel /:tricycle 14:bicycle 2:bicycle -:bicycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 224 | x=(14*((24*2)/3)) | x 14 24 2 * 3 / * = | x:wheel 14:bicycle 24:tricycle 2:wheel *:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 224 | x=(14*((24*2)/3)) | x 14 24 2 * 3 / * = | x:wheel 14:bicycle 24:tricycle 2:wheel *:wheel 3:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 43 | x=((14+2)+(24+3)) | x 14 2 + 24 3 + + = | x:wheel 14:wheel 2:wheel +:wheel 24:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 56 | x=(((24*3)-14)-2) | x 24 3 * 14 - 2 - = | x:tricycle 24:tricycle 3:bicycle *:tricycle 14:tricycle -:tricycle 2:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 1036 | x=(14*((24*3)+2)) | x 14 24 3 * 2 + * = | x:bicycle 14:bicycle 24:tricycle 3:wheel *:tricycle 2:tricycle +:tricycle *:bicycle =:bicycle
EXPR: 0 | POS | INT | 50 | 90 | 266 | x=(2-(24*(3-14))) | x 2 24 3 14 - * - = | x:wheel 2:wheel 24:wheel 3:tricycle 14:tricycle -:tricycle *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 666 | x=(2*((24*14)-3)) | x 2 24 14 * 3 - * = | x:wheel 2:wheel 24:tricycle 14:bicycle *:bicycle 3:bicycle -:bicycle *:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 38 | x=(24-(14*(2-3))) | x 24 14 2 3 - * - = | x:wheel 24:wheel 14:wheel 2:tricycle 3:tricycle -:tricycle *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 38 | x=(24-(14/(2-3))) | x 24 14 2 3 - / - = | x:wheel 24:wheel 14:wheel 2:tricycle 3:tricycle -:tricycle /:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 6 | x=((24*3)/(14-2)) | x 24 3 * 14 2 - / = | x:tricycle 24:bicycle 3:tricycle *:tricycle 14:bicycle 2:bicycle -:bicycle /:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 33 | x=(14-(2-(24-3))) | x 14 2 24 3 - - - = | x:wheel 14:wheel 2:wheel 24:wheel 3:wheel -:wheel -:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 92 | x=(14+((24+2)*3)) | x 14 24 2 + 3 * + = | x:wheel 14:wheel 24:tricycle 2:tricycle +:tricycle 3:wheel *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 94 | x=(24+(14*(3+2))) | x 24 14 3 2 + * + = | x:tricycle 24:tricycle 14:wheel 3:tricycle 2:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 80 | x=(14+((24-2)*3)) | x 14 24 2 - 3 * + = | x:wheel 14:wheel 24:tricycle 2:tricycle -:tricycle 3:wheel *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 114 | x=(2+((24*14)/3)) | x 2 24 14 * 3 / + = | x:tricycle 2:tricycle 24:wheel 14:tricycle *:tricycle 3:wheel /:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 50 | 90 | 504 | x=((24*3)*(14/2)) | x 24 3 * 14 2 / * = | x:wheel 24:tricycle 3:bicycle *:tricycle 14:wheel 2:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 56 | x=((24/3)*(14/2)) | x 24 3 / 14 2 / * = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel 2:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 50 | 90 | 28 | x=(((24-14)*3)-2) | x 24 14 - 3 * 2 - = | x:tricycle 24:wheel 14:wheel -:wheel 3:tricycle *:tricycle 2:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 51 | 90 | 224 | x=(14*((24*2)/3)) | x 14 24 2 * 3 / * = | x:wheel 14:bicycle 24:tricycle 2:wheel *:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 51 | 90 | 224 | x=(14*((24*2)/3)) | x 14 24 2 * 3 / * = | x:wheel 14:bicycle 24:tricycle 2:wheel *:wheel 3:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 51 | 90 | 43 | x=((14+2)+(24+3)) | x 14 2 + 24 3 + + = | x:wheel 14:wheel 2:wheel +:wheel 24:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 51 | 90 | 1036 | x=(14*((24*3)+2)) | x 14 24 3 * 2 + * = | x:bicycle 14:bicycle 24:tricycle 3:wheel *:tricycle 2:tricycle +:tricycle *:bicycle =:bicycle
EXPR: 0 | POS | INT | 51 | 90 | 38 | x=(24-(14/(2-3))) | x 24 14 2 3 - / - = | x:wheel 24:wheel 14:wheel 2:tricycle 3:tricycle -:tricycle /:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 51 | 90 | 92 | x=(14+((24+2)*3)) | x 14 24 2 + 3 * + = | x:wheel 14:wheel 24:tricycle 2:tricycle +:tricycle 3:wheel *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 51 | 90 | 94 | x=(24+(14*(3+2))) | x 24 14 3 2 + * + = | x:tricycle 24:tricycle 14:wheel 3:tricycle 2:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 51 | 90 | 6 | x=((24*3)/(14-2)) | x 24 3 * 14 2 - / = | x:tricycle 24:bicycle 3:tricycle *:tricycle 14:bicycle 2:bicycle -:bicycle /:tricycle =:tricycle
EXPR: 0 | POS | INT | 51 | 90 | 56 | x=((24/3)*(14/2)) | x 24 3 / 14 2 / * = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel 2:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 33 | 14=(((2*x)-24)/3) | 14 2 x * 24 - 3 / = | 14:tricycle 2:tricycle x:wheel *:tricycle 24:tricycle -:tricycle 3:wheel /:tricycle =:tricycle
EXPR: 0 | POS | INT | 52 | 90 | 2 | 14=(((24/3)*x)-2) | 14 24 3 / x * 2 - = | 14:wheel 24:wheel 3:bicycle /:wheel x:tricycle *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 165 | 3=(((24/2)*14)-x) | 3 24 2 / 14 * x - = | 3:wheel 24:bicycle 2:tricycle /:bicycle 14:wheel *:wheel x:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 60 | (x-24)=(3*(14-2)) | x 24 - 3 14 2 - * = | x:wheel 24:wheel -:wheel 3:bicycle 14:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 588 | 2=((x/14)/(24-3)) | 2 x 14 / 24 3 - / = | 2:wheel x:wheel 14:bicycle /:wheel 24:bicycle 3:bicycle -:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 15 | (3+((24+2)-x))=14 | 3 24 2 + x - + 14 = | 3:wheel 24:wheel 2:wheel +:wheel x:wheel -:wheel +:wheel 14:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 2 | 24=(((14-3)*x)+2) | 24 14 3 - x * 2 + = | 24:tricycle 14:bicycle 3:bicycle -:bicycle x:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 52 | 90 | 1036 | 14=(x/(2+(24*3))) | 14 x 2 24 3 * + / = | 14:wheel x:wheel 2:bicycle 24:bicycle 3:wheel *:bicycle +:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 6 | 14=(((24/x)*3)+2) | 14 24 x / 3 * 2 + = | 14:tricycle 24:wheel x:bicycle /:wheel 3:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 52 | 90 | 28 | 2=(((24-x)*3)+14) | 2 24 x - 3 * 14 + = | 2:wheel 24:bicycle x:bicycle -:bicycle 3:wheel *:wheel 14:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 110 | (x+2)=(24*(14/3)) | x 2 + 24 14 3 / * = | x:wheel 2:wheel +:wheel 24:bicycle 14:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 2 | (x+14)=(24*(2/3)) | x 14 + 24 2 3 / * = | x:wheel 14:wheel +:wheel 24:bicycle 2:wheel 3:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 5 | 14=(((24/2)-3)+x) | 14 24 2 / 3 - x + = | 14:tricycle 24:tricycle 2:wheel /:tricycle 3:tricycle -:tricycle x:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 52 | 90 | 2 | (x+14)=(24*(2/3)) | x 14 + 24 2 3 / * = | x:wheel 14:wheel +:wheel 24:bicycle 2:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 56 | 2=((14*(24/x))/3) | 2 14 24 x / * 3 / = | 2:bicycle 14:wheel 24:bicycle x:wheel /:bicycle *:bicycle 3:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 52 | 90 | 224 | ((24*14)*(2/x))=3 | 24 14 * 2 x / * 3 = | 24:tricycle 14:wheel *:tricycle 2:bicycle x:wheel /:bicycle *:bicycle 3:bicycle =:bicycle
EXPR: 0 | POS | INT | 52 | 90 | 56 | ((24/3)*(14/x))=2 | 24 3 / 14 x / * 2 = | 24:tricycle 3:bicycle /:tricycle 14:bicycle x:wheel /:bicycle *:bicycle 2:bicycle =:bicycle
EXPR: 0 | POS | INT | 52 | 90 | 171 | 2=((24*14)/(x-3)) | 2 24 14 * x 3 - / = | 2:wheel 24:wheel 14:tricycle *:wheel x:bicycle 3:bicycle -:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 504 | 2=(24*((14*3)/x)) | 2 24 14 3 * x / * = | 2:wheel 24:tricycle 14:bicycle 3:wheel *:wheel x:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 52 | 90 | 224 | 24=(3/((14/x)*2)) | 24 3 14 x / 2 * / = | 24:bicycle 3:bicycle 14:wheel x:tricycle /:wheel 2:tricycle *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 52 | 90 | 224 | 24=(3/((14/x)*2)) | 24 3 14 x / 2 * / = | 24:bicycle 3:bicycle 14:wheel x:tricycle /:wheel 2:bicycle *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 52 | 90 | 504 | 2=(((24*3)/x)*14) | 2 24 3 * x / 14 * = | 2:wheel 24:bicycle 3:wheel *:wheel x:tricycle /:wheel 14:bicycle *:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 44 | x=(24+((3*2)+14)) | x 24 3 2 * 14 + + = | x:wheel 24:wheel 3:tricycle 2:wheel *:wheel 14:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 56 | x=((24/2)*(14/3)) | x 24 2 / 14 3 / * = | x:wheel 24:tricycle 2:bicycle /:tricycle 14:wheel 3:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 56 | x=(((24*3)-2)-14) | x 24 3 * 2 - 14 - = | x:wheel 24:wheel 3:tricycle *:wheel 2:wheel -:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 56 | x=(((24*3)-2)-14) | x 24 3 * 2 - 14 - = | x:wheel 24:wheel 3:bicycle *:wheel 2:wheel -:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 504 | x=(3*((24*14)/2)) | x 3 24 14 * 2 / * = | x:wheel 3:bicycle 24:tricycle 14:wheel *:wheel 2:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 80 | x=(((24-2)*3)+14) | x 24 2 - 3 * 14 + = | x:tricycle 24:bicycle 2:bicycle -:bicycle 3:tricycle *:tricycle 14:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 55 | 90 | 54 | x=((24/2)+(14*3)) | x 24 2 / 14 3 * + = | x:tricycle 24:tricycle 2:wheel /:tricycle 14:wheel 3:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 55 | 90 | 504 | x=(((24*3)/2)*14) | x 24 3 * 2 / 14 * = | x:wheel 24:tricycle 3:bicycle *:bicycle 2:wheel /:bicycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 80 | x=(14+(3*(24-2))) | x 14 3 24 2 - * + = | x:wheel 14:wheel 3:wheel 24:tricycle 2:tricycle -:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:wheel 24:tricycle 2:bicycle /:tricycle 3:wheel *:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 291 | x=(3+(24*(14-2))) | x 3 24 14 2 - * + = | x:tricycle 3:tricycle 24:wheel 14:tricycle 2:tricycle -:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 55 | 90 | 9 | x=(2-(3-(24-14))) | x 2 3 24 14 - - - = | x:wheel 2:wheel 3:wheel 24:wheel 14:wheel -:wheel -:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 528 | x=((24*2)*(14-3)) | x 24 2 * 14 3 - * = | x:tricycle 24:bicycle 2:tricycle *:tricycle 14:bicycle 3:bicycle -:bicycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 55 | 90 | 367 | x=(3+(14*(24+2))) | x 3 14 24 2 + * + = | x:wheel 3:wheel 14:wheel 24:tricycle 2:tricycle +:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 92 | x=(14+(3*(24+2))) | x 14 3 24 2 + * + = | x:tricycle 14:tricycle 3:wheel 24:tricycle 2:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 55 | 90 | 30 | x=(((24*2)/3)+14) | x 24 2 * 3 / 14 + = | x:wheel 24:tricycle 2:wheel *:wheel 3:tricycle /:wheel 14:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 55 | 90 | 52 | x=(((24-2)*3)-14) | x 24 2 - 3 * 14 - = | x:tricycle 24:wheel 2:wheel -:wheel 3:tricycle *:tricycle 14:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 56 | 90 | 44 | x=(24+((3*2)+14)) | x 24 3 2 * 14 + + = | x:wheel 24:wheel 3:tricycle 2:wheel *:wheel 14:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 56 | x=(((24*3)-2)-14) | x 24 3 * 2 - 14 - = | x:wheel 24:wheel 3:bicycle *:wheel 2:wheel -:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 56 | x=(((24*3)-2)-14) | x 24 3 * 2 - 14 - = | x:wheel 24:wheel 3:tricycle *:wheel 2:wheel -:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 80 | x=(((24-2)*3)+14) | x 24 2 - 3 * 14 + = | x:tricycle 24:bicycle 2:bicycle -:bicycle 3:tricycle *:tricycle 14:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 56 | 90 | 54 | x=((24/2)+(14*3)) | x 24 2 / 14 3 * + = | x:tricycle 24:tricycle 2:wheel /:tricycle 14:wheel 3:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 56 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:wheel 24:tricycle 2:bicycle /:tricycle 3:wheel *:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 291 | x=(3+(24*(14-2))) | x 3 24 14 2 - * + = | x:tricycle 3:tricycle 24:wheel 14:tricycle 2:tricycle -:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 56 | 90 | 9 | x=(2-(3-(24-14))) | x 2 3 24 14 - - - = | x:wheel 2:wheel 3:wheel 24:wheel 14:wheel -:wheel -:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 367 | x=(3+(14*(24+2))) | x 3 14 24 2 + * + = | x:wheel 3:wheel 14:wheel 24:tricycle 2:tricycle +:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 56 | 90 | 30 | x=(((24*2)/3)+14) | x 24 2 * 3 / 14 + = | x:wheel 24:tricycle 2:wheel *:wheel 3:tricycle /:wheel 14:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 171 | 3=(x-(14*(24/2))) | 3 x 14 24 2 / * - = | 3:wheel x:wheel 14:bicycle 24:wheel 2:tricycle /:wheel *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 1014 | 3=(x/(2+(24*14))) | 3 x 2 24 14 * + / = | 3:wheel x:wheel 2:bicycle 24:bicycle 14:wheel *:bicycle +:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 204 | 24=((2/(14+3))*x) | 24 2 14 3 + / x * = | 24:tricycle 2:tricycle 14:bicycle 3:bicycle +:bicycle /:tricycle x:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 204 | 24=((x*2)/(14+3)) | 24 x 2 * 14 3 + / = | 24:wheel x:tricycle 2:wheel *:wheel 14:bicycle 3:bicycle +:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 224 | 3=(24*((14*2)/x)) | 3 24 14 2 * x / * = | 3:tricycle 24:tricycle 14:wheel 2:bicycle *:bicycle x:wheel /:bicycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 504 | 24=((2*x)/(14*3)) | 24 2 x * 14 3 * / = | 24:tricycle 2:bicycle x:tricycle *:tricycle 14:tricycle 3:bicycle *:bicycle /:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 132 | 24=((2*x)/(14-3)) | 24 2 x * 14 3 - / = | 24:tricycle 2:wheel x:tricycle *:tricycle 14:bicycle 3:bicycle -:bicycle /:tricycle =:tricycle
EXPR: 0 | POS | INT | 57 | 90 | 528 | 24=((x/2)/(14-3)) | 24 x 2 / 14 3 - / = | 24:wheel x:wheel 2:bicycle /:wheel 14:bicycle 3:bicycle -:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 204 | 24=((2/(14+3))*x) | 24 2 14 3 + / x * = | 24:bicycle 2:tricycle 14:bicycle 3:bicycle +:bicycle /:tricycle x:bicycle *:bicycle =:bicycle
EXPR: 0 | POS | INT | 57 | 90 | 46 | (x-24)=(2*(14-3)) | x 24 - 2 14 3 - * = | x:wheel 24:wheel -:wheel 2:tricycle 14:wheel 3:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 16 | (24+((3*2)-x))=14 | 24 3 2 * x - + 14 = | 24:wheel 3:bicycle 2:wheel *:wheel x:wheel -:wheel +:wheel 14:wheel =:wheel
EXPR: 0 | POS | INT | 57 | 90 | 3 | 3=(24-(x*(14/2))) | 3 24 x 14 2 / * - = | 3:wheel 24:wheel x:bicycle 14:wheel 2:tricycle /:wheel *:wheel -:wheel =:wheel
