parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 180 | 16 | x=((6*6)*(8/18)) | x 6 6 * 8 18 / * = | x:people 6:van 6:people *:people 8:bus 18:people /:bus *:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 0 | 6=(6-((18-8)*x)) | 6 6 18 8 - x * - = | 6:van 6:van 18:bus 8:bus -:bus x:van *:van -:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 0 | 6=(6-((18-8)*x)) | 6 6 18 8 - x * - = | 6:van 6:van 18:people 8:people -:people x:van *:van -:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 26 | (((x-6)-18)+6)=8 | x 6 - 18 - 6 + 8 = | x:people 6:people -:people 18:people -:people 6:people +:people 8:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6/6)*18)=(x/8) | 6 6 / 18 * x 8 / = | 6:van 6:people /:van 18:bus *:bus x:bus 8:van /:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 144 | (6*8)=((6*x)/18) | 6 8 * 6 x * 18 / = | 6:van 8:people *:people 6:people x:van *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 216 | 6=(8-(x/(6*18))) | 6 8 x 6 18 * / - = | 6:bus 8:bus x:bus 6:van 18:bus *:van /:bus -:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6*(x/6))/8)=18 | 6 x 6 / * 8 / 18 = | 6:people x:van 6:bus /:van *:van 8:people /:van 18:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6*(x/6))/18)=8 | 6 x 6 / * 18 / 8 = | 6:people x:van 6:bus /:van *:van 18:people /:van 8:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 16 | 18=(((6*8)/x)*6) | 18 6 8 * x / 6 * = | 18:people 6:van 8:people *:van x:bus /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 16 | ((18*(x/6))/6)=8 | 18 x 6 / * 6 / 8 = | 18:people x:van 6:bus /:van *:van 6:people /:van 8:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6*(x/6))/8)=18 | 6 x 6 / * 8 / 18 = | 6:people x:van 6:bus /:van *:van 8:people /:van 18:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6*(x/6))/8)=18 | 6 x 6 / * 8 / 18 = | 6:people x:van 6:people /:van *:van 8:people /:van 18:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 16 | ((18*(x/6))/6)=8 | 18 x 6 / * 6 / 8 = | 18:people x:van 6:people /:van *:van 6:people /:van 8:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6*(x/6))/18)=8 | 6 x 6 / * 18 / 8 = | 6:people x:van 6:bus /:van *:van 18:people /:van 8:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 144 | ((6*(x/6))/18)=8 | 6 x 6 / * 18 / 8 = | 6:people x:van 6:people /:van *:van 18:people /:van 8:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 81 | (((x/6)*8)/6)=18 | x 6 / 8 * 6 / 18 = | x:van 6:bus /:van 8:people *:people 6:bus /:people 18:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 25 | (((6*x)-6)/8)=18 | 6 x * 6 - 8 / 18 = | 6:people x:van *:van 6:van -:van 8:people /:van 18:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 23 | (((6*x)+6)/8)=18 | 6 x * 6 + 8 / 18 = | 6:people x:van *:van 6:van +:van 8:people /:van 18:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 10 | 18=((6*(x+8))/6) | 18 6 x 8 + * 6 / = | 18:people 6:van x:people 8:people +:people *:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 30 | (((x-6)*6)/8)=18 | x 6 - 6 * 8 / 18 = | x:van 6:van -:van 6:people *:people 8:van /:people 18:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 81 | (((x/6)*8)/6)=18 | x 6 / 8 * 6 / 18 = | x:van 6:bus /:van 8:bus *:bus 6:van /:bus 18:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 26 | 18=((6*(x-8))/6) | 18 6 x 8 - * 6 / = | 18:people 6:van x:people 8:people -:people *:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 9 | 6=(18-((x/6)*8)) | 6 18 x 6 / 8 * - = | 6:people 18:people x:bus 6:van /:bus 8:people *:people -:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 144 | (6*8)=((x*6)/18) | 6 8 * x 6 * 18 / = | 6:people 8:bus *:bus x:bus 6:van *:bus 18:people /:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 26 | 6=(6*(18/(x-8))) | 6 6 18 x 8 - / * = | 6:bus 6:bus 18:van x:bus 8:bus -:bus /:van *:bus =:bus
EXPR: 1 | POS | INT | 52 | 180 | 180 | 6=(x/((6*8)-18)) | 6 x 6 8 * 18 - / = | 6:van x:van 6:bus 8:people *:people 18:people -:people /:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 2 | 6=((6*(8/x))-18) | 6 6 8 x / * 18 - = | 6:bus 6:people 8:bus x:van /:bus *:bus 18:bus -:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 42 | 6=((x*(6/18))-8) | 6 x 6 18 / * 8 - = | 6:bus x:van 6:bus 18:people /:bus *:bus 8:bus -:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 2 | 6=((8*(6/x))-18) | 6 8 6 x / * 18 - = | 6:bus 8:people 6:bus x:people /:bus *:bus 18:bus -:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 0 | ((6-6)*8)=(18*x) | 6 6 - 8 * 18 x * = | 6:van 6:van -:van 8:bus *:bus 18:van x:bus *:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 81 | (((x/6)*8)/6)=18 | x 6 / 8 * 6 / 18 = | x:van 6:people /:van 8:people *:people 6:van /:people 18:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 4 | (((18-6)/6)*x)=8 | 18 6 - 6 / x * 8 = | 18:people 6:people -:people 6:van /:people x:van *:people 8:people =:people
EXPR: 0 | POS | INT | 52 | 180 | - | (((6-6)/18)*x)=8 | 6 6 - 18 / x * 8 = | 6:people 6:people -:people 18:bus /:people x:van *:people 8:people =:people
EXPR: 0 | POS | INT | 52 | 180 | 16 | (6*(6/18))=(x/8) | 6 6 18 / * x 8 / = | 6:bus 6:van 18:people /:van *:van x:van 8:bus /:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 16 | (6*(6/18))=(x/8) | 6 6 18 / * x 8 / = | 6:people 6:van 18:bus /:van *:van x:van 8:bus /:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 12 | (((6+6)/18)*x)=8 | 6 6 + 18 / x * 8 = | 6:people 6:people +:people 18:bus /:people x:van *:people 8:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 30 | x=((6*(8-6))+18) | x 6 8 6 - * 18 + = | x:van 6:people 8:van 6:van -:van *:van 18:van +:van =:van
EXPR: 0 | POS | INT | 55 | 180 | 25 | x=(((8*18)+6)/6) | x 8 18 * 6 + 6 / = | x:people 8:bus 18:people *:people 6:people +:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 156 | x=((6*8)+(6*18)) | x 6 8 * 6 18 * + = | x:people 6:van 8:people *:people 6:bus 18:people *:people +:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 972 | x=(((6*8)+6)*18) | x 6 8 * 6 + 18 * = | x:bus 6:people 8:bus *:bus 6:bus +:bus 18:van *:bus =:bus
EXPR: 0 | POS | INT | 55 | 180 | 72 | x=(((6*8)+6)+18) | x 6 8 * 6 + 18 + = | x:people 6:van 8:people *:people 6:people +:people 18:people +:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 16 | x=(8*((6*6)/18)) | x 8 6 6 * 18 / * = | x:people 8:people 6:people 6:bus *:bus 18:van /:bus *:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 2 | x=(6-((18-6)-8)) | x 6 18 6 - 8 - - = | x:bus 6:bus 18:bus 6:bus -:bus 8:bus -:bus -:bus =:bus
EXPR: 0 | POS | INT | 55 | 180 | 36 | x=(((6*8)+6)-18) | x 6 8 * 6 + 18 - = | x:people 6:bus 8:people *:people 6:people +:people 18:people -:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 900 | x=((6+(8*18))*6) | x 6 8 18 * + 6 * = | x:people 6:people 8:bus 18:people *:people +:people 6:bus *:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 26 | x=(((6*8)/6)+18) | x 6 8 * 6 / 18 + = | x:people 6:van 8:people *:people 6:bus /:people 18:people +:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:van 18:people *:people +:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 36 | x=((6*8)+(6-18)) | x 6 8 * 6 18 - + = | x:bus 6:people 8:bus *:bus 6:bus 18:bus -:bus +:bus =:bus
EXPR: 0 | POS | INT | 55 | 180 | 756 | x=(((6*8)-6)*18) | x 6 8 * 6 - 18 * = | x:bus 6:people 8:bus *:bus 6:bus -:bus 18:van *:bus =:bus
EXPR: 0 | POS | INT | 55 | 180 | 10 | x=(((18-8)*6)/6) | x 18 8 - 6 * 6 / = | x:people 18:people 8:people -:people 6:van *:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 23 | x=(((8*18)-6)/6) | x 8 18 * 6 - 6 / = | x:people 8:bus 18:people *:people 6:people -:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 144 | x=(((6*8)/6)*18) | x 6 8 * 6 / 18 * = | x:people 6:bus 8:van *:bus 6:people /:bus 18:people *:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 26 | x=(((8+18)*6)/6) | x 8 18 + 6 * 6 / = | x:people 8:people 18:people +:people 6:van *:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 144 | x=((6*8)*(18/6)) | x 6 8 * 18 6 / * = | x:people 6:bus 8:people *:bus 18:people 6:bus /:people *:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 4 | x=((8/(18-6))*6) | x 8 18 6 - / 6 * = | x:people 8:van 18:people 6:people -:people /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 27 | x=((18/8)*(6+6)) | x 18 8 / 6 6 + * = | x:people 18:people 8:bus /:people 6:bus 6:bus +:bus *:people =:people
EXPR: 0 | POS | INT | 55 | 180 | 396 | x=(((6*8)+18)*6) | x 6 8 * 18 + 6 * = | x:bus 6:people 8:bus *:bus 18:bus +:bus 6:people *:bus =:bus
NET 356 non-negative, integer-valued solutions found out of 1000 total solutions
