parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 749 solutions found
EXPR: 0 | POS | INT | 0 | 90 | 224 | x=(((24*14)/3)*2) | x 24 14 * 3 / 2 * = | x:wheel 24:bicycle 14:tricycle *:bicycle 3:wheel /:bicycle 2:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 82 | 90 | 44 | (14*2)=((24*3)-x) | 14 2 * 24 3 * x - = | 14:wheel 2:tricycle *:tricycle 24:bicycle 3:tricycle *:tricycle x:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 85 | 90 | 300 | x=((14-(3/2))*24) | x 14 3 2 / - 24 * = | x:bicycle 14:bicycle 3:bicycle 2:wheel /:bicycle -:bicycle 24:wheel *:bicycle =:bicycle
EXPR: 0 | POS | INT | 85 | 90 | 504 | x=(((14*3)/2)*24) | x 14 3 * 2 / 24 * = | x:wheel 14:wheel 3:tricycle *:wheel 2:bicycle /:wheel 24:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 86 | 90 | 300 | x=((14-(3/2))*24) | x 14 3 2 / - 24 * = | x:bicycle 14:bicycle 3:bicycle 2:wheel /:bicycle -:bicycle 24:wheel *:bicycle =:bicycle
EXPR: 0 | POS | INT | 87 | 90 | 420 | (x/14)=((3*2)+24) | x 14 / 3 2 * 24 + = | x:wheel 14:bicycle /:wheel 3:bicycle 2:wheel *:wheel 24:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 87 | 90 | 33 | (x*2)=((14*3)+24) | x 2 * 14 3 * 24 + = | x:wheel 2:bicycle *:wheel 14:bicycle 3:wheel *:wheel 24:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 87 | 90 | 64 | (14*3)=((x-24)+2) | 14 3 * x 24 - 2 + = | 14:wheel 3:tricycle *:tricycle x:tricycle 24:tricycle -:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 87 | 90 | 56 | 2=(14/((3/24)*x)) | 2 14 3 24 / x * / = | 2:bicycle 14:bicycle 3:bicycle 24:tricycle /:bicycle x:wheel *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 92 | 90 | 224 | (14*2)=((x/24)*3) | 14 2 * x 24 / 3 * = | 14:wheel 2:tricycle *:tricycle x:tricycle 24:wheel /:tricycle 3:bicycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 97 | 90 | 504 | ((x*(2/14))/3)=24 | x 2 14 / * 3 / 24 = | x:bicycle 2:tricycle 14:wheel /:tricycle *:tricycle 3:bicycle /:tricycle 24:tricycle =:tricycle
NET 254 non-negative, integer-valued solutions found out of 749 total solutions
