parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 180 | 16 | x=((6*6)*(8/18)) | x 6 6 * 8 18 / * = | x:people 6:van 6:people *:people 8:bus 18:people /:bus *:people =:people
EXPR: 0 | POS | INT | 65 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:van 18:people *:people +:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 65 | 180 | 27 | x=((18/8)*(6+6)) | x 18 8 / 6 6 + * = | x:people 18:bus 8:van /:bus 6:people 6:people +:people *:people =:people
EXPR: 0 | POS | INT | 65 | 180 | 16 | x=(8*((6*6)/18)) | x 8 6 6 * 18 / * = | x:bus 8:people 6:people 6:bus *:bus 18:van /:bus *:bus =:bus
EXPR: 0 | POS | INT | 65 | 180 | zoo | x=(8/((6-6)*18)) | x 8 6 6 - 18 * / = | x:van 8:van 6:people 6:people -:people 18:van *:people /:van =:van
EXPR: 0 | POS | INT | 65 | 180 | 26 | x=(((8/6)*6)+18) | x 8 6 / 6 * 18 + = | x:bus 8:van 6:people /:van 6:bus *:bus 18:bus +:bus =:bus
EXPR: 0 | POS | INT | 66 | 180 | 156 | x=((6*8)+(6*18)) | x 6 8 * 6 18 * + = | x:people 6:bus 8:people *:people 6:people 18:van *:people +:people =:people
EXPR: 0 | POS | INT | 66 | 180 | 144 | x=(((6*8)/6)*18) | x 6 8 * 6 / 18 * = | x:people 6:van 8:people *:people 6:bus /:people 18:bus *:people =:people
EXPR: 0 | POS | INT | 66 | 180 | 60 | x=(((6*8)-6)+18) | x 6 8 * 6 - 18 + = | x:bus 6:van 8:bus *:bus 6:bus -:bus 18:bus +:bus =:bus
EXPR: 0 | POS | INT | 66 | 180 | 2 | x=(6-((18-8)-6)) | x 6 18 8 - 6 - - = | x:bus 6:bus 18:bus 8:bus -:bus 6:bus -:bus -:bus =:bus
EXPR: 0 | POS | INT | 66 | 180 | 27 | x=((18/8)*(6+6)) | x 18 8 / 6 6 + * = | x:people 18:people 8:van /:people 6:bus 6:bus +:bus *:people =:people
EXPR: 0 | POS | INT | 66 | 180 | 27 | x=((18/8)*(6+6)) | x 18 8 / 6 6 + * = | x:people 18:bus 8:van /:bus 6:people 6:people +:people *:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 4 | 6=(((18/6)*8)/x) | 6 18 6 / 8 * x / = | 6:people 18:van 6:bus /:van 8:people *:people x:bus /:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 10 | 6=(((18-8)/x)*6) | 6 18 8 - x / 6 * = | 6:bus 18:van 8:van -:van x:people /:van 6:bus *:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 10 | 18=(((8/6)*6)+x) | 18 8 6 / 6 * x + = | 18:people 8:van 6:people /:van 6:people *:people x:people +:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 26 | (((x-8)-18)+6)=6 | x 8 - 18 - 6 + 6 = | x:people 8:people -:people 18:people -:people 6:people +:people 6:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 18 | (((x-18)/8)+6)=6 | x 18 - 8 / 6 + 6 = | x:people 18:people -:people 8:van /:people 6:people +:people 6:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 5 | 8=(((x*6)+18)/6) | 8 x 6 * 18 + 6 / = | 8:bus x:people 6:bus *:bus 18:bus +:bus 6:van /:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 11 | 8=(((x*6)-18)/6) | 8 x 6 * 18 - 6 / = | 8:bus x:people 6:bus *:bus 18:bus -:bus 6:van /:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 144 | (6*8)=((6*x)/18) | 6 8 * 6 x * 18 / = | 6:people 8:bus *:bus 6:bus x:van *:bus 18:van /:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 16 | 6=((8/x)*(18-6)) | 6 8 x / 18 6 - * = | 6:people 8:van x:people /:van 18:people 6:people -:people *:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 1152 | 8=(x/(6*(6+18))) | 8 x 6 6 18 + * / = | 8:bus x:bus 6:van 6:bus 18:bus +:bus *:van /:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | - | 18=((x*8)*(6-6)) | 18 x 8 * 6 6 - * = | 18:people x:bus 8:van *:van 6:people 6:people -:people *:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 4 | 8=((6*x)*(6/18)) | 8 6 x * 6 18 / * = | 8:people 6:van x:people *:people 6:bus 18:van /:bus *:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 4 | 6=(18-(8*(6/x))) | 6 18 8 6 x / * - = | 6:bus 18:bus 8:bus 6:van x:bus /:van *:bus -:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 16 | (6*8)=((18*x)/6) | 6 8 * 18 x * 6 / = | 6:people 8:bus *:bus 18:bus x:van *:bus 6:people /:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 54 | 6=(8-(18*(6/x))) | 6 8 18 6 x / * - = | 6:bus 8:bus 18:bus 6:van x:bus /:van *:bus -:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 4 | (6*8)=(x*(18-6)) | 6 8 * x 18 6 - * = | 6:people 8:van *:people x:van 18:people 6:people -:people *:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 144 | 8=((6*x)/(6*18)) | 8 6 x * 6 18 * / = | 8:people 6:van x:people *:people 6:bus 18:van *:bus /:people =:people
EXPR: 0 | POS | INT | 67 | 180 | 122 | 6=(x-(8+(6*18))) | 6 x 8 6 18 * + - = | 6:van x:van 8:van 6:van 18:bus *:van +:van -:van =:van
EXPR: 0 | POS | INT | 67 | 180 | 144 | 8=(x/((6/6)*18)) | 8 x 6 6 / 18 * / = | 8:van x:van 6:people 6:bus /:people 18:bus *:people /:van =:van
EXPR: 0 | POS | INT | 67 | 180 | 4 | (((18/x)*8)/6)=6 | 18 x / 8 * 6 / 6 = | 18:people x:van /:people 8:van *:van 6:people /:van 6:van =:van
EXPR: 0 | POS | INT | 67 | 180 | 16 | ((18*(x/6))/8)=6 | 18 x 6 / * 8 / 6 = | 18:people x:van 6:people /:van *:van 8:people /:van 6:van =:van
EXPR: 0 | POS | INT | 67 | 180 | 25 | 8=(((x*6)-6)/18) | 8 x 6 * 6 - 18 / = | 8:bus x:van 6:bus *:bus 6:bus -:bus 18:van /:bus =:bus
EXPR: 0 | POS | INT | 67 | 180 | 4 | (((18/x)*8)/6)=6 | 18 x / 8 * 6 / 6 = | 18:people x:bus /:people 8:van *:van 6:people /:van 6:van =:van
EXPR: 0 | POS | INT | 70 | 180 | 136 | x=(((6+18)*6)-8) | x 6 18 + 6 * 8 - = | x:people 6:van 18:van +:van 6:people *:people 8:people -:people =:people
EXPR: 0 | POS | INT | 70 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:bus 18:bus 6:people 6:bus *:people /:bus 8:van *:bus =:bus
EXPR: 0 | POS | INT | 70 | 180 | 26 | x=(18-((6-6)-8)) | x 18 6 6 - 8 - - = | x:bus 18:bus 6:bus 6:bus -:bus 8:bus -:bus -:bus =:bus
EXPR: 0 | POS | INT | 70 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:van 18:bus 6:people 6:bus *:people /:bus 8:van *:van =:van
EXPR: 0 | POS | INT | 70 | 180 | 4 | x=(((18/6)*8)/6) | x 18 6 / 8 * 6 / = | x:people 18:van 6:bus /:van 8:people *:people 6:van /:people =:people
EXPR: 0 | POS | INT | 70 | 180 | 16 | x=(((18-6)/6)*8) | x 18 6 - 6 / 8 * = | x:bus 18:van 6:van -:van 6:bus /:van 8:bus *:bus =:bus
EXPR: 0 | POS | INT | 70 | 180 | 10 | x=(18-((6/6)*8)) | x 18 6 6 / 8 * - = | x:van 18:van 6:van 6:people /:van 8:bus *:van -:van =:van
EXPR: 0 | POS | INT | 70 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:bus 18:bus 6:bus 6:van *:van /:bus 8:van *:bus =:bus
EXPR: 0 | POS | INT | 71 | 180 | 26 | x=(18-((6-6)-8)) | x 18 6 6 - 8 - - = | x:bus 18:bus 6:bus 6:bus -:bus 8:bus -:bus -:bus =:bus
EXPR: 0 | POS | INT | 71 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:van 18:bus 6:people 6:bus *:people /:bus 8:van *:van =:van
EXPR: 0 | POS | INT | 71 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:bus 18:bus 6:bus 6:van *:van /:bus 8:van *:bus =:bus
EXPR: 0 | POS | INT | 72 | 180 | 4 | 6=(((18/6)*8)/x) | 6 18 6 / 8 * x / = | 6:people 18:van 6:bus /:van 8:people *:people x:bus /:people =:people
EXPR: 0 | POS | INT | 72 | 180 | 576 | ((18-6)*8)=(x/6) | 18 6 - 8 * x 6 / = | 18:people 6:people -:people 8:bus *:bus x:bus 6:van /:bus =:bus
EXPR: 0 | POS | INT | 72 | 180 | 36 | 6=(x+(18-(6*8))) | 6 x 18 6 8 * - + = | 6:bus x:bus 18:bus 6:people 8:bus *:bus -:bus +:bus =:bus
EXPR: 0 | POS | INT | 72 | 180 | 4 | 6=(18-(6*(8/x))) | 6 18 6 8 x / * - = | 6:van 18:van 6:bus 8:van x:people /:van *:van -:van =:van
EXPR: 0 | POS | INT | 72 | 180 | 60 | 18=(x+(6-(6*8))) | 18 x 6 6 8 * - + = | 18:bus x:bus 6:bus 6:people 8:bus *:bus -:bus +:bus =:bus
EXPR: 0 | POS | INT | 75 | 180 | 150 | x=(((8+18)*6)-6) | x 8 18 + 6 * 6 - = | x:people 8:van 18:van +:van 6:people *:people 6:people -:people =:people
EXPR: 0 | POS | INT | 75 | 180 | 6 | x=((18*(8-6))/6) | x 18 8 6 - * 6 / = | x:people 18:bus 8:people 6:people -:people *:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 75 | 180 | 16 | x=(((6*8)/18)*6) | x 6 8 * 18 / 6 * = | x:people 6:van 8:people *:van 18:people /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 75 | 180 | 10 | x=(((18-8)/6)*6) | x 18 8 - 6 / 6 * = | x:bus 18:people 8:people -:people 6:bus /:people 6:bus *:bus =:bus
EXPR: 0 | POS | INT | 75 | 180 | 81 | x=(((6*18)/8)*6) | x 6 18 * 8 / 6 * = | x:van 6:people 18:bus *:bus 8:people /:bus 6:van *:van =:van
EXPR: 0 | POS | INT | 75 | 180 | 60 | x=(((6*8)+18)-6) | x 6 8 * 18 + 6 - = | x:people 6:van 8:people *:people 18:people +:people 6:people -:people =:people
EXPR: 0 | POS | INT | 75 | 180 | 144 | x=(((8*18)/6)*6) | x 8 18 * 6 / 6 * = | x:van 8:people 18:bus *:bus 6:people /:bus 6:van *:van =:van
EXPR: 0 | POS | INT | 75 | 180 | 144 | x=(((8*18)/6)*6) | x 8 18 * 6 / 6 * = | x:people 8:van 18:people *:van 6:bus /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 75 | 180 | 4 | x=(((18/6)*8)/6) | x 18 6 / 8 * 6 / = | x:people 18:van 6:bus /:van 8:people *:people 6:van /:people =:people
EXPR: 0 | POS | INT | 75 | 180 | 30 | x=(((8-6)*6)+18) | x 8 6 - 6 * 18 + = | x:bus 8:van 6:van -:van 6:bus *:bus 18:bus +:bus =:bus
EXPR: 0 | POS | INT | 75 | 180 | 6 | x=(((8-6)/6)*18) | x 8 6 - 6 / 18 * = | x:bus 8:van 6:van -:van 6:bus /:van 18:bus *:bus =:bus
EXPR: 0 | POS | INT | 76 | 180 | 16 | x=(((6*8)/18)*6) | x 6 8 * 18 / 6 * = | x:people 6:van 8:people *:van 18:people /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 76 | 180 | 10 | x=(((18-8)/6)*6) | x 18 8 - 6 / 6 * = | x:bus 18:people 8:people -:people 6:bus /:people 6:bus *:bus =:bus
EXPR: 0 | POS | INT | 76 | 180 | 81 | x=(((6*18)/8)*6) | x 6 18 * 8 / 6 * = | x:van 6:people 18:bus *:bus 8:people /:bus 6:van *:van =:van
EXPR: 0 | POS | INT | 76 | 180 | 60 | x=(((6*8)+18)-6) | x 6 8 * 18 + 6 - = | x:people 6:van 8:people *:people 18:people +:people 6:people -:people =:people
EXPR: 0 | POS | INT | 76 | 180 | 144 | x=(((8*18)/6)*6) | x 8 18 * 6 / 6 * = | x:van 8:people 18:bus *:bus 6:people /:bus 6:van *:van =:van
EXPR: 0 | POS | INT | 77 | 180 | 42 | (x-(18*(8-6)))=6 | x 18 8 6 - * - 6 = | x:people 18:people 8:van 6:van -:van *:people -:people 6:people =:people
EXPR: 0 | POS | INT | 77 | 180 | 10 | 6=(((8+x)/18)*6) | 6 8 x + 18 / 6 * = | 6:people 8:van x:van +:van 18:people /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 77 | 180 | 18 | (8*(18/(6+x)))=6 | 8 18 6 x + / * 6 = | 8:people 18:bus 6:van x:van +:van /:bus *:bus 6:bus =:bus
EXPR: 0 | POS | INT | 77 | 180 | 9 | 18=(((x/6)*8)+6) | 18 x 6 / 8 * 6 + = | 18:people x:van 6:people /:van 8:people *:people 6:people +:people =:people
EXPR: 0 | POS | INT | 77 | 180 | 18 | 18=(((x/6)*8)-6) | 18 x 6 / 8 * 6 - = | 18:people x:van 6:people /:van 8:people *:people 6:people -:people =:people
EXPR: 0 | POS | INT | 77 | 180 | 16 | 18=((x*(6/8))+6) | 18 x 6 8 / * 6 + = | 18:bus x:bus 6:people 8:bus /:people *:bus 6:bus +:bus =:bus
EXPR: 0 | POS | INT | 77 | 180 | 32 | 18=((x*(6/8))-6) | 18 x 6 8 / * 6 - = | 18:bus x:bus 6:people 8:bus /:people *:bus 6:bus -:bus =:bus
EXPR: 0 | POS | INT | 77 | 180 | 36 | (18-((6*8)-x))=6 | 18 6 8 * x - - 6 = | 18:people 6:van 8:people *:people x:people -:people -:people 6:people =:people
EXPR: 0 | POS | INT | 77 | 180 | 144 | 6=(x/((8/6)*18)) | 6 x 8 6 / 18 * / = | 6:van x:van 8:people 6:bus /:people 18:bus *:people /:van =:van
EXPR: 0 | POS | INT | 77 | 180 | 23 | 6=((8*18)-(6*x)) | 6 8 18 * 6 x * - = | 6:people 8:van 18:people *:people 6:people x:bus *:people -:people =:people
EXPR: 0 | POS | INT | 77 | 180 | 9 | 6=(18-(x*(8/6))) | 6 18 x 8 6 / * - = | 6:bus 18:bus x:bus 8:van 6:bus /:van *:bus -:bus =:bus
EXPR: 0 | POS | INT | 77 | 180 | 8 | (6+(18*(8-x)))=6 | 6 18 8 x - * + 6 = | 6:van 18:van 8:people x:people -:people *:van +:van 6:van =:van
EXPR: 0 | POS | INT | 77 | 180 | 16 | (6*8)=((x*18)/6) | 6 8 * x 18 * 6 / = | 6:people 8:bus *:bus x:bus 18:van *:bus 6:van /:bus =:bus
EXPR: 0 | POS | INT | 77 | 180 | 16 | ((18*(x/6))/8)=6 | 18 x 6 / * 8 / 6 = | 18:people x:van 6:bus /:van *:van 8:people /:van 6:van =:van
EXPR: 0 | POS | INT | 77 | 180 | 4 | 6=((18*(8/x))/6) | 6 18 8 x / * 6 / = | 6:people 18:van 8:people x:bus /:people *:people 6:van /:people =:people
NET 377 non-negative, integer-valued solutions found out of 1000 total solutions
