parameters: n=11 l=5 k=1 p=5 q=1 m=11
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 4 | 30 | (((7+12)+(4-6))+13)=x | 7 12 + 4 6 - + 13 + x = | 7:dollar 12:dollar +:dollar 4:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 28 | (12-(((7-4)-6)-13))=x | 12 7 4 - 6 - 13 - - x = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar -:dollar 13:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 18 | x=(((7+4)-12)+(6+13)) | x 7 4 + 12 - 6 13 + + = | x:dollar 7:dollar 4:dollar +:dollar 12:dollar -:dollar 6:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 28 | ((12-(7-(4+6)))+13)=x | 12 7 4 6 + - - 13 + x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 22 | (7-((4-12)+(6-13)))=x | 7 4 12 - 6 13 - + - x = | 7:dollar 4:dollar 12:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 16 | ((12-(7-(4-6)))+13)=x | 12 7 4 6 - - - 13 + x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 8 | x=((7+(12+(6-4)))-13) | x 7 12 6 4 - + + 13 - = | x:dollar 7:dollar 12:dollar 6:dollar 4:dollar -:dollar +:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 8 | x=(7+(12+((6-4)-13))) | x 7 12 6 4 - 13 - + + = | x:dollar 7:dollar 12:dollar 6:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 16 | (12-(7-((4-6)+13)))=x | 12 7 4 6 - 13 + - - x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 8 | ((12+(7-(4-6)))-13)=x | 12 7 4 6 - - + 13 - x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar -:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 16 | (12+(7+((4+6)-13)))=x | 12 7 4 6 + 13 - + + x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar 13:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 20 | (12-((7+4)-(6+13)))=x | 12 7 4 + 6 13 + - - x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 28 | (12-(7-((4+6)+13)))=x | 12 7 4 6 + 13 + - - x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 34 | x=(7-(4-(12+(6+13)))) | x 7 4 12 6 13 + + - - = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar 13:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 10 | (7-(((12+4)-13)-6))=x | 7 12 4 + 13 - 6 - - x = | 7:dollar 12:dollar 4:dollar +:dollar 13:dollar -:dollar 6:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 28 | x=(((12-7)+4)+(6+13)) | x 12 7 - 4 + 6 13 + + = | x:dollar 12:dollar 7:dollar -:dollar 4:dollar +:dollar 6:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 20 | (12-(((7+4)-6)-13))=x | 12 7 4 + 6 - 13 - - x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar -:dollar 13:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 42 | (7+(((12+4)+13)+6))=x | 7 12 4 + 13 + 6 + + x = | 7:dollar 12:dollar 4:dollar +:dollar 13:dollar +:dollar 6:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 42 | (12+(7+(4+(6+13))))=x | 12 7 4 6 13 + + + + x = | 12:dollar 7:dollar 4:dollar 6:dollar 13:dollar +:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 16 | x=((12-7)+(4-(6-13))) | x 12 7 - 4 6 13 - - + = | x:dollar 12:dollar 7:dollar -:dollar 4:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 42 | (12+(((7+4)+6)+13))=x | 12 7 4 + 6 + 13 + + x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar +:dollar 13:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 34 | x=((7+((12+6)-4))+13) | x 7 12 6 + 4 - + 13 + = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar 4:dollar -:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 22 | (12+(7-((4+6)-13)))=x | 12 7 4 6 + 13 - - + x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar 13:dollar -:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 16 | (12+(7+(4+(6-13))))=x | 12 7 4 6 13 - + + + x = | 12:dollar 7:dollar 4:dollar 6:dollar 13:dollar -:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 18 | (((7+4)-(12-6))+13)=x | 7 4 + 12 6 - - 13 + x = | 7:dollar 4:dollar +:dollar 12:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 34 | (7-((4-12)-(6+13)))=x | 7 4 12 - 6 13 + - - x = | 7:dollar 4:dollar 12:dollar -:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 6 | x=(7+(4-(12+(6-13)))) | x 7 4 12 6 13 - + - + = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 22 | (((7-4)+(12-6))+13)=x | 7 4 - 12 6 - + 13 + x = | 7:dollar 4:dollar -:dollar 12:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 34 | (((12+(7-4))+6)+13)=x | 12 7 4 - + 6 + 13 + x = | 12:dollar 7:dollar 4:dollar -:dollar +:dollar 6:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 4 | 4 | x=((12+(7+(4-6)))-13) | x 12 7 4 6 - + + 13 - = | x:dollar 12:dollar 7:dollar 4:dollar 6:dollar -:dollar +:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 42 | x=((7+((12+6)+4))+13) | x 7 12 6 + 4 + + 13 + = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar 4:dollar +:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 18 | x=((7-((12-6)-4))+13) | x 7 12 6 - 4 - - 13 + = | x:dollar 7:dollar 12:dollar 6:dollar -:dollar 4:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 34 | x=(((7+(12+6))-4)+13) | x 7 12 6 + + 4 - 13 + = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar +:dollar 4:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 16 | (7+(4+((12+6)-13)))=x | 7 4 12 6 + 13 - + + x = | 7:dollar 4:dollar 12:dollar 6:dollar +:dollar 13:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 34 | x=(((7-4)+12)+(6+13)) | x 7 4 - 12 + 6 13 + + = | x:dollar 7:dollar 4:dollar -:dollar 12:dollar +:dollar 6:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 18 | x=(7-(12-(6+(4+13)))) | x 7 12 6 4 13 + + - - = | x:dollar 7:dollar 12:dollar 6:dollar 4:dollar 13:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 6 | x=(7-(12+((6-4)-13))) | x 7 12 6 4 - 13 - + - = | x:dollar 7:dollar 12:dollar 6:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 18 | x=(7+((4-(12-6))+13)) | x 7 4 12 6 - - 13 + + = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 28 | (12-((7-4)-(6+13)))=x | 12 7 4 - 6 13 + - - x = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 8 | ((7+((12-4)+6))-x)=13 | 7 12 4 - 6 + + x - 13 = | 7:dollar 12:dollar 4:dollar -:dollar 6:dollar +:dollar +:dollar x:dollar -:dollar 13:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 4 | 4 | x=((7+(4+(12-6)))-13) | x 7 4 12 6 - + + 13 - = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar -:dollar +:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 2 | (12-((7-(4+6))+13))=x | 12 7 4 6 + - 13 + - x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar -:dollar 13:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 6 | x=(7+((4-(12+6))+13)) | x 7 4 12 6 + - 13 + + = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar +:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 4 | 4 | ((7+((12+4)-6))-x)=13 | 7 12 4 + 6 - + x - 13 = | 7:dollar 12:dollar 4:dollar +:dollar 6:dollar -:dollar +:dollar x:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 28 | x=(((12-(7-4))+6)+13) | x 12 7 4 - - 6 + 13 + = | x:dollar 12:dollar 7:dollar 4:dollar -:dollar -:dollar 6:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 10 | ((7-(12-(6-4)))+13)=x | 7 12 6 4 - - - 13 + x = | 7:dollar 12:dollar 6:dollar 4:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 4 | 30 | ((7+(12-(6-4)))+13)=x | 7 12 6 4 - - + 13 + x = | 7:dollar 12:dollar 6:dollar 4:dollar -:dollar -:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 4 | 4 | ((7+(12-(6-4)))-13)=x | 7 12 6 4 - - + 13 - x = | 7:dollar 12:dollar 6:dollar 4:dollar -:dollar -:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | (12-((7+4)+(6-13)))=x | 12 7 4 + 6 13 - + - x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 34 | ((12+(7-(4-6)))+13)=x | 12 7 4 6 - - + 13 + x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar -:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 16 | (12-((7-4)+(6-13)))=x | 12 7 4 - 6 13 - + - x = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | (12+((7-4)+(6-13)))=x | 12 7 4 - 6 13 - + + x = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 18 | ((7-(12-(4+13)))+6)=x | 7 12 4 13 + - - 6 + x = | 7:dollar 12:dollar 4:dollar 13:dollar +:dollar -:dollar -:dollar 6:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | x=(12-(7+((4+6)-13))) | x 12 7 4 6 + 13 - + - = | x:dollar 12:dollar 7:dollar 4:dollar 6:dollar +:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 3 | 4 | 4 | x=(12+(7+((4-6)-13))) | x 12 7 4 6 - 13 - + + = | x:dollar 12:dollar 7:dollar 4:dollar 6:dollar -:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 10 | x=((7-4)-(12-(6+13))) | x 7 4 - 12 6 13 + - - = | x:dollar 7:dollar 4:dollar -:dollar 12:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 3 | 4 | 4 | (((7+4)+(12-6))-13)=x | 7 4 + 12 6 - + 13 - x = | 7:dollar 4:dollar +:dollar 12:dollar 6:dollar -:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 18 | (7-(12-(6+(4+13))))=x | 7 12 6 4 13 + + - - x = | 7:dollar 12:dollar 6:dollar 4:dollar 13:dollar +:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 20 | x=(((12-7)-4)+(6+13)) | x 12 7 - 4 - 6 13 + + = | x:dollar 12:dollar 7:dollar -:dollar 4:dollar -:dollar 6:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 30 | (12+((7+4)-(6-13)))=x | 12 7 4 + 6 13 - - + x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 3 | 4 | 4 | (12+(((7+4)-6)-13))=x | 12 7 4 + 6 - 13 - + x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar -:dollar 13:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 16 | (((7+4)+(12+6))-13)=x | 7 4 + 12 6 + + 13 - x = | 7:dollar 4:dollar +:dollar 12:dollar 6:dollar +:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 2 | (12-((7-4)-(6-13)))=x | 12 7 4 - 6 13 - - - x = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar 13:dollar -:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 34 | (7-(4-((12+6)+13)))=x | 7 4 12 6 + 13 + - - x = | 7:dollar 4:dollar 12:dollar 6:dollar +:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 10 | (7-(12-((6-4)+13)))=x | 7 12 6 4 - 13 + - - x = | 7:dollar 12:dollar 6:dollar 4:dollar -:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 22 | (12+((7-4)-(6-13)))=x | 12 7 4 - 6 13 - - + x = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 34 | (7+(12+((6-4)+13)))=x | 7 12 6 4 - 13 + + + x = | 7:dollar 12:dollar 6:dollar 4:dollar -:dollar 13:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | x=(((7+(12+6))-4)-13) | x 7 12 6 + + 4 - 13 - = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar +:dollar 4:dollar -:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 30 | ((12+(7+(4-6)))+13)=x | 12 7 4 6 - + + 13 + x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar +:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 28 | ((12-(7-(4+6)))+13)=x | 12 7 4 6 + - - 13 + x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 22 | (7-((4-12)+(6-13)))=x | 7 4 12 - 6 13 - + - x = | 7:dollar 4:dollar 12:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 16 | ((12-(7-(4-6)))+13)=x | 12 7 4 6 - - - 13 + x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | x=(7+(12+((6-4)-13))) | x 7 12 6 4 - 13 - + + = | x:dollar 7:dollar 12:dollar 6:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | x=((7+(12+(6-4)))-13) | x 7 12 6 4 - + + 13 - = | x:dollar 7:dollar 12:dollar 6:dollar 4:dollar -:dollar +:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 16 | (12-(7-((4-6)+13)))=x | 12 7 4 6 - 13 + - - x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 8 | ((12+(7-(4-6)))-13)=x | 12 7 4 6 - - + 13 - x = | 12:dollar 7:dollar 4:dollar 6:dollar -:dollar -:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 20 | (12-((7+4)-(6+13)))=x | 12 7 4 + 6 13 + - - x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 28 | (12-(7-((4+6)+13)))=x | 12 7 4 6 + 13 + - - x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar 13:dollar +:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 42 | (12+(7+(4+(6+13))))=x | 12 7 4 6 13 + + + + x = | 12:dollar 7:dollar 4:dollar 6:dollar 13:dollar +:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 34 | x=((7+((12+6)-4))+13) | x 7 12 6 + 4 - + 13 + = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar 4:dollar -:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 42 | (12+(((7+4)+6)+13))=x | 12 7 4 + 6 + 13 + + x = | 12:dollar 7:dollar 4:dollar +:dollar 6:dollar +:dollar 13:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 16 | (12+(7+(4+(6-13))))=x | 12 7 4 6 13 - + + + x = | 12:dollar 7:dollar 4:dollar 6:dollar 13:dollar -:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 18 | (((7+4)-(12-6))+13)=x | 7 4 + 12 6 - - 13 + x = | 7:dollar 4:dollar +:dollar 12:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 6 | x=(7+(4-(12+(6-13)))) | x 7 4 12 6 13 - + - + = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 22 | (((7-4)+(12-6))+13)=x | 7 4 - 12 6 - + 13 + x = | 7:dollar 4:dollar -:dollar 12:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 18 | x=((7-((12-6)-4))+13) | x 7 12 6 - 4 - - 13 + = | x:dollar 7:dollar 12:dollar 6:dollar -:dollar 4:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 16 | (7+(4+((12+6)-13)))=x | 7 4 12 6 + 13 - + + x = | 7:dollar 4:dollar 12:dollar 6:dollar +:dollar 13:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 18 | x=(7+((4-(12-6))+13)) | x 7 4 12 6 - - 13 + + = | x:dollar 7:dollar 4:dollar 12:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 3 | 4 | 4 | ((7+(12-(6-4)))-13)=x | 7 12 6 4 - - + 13 - x = | 7:dollar 12:dollar 6:dollar 4:dollar -:dollar -:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 2 | (12-((7-(4+6))+13))=x | 12 7 4 6 + - 13 + - x = | 12:dollar 7:dollar 4:dollar 6:dollar +:dollar -:dollar 13:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 3 | 4 | 28 | x=(((12-(7-4))+6)+13) | x 12 7 4 - - 6 + 13 + = | x:dollar 12:dollar 7:dollar 4:dollar -:dollar -:dollar 6:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 28 | (7-((12+4)+(13-x)))=6 | 7 12 4 + 13 x - + - 6 = | 7:dollar 12:dollar 4:dollar +:dollar 13:dollar x:dollar -:dollar +:dollar -:dollar 6:dollar =:dollar
EXPR: 1 | POS | INT | 4 | 4 | 4 | (12+(((7+4)-13)-6))=x | 12 7 4 + 13 - 6 - + x = | 12:dollar 7:dollar 4:dollar +:dollar 13:dollar -:dollar 6:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 30 | (12+(7+(4+(13-6))))=x | 12 7 4 13 6 - + + + x = | 12:dollar 7:dollar 4:dollar 13:dollar 6:dollar -:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 4 | 4 | 4 | ((7+(12-4))+(x-13))=6 | 7 12 4 - + x 13 - + 6 = | 7:dollar 12:dollar 4:dollar -:dollar +:dollar x:dollar 13:dollar -:dollar +:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 20 | ((7+((x-12)+4))-13)=6 | 7 x 12 - 4 + + 13 - 6 = | 7:dollar x:dollar 12:dollar -:dollar 4:dollar +:dollar +:dollar 13:dollar -:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 8 | ((7-(4-(12-13)))+6)=x | 7 4 12 13 - - - 6 + x = | 7:dollar 4:dollar 12:dollar 13:dollar -:dollar -:dollar -:dollar 6:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 22 | ((7+(12-4))-(x-13))=6 | 7 12 4 - + x 13 - - 6 = | 7:dollar 12:dollar 4:dollar -:dollar +:dollar x:dollar 13:dollar -:dollar -:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 42 | (12+(((7+4)+13)+6))=x | 12 7 4 + 13 + 6 + + x = | 12:dollar 7:dollar 4:dollar +:dollar 13:dollar +:dollar 6:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 22 | ((12+((7-4)+13))-6)=x | 12 7 4 - 13 + + 6 - x = | 12:dollar 7:dollar 4:dollar -:dollar 13:dollar +:dollar +:dollar 6:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 8 | (12-(((7+4)-13)+6))=x | 12 7 4 + 13 - 6 + - x = | 12:dollar 7:dollar 4:dollar +:dollar 13:dollar -:dollar 6:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 22 | (7-((4-(12+13))+6))=x | 7 4 12 13 + - 6 + - x = | 7:dollar 4:dollar 12:dollar 13:dollar +:dollar -:dollar 6:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 20 | (((7-12)+4)+(x-13))=6 | 7 12 - 4 + x 13 - + 6 = | 7:dollar 12:dollar -:dollar 4:dollar +:dollar x:dollar 13:dollar -:dollar +:dollar 6:dollar =:dollar
EXPR: 1 | POS | INT | 4 | 4 | 4 | ((7+((12+4)-13))-x)=6 | 7 12 4 + 13 - + x - 6 = | 7:dollar 12:dollar 4:dollar +:dollar 13:dollar -:dollar +:dollar x:dollar -:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 4 | 10 | ((12-((7-4)+6))+x)=13 | 12 7 4 - 6 + - x + 13 = | 12:dollar 7:dollar 4:dollar -:dollar 6:dollar +:dollar -:dollar x:dollar +:dollar 13:dollar =:dollar
EXPR: 1 | POS | INT | 5 | 4 | 4 | x=((7-(6-12))+(4-13)) | x 7 6 12 - - 4 13 - + = | x:dollar 7:dollar 6:dollar 12:dollar -:dollar -:dollar 4:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 5 | 4 | 4 | (((7-6)+(12+4))-13)=x | 7 6 - 12 4 + + 13 - x = | 7:dollar 6:dollar -:dollar 12:dollar 4:dollar +:dollar +:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 5 | 4 | 34 | (7+(((12+6)+13)-4))=x | 7 12 6 + 13 + 4 - + x = | 7:dollar 12:dollar 6:dollar +:dollar 13:dollar +:dollar 4:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 5 | 4 | 22 | (12-((4-7)+(6-13)))=x | 12 4 7 - 6 13 - + - x = | 12:dollar 4:dollar 7:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 5 | 4 | 8 | (12-(4+((7+6)-13)))=x | 12 4 7 6 + 13 - + - x = | 12:dollar 4:dollar 7:dollar 6:dollar +:dollar 13:dollar -:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 5 | 4 | 2 | (12+((4-7)+(6-13)))=x | 12 4 7 - 6 13 - + + x = | 12:dollar 4:dollar 7:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
