parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | FRA | 0 | 1.37 | 38.63 | (((5.92*2)+6.79)+20)=x | 5.92 2 * 6.79 + 20 + x = | 5.92:dollar 2:ticket *:dollar 6.79:dollar +:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 19.5640648011782 | 20=((5.92/(2*6.79))+x) | 20 5.92 2 6.79 * / x + = | 20:dollar 5.92:dollar 2:ticket 6.79:dollar *:ticket /:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 0.0871870397643593 | x=((5.92*(2/6.79))/20) | x 5.92 2 6.79 / * 20 / = | x:ticket 5.92:dollar 2:ticket 6.79:dollar /:ticket *:ticket 20:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 11 | 1.37 | 8.71870397643594 | x=((5.92/(2*6.79))*20) | x 5.92 2 6.79 * / 20 * = | x:dollar 5.92:dollar 2:ticket 6.79:dollar *:ticket /:dollar 20:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 21.13 | x=(((5.92+2)-6.79)+20) | x 5.92 2 + 6.79 - 20 + = | x:dollar 5.92:dollar 2:dollar +:dollar 6.79:dollar -:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 34.71 | x=(5.92+((2+6.79)+20)) | x 5.92 2 6.79 + 20 + + = | x:dollar 5.92:dollar 2:dollar 6.79:dollar +:dollar 20:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 6.599 | x=(5.92+((2*6.79)/20)) | x 5.92 2 6.79 * 20 / + = | x:dollar 5.92:dollar 2:ticket 6.79:dollar *:dollar 20:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 181.72 | (5.92+((2+6.79)*20))=x | 5.92 2 6.79 + 20 * + x = | 5.92:dollar 2:ticket 6.79:ticket +:ticket 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 120.143740795287 | x=(5.92*((2/6.79)+20)) | x 5.92 2 6.79 / 20 + * = | x:dollar 5.92:dollar 2:ticket 6.79:dollar /:ticket 20:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 8.71870397643594 | (20/((2/5.92)*6.79))=x | 20 2 5.92 / 6.79 * / x = | 20:dollar 2:ticket 5.92:dollar /:ticket 6.79:dollar *:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 33.7768 | (((5.92+2)*6.79)-20)=x | 5.92 2 + 6.79 * 20 - x = | 5.92:ticket 2:ticket +:ticket 6.79:dollar *:dollar 20:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 6.6168 | (((5.92-2)*6.79)-20)=x | 5.92 2 - 6.79 * 20 - x = | 5.92:ticket 2:ticket -:ticket 6.79:dollar *:dollar 20:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 1.37 | 21.13 | (5.92+(2-(6.79-20)))=x | 5.92 2 6.79 20 - - + x = | 5.92:dollar 2:dollar 6.79:dollar 20:dollar -:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 9.29 | ((5.92-(2-x))+6.79)=20 | 5.92 2 x - - 6.79 + 20 = | 5.92:dollar 2:dollar x:dollar -:dollar -:dollar 6.79:dollar +:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 21.13 | (5.92+(2+(20-6.79)))=x | 5.92 2 20 6.79 - + + x = | 5.92:dollar 2:dollar 20:dollar 6.79:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 3.55527164579232 | ((5.92-(2/6.79))*x)=20 | 5.92 2 6.79 / - x * 20 = | 5.92:ticket 2:ticket 6.79:dollar /:ticket -:ticket x:dollar *:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.0871870397643595 | ((5.92*(2/6.79))/x)=20 | 5.92 2 6.79 / * x / 20 = | 5.92:dollar 2:ticket 6.79:dollar /:ticket *:dollar x:ticket /:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.0217967599410898 | x=((5.92/6.79)/(2*20)) | x 5.92 6.79 / 2 20 * / = | x:dollar 5.92:dollar 6.79:ticket /:dollar 2:ticket 20:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.0871870397643593 | ((5.92*(2/20))/6.79)=x | 5.92 2 20 / * 6.79 / x = | 5.92:dollar 2:ticket 20:dollar /:ticket *:dollar 6.79:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.126522761273776 | x=(5.92/(6.79+(2*20))) | x 5.92 6.79 2 20 * + / = | x:dollar 5.92:dollar 6.79:ticket 2:ticket 20:dollar *:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 45.8783783783784 | ((5.92/(2*6.79))*x)=20 | 5.92 2 6.79 * / x * 20 = | 5.92:dollar 2:ticket 6.79:dollar *:ticket /:dollar x:ticket *:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 40.7888 | x=(5.92*((2/20)+6.79)) | x 5.92 2 20 / 6.79 + * = | x:dollar 5.92:dollar 2:ticket 20:dollar /:ticket 6.79:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 34.8748159057437 | (5.92*((2*20)/6.79))=x | 5.92 2 20 * 6.79 / * x = | 5.92:dollar 2:ticket 20:dollar *:ticket 6.79:dollar /:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 12 | 1.37 | 1.00492 | ((5.92/(2*20))*6.79)=x | 5.92 2 20 * / 6.79 * x = | 5.92:dollar 2:ticket 20:dollar *:ticket /:dollar 6.79:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 11.8110162002946 | x=(5.92+((2*20)/6.79)) | x 5.92 2 20 * 6.79 / + = | x:dollar 5.92:dollar 2:ticket 20:dollar *:dollar 6.79:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 17.13 | x=(5.92-((2-20)+6.79)) | x 5.92 2 20 - 6.79 + - = | x:dollar 5.92:dollar 2:dollar 20:dollar -:dollar 6.79:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 7.382 | (5.92*(2/(x-6.79)))=20 | 5.92 2 x 6.79 - / * 20 = | 5.92:dollar 2:ticket x:dollar 6.79:dollar -:dollar /:ticket *:ticket 20:ticket =:ticket
EXPR: 0 | POS | FRA | 12 | 1.37 | 30.71 | x=(5.92+((6.79-2)+20)) | x 5.92 6.79 2 - 20 + + = | x:dollar 5.92:dollar 6.79:dollar 2:dollar -:dollar 20:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 9.29 | x=(2-((5.92+6.79)-20)) | x 2 5.92 6.79 + 20 - - = | x:dollar 2:dollar 5.92:dollar 6.79:dollar +:dollar 20:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.896290688872067 | ((5.92*2)/(20-6.79))=x | 5.92 2 * 20 6.79 - / x = | 5.92:dollar 2:ticket *:ticket 20:dollar 6.79:dollar -:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 12 | 1.37 | 30.71 | x=(5.92-((2-20)-6.79)) | x 5.92 2 20 - 6.79 - - = | x:dollar 5.92:dollar 2:dollar 20:dollar -:dollar 6.79:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 22.87 | x=(2-(5.92-(6.79+20))) | x 2 5.92 6.79 20 + - - = | x:dollar 2:dollar 5.92:dollar 6.79:dollar 20:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 4.68924889543446 | x=(((5.92*2)+20)/6.79) | x 5.92 2 * 20 + 6.79 / = | x:dollar 5.92:dollar 2:ticket *:dollar 20:dollar +:dollar 6.79:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.196800000000003 | ((5.92*6.79)-(2*20))=x | 5.92 6.79 * 2 20 * - x = | 5.92:ticket 6.79:dollar *:dollar 2:ticket 20:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 80.1968 | ((5.92*6.79)+(2*20))=x | 5.92 6.79 * 2 20 * + x = | 5.92:ticket 6.79:dollar *:dollar 2:ticket 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.178259560373382 | x=(5.92/((2*20)-6.79)) | x 5.92 2 20 * 6.79 - / = | x:dollar 5.92:dollar 2:ticket 20:dollar *:ticket 6.79:ticket -:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.126522761273776 | x=(5.92/((2*20)+6.79)) | x 5.92 2 20 * 6.79 + / = | x:dollar 5.92:dollar 2:ticket 20:dollar *:ticket 6.79:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 8.71870397643594 | (20/((2/5.92)*6.79))=x | 20 2 5.92 / 6.79 * / x = | 20:dollar 2:ticket 5.92:dollar /:ticket 6.79:dollar *:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 71.61 | (((5.92-2)*20)-6.79)=x | 5.92 2 - 20 * 6.79 - x = | 5.92:ticket 2:ticket -:ticket 20:dollar *:dollar 6.79:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 1.37 | 0.0871870397643593 | x=(5.92/((6.79/2)*20)) | x 5.92 6.79 2 / 20 * / = | x:dollar 5.92:dollar 6.79:dollar 2:ticket /:dollar 20:ticket *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 20.435 | (6.79+(2*(20-x)))=5.92 | 6.79 2 20 x - * + 5.92 = | 6.79:dollar 2:ticket 20:dollar x:dollar -:dollar *:dollar +:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 10.685 | 20=(5.92+((6.79/2)+x)) | 20 5.92 6.79 2 / x + + = | 20:dollar 5.92:dollar 6.79:dollar 2:ticket /:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 20.435 | (6.79-(2*(x-20)))=5.92 | 6.79 2 x 20 - * - 5.92 = | 6.79:dollar 2:ticket x:dollar 20:dollar -:dollar *:dollar -:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 0.0217967599410898 | x=((5.92/6.79)/(2*20)) | x 5.92 6.79 / 2 20 * / = | x:dollar 5.92:dollar 6.79:ticket /:dollar 2:ticket 20:dollar *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 0.126522761273776 | x=(5.92/(6.79+(2*20))) | x 5.92 6.79 2 20 * + / = | x:dollar 5.92:dollar 6.79:ticket 2:ticket 20:dollar *:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 19.4265202702703 | (6.79/(2*(20-x)))=5.92 | 6.79 2 20 x - * / 5.92 = | 6.79:dollar 2:ticket 20:dollar x:dollar -:dollar *:ticket /:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 22.2939189189189 | (6.79*(2/(x-20)))=5.92 | 6.79 2 x 20 - / * 5.92 = | 6.79:dollar 2:ticket x:dollar 20:dollar -:dollar /:ticket *:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 11.4695945945946 | (6.79/((2/20)*x))=5.92 | 6.79 2 20 / x * / 5.92 = | 6.79:dollar 2:ticket 20:dollar /:ticket x:dollar *:ticket /:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 20.5734797297297 | (6.79/(2*(x-20)))=5.92 | 6.79 2 x 20 - * / 5.92 = | 6.79:dollar 2:ticket x:dollar 20:dollar -:dollar *:ticket /:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 11.8110162002946 | x=(5.92+((2*20)/6.79)) | x 5.92 2 20 * 6.79 / + = | x:dollar 5.92:dollar 2:ticket 20:dollar *:dollar 6.79:ticket /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 0.896290688872067 | ((5.92*2)/(20-6.79))=x | 5.92 2 * 20 6.79 - / x = | 5.92:dollar 2:ticket *:ticket 20:dollar 6.79:dollar -:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 13 | 1.37 | 22.87 | x=(2-(5.92-(6.79+20))) | x 2 5.92 6.79 20 + - - = | x:dollar 2:dollar 5.92:dollar 6.79:dollar 20:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 4.68924889543446 | x=(((5.92*2)+20)/6.79) | x 5.92 2 * 20 + 6.79 / = | x:dollar 5.92:dollar 2:ticket *:dollar 20:dollar +:dollar 6.79:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 0.126522761273776 | x=(5.92/((2*20)+6.79)) | x 5.92 2 20 * 6.79 + / = | x:dollar 5.92:dollar 2:ticket 20:dollar *:ticket 6.79:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 13 | 1.37 | 71.61 | (((5.92-2)*20)-6.79)=x | 5.92 2 - 20 * 6.79 - x = | 5.92:ticket 2:ticket -:ticket 20:dollar *:dollar 6.79:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 17.13 | (5.92-(2+(x-20)))=6.79 | 5.92 2 x 20 - + - 6.79 = | 5.92:dollar 2:dollar x:dollar 20:dollar -:dollar +:dollar -:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 71.61 | (((5.92-2)*20)-x)=6.79 | 5.92 2 - 20 * x - 6.79 = | 5.92:ticket 2:ticket -:ticket 20:dollar *:dollar x:dollar -:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 21.13 | (5.92+(2-(x-20)))=6.79 | 5.92 2 x 20 - - + 6.79 = | 5.92:dollar 2:dollar x:dollar 20:dollar -:dollar -:dollar +:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 18.87 | (((5.92+2)-20)+x)=6.79 | 5.92 2 + 20 - x + 6.79 = | 5.92:dollar 2:dollar +:dollar 20:dollar -:dollar x:dollar +:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 39.5 | x=((20+(2*6.79))+5.92) | x 20 2 6.79 * + 5.92 + = | x:dollar 20:dollar 2:ticket 6.79:dollar *:dollar +:dollar 5.92:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 11.8110162002946 | x=((20*(2/6.79))+5.92) | x 20 2 6.79 / * 5.92 + = | x:dollar 20:dollar 2:ticket 6.79:dollar /:ticket *:dollar 5.92:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 27.66 | x=((20+(2*6.79))-5.92) | x 20 2 6.79 * + 5.92 - = | x:dollar 20:dollar 2:ticket 6.79:dollar *:dollar +:dollar 5.92:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 2.79025 | ((5.92-(2*x))*20)=6.79 | 5.92 2 x * - 20 * 6.79 = | 5.92:ticket 2:ticket x:dollar *:ticket -:ticket 20:dollar *:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 16.17 | 6.79=((20+(5.92/2))-x) | 6.79 20 5.92 2 / + x - = | 6.79:dollar 20:dollar 5.92:dollar 2:ticket /:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 223.22 | x=(2*((5.92*20)-6.79)) | x 2 5.92 20 * 6.79 - * = | x:dollar 2:ticket 5.92:ticket 20:dollar *:dollar 6.79:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 250.38 | x=(2*((5.92*20)+6.79)) | x 2 5.92 20 * 6.79 + * = | x:dollar 2:ticket 5.92:ticket 20:dollar *:dollar 6.79:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 22.87 | 5.92=(6.79-(x-(2+20))) | 5.92 6.79 x 2 20 + - - = | 5.92:dollar 6.79:dollar x:dollar 2:dollar 20:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 21.13 | ((5.92+(2+20))-x)=6.79 | 5.92 2 20 + + x - 6.79 = | 5.92:dollar 2:dollar 20:dollar +:dollar +:dollar x:dollar -:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 0.253045522547553 | 5.92=(x*((6.79/2)+20)) | 5.92 x 6.79 2 / 20 + * = | 5.92:dollar x:ticket 6.79:dollar 2:ticket /:dollar 20:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 11.57016 | x=((2-(5.92/20))*6.79) | x 2 5.92 20 / - 6.79 * = | x:dollar 2:ticket 5.92:ticket 20:dollar /:ticket -:ticket 6.79:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 0.352590827873734 | (2*((5.92/x)-6.79))=20 | 2 5.92 x / 6.79 - * 20 = | 2:ticket 5.92:dollar x:ticket /:dollar 6.79:dollar -:dollar *:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 0.0871870397643593 | ((5.92*2)/(20*x))=6.79 | 5.92 2 * 20 x * / 6.79 = | 5.92:dollar 2:ticket *:dollar 20:ticket x:dollar *:ticket /:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 21.13 | ((5.92+(2-x))+20)=6.79 | 5.92 2 x - + 20 + 6.79 = | 5.92:dollar 2:dollar x:dollar -:dollar +:dollar 20:dollar +:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 0.0871870397643593 | ((5.92*(2/x))/20)=6.79 | 5.92 2 x / * 20 / 6.79 = | 5.92:dollar 2:ticket x:dollar /:ticket *:dollar 20:ticket /:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 1.37 | 21.13 | ((5.92-x)+(2+20))=6.79 | 5.92 x - 2 20 + + 6.79 = | 5.92:dollar x:dollar -:dollar 2:dollar 20:dollar +:dollar +:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 13.84984 | x=(5.92*((6.79/20)+2)) | x 5.92 6.79 20 / 2 + * = | x:dollar 5.92:dollar 6.79:ticket 20:dollar /:ticket 2:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 22.87 | x=(2+((6.79-5.92)+20)) | x 2 6.79 5.92 - 20 + + = | x:dollar 2:dollar 6.79:dollar 5.92:dollar -:dollar 20:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 17.13 | x=(5.92-((6.79-20)+2)) | x 5.92 6.79 20 - 2 + - = | x:dollar 5.92:dollar 6.79:dollar 20:dollar -:dollar 2:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 22.87 | x=((6.79-(5.92-2))+20) | x 6.79 5.92 2 - - 20 + = | x:dollar 6.79:dollar 5.92:dollar 2:dollar -:dollar -:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 372.6 | x=((6.79+(5.92*2))*20) | x 6.79 5.92 2 * + 20 * = | x:dollar 6.79:ticket 5.92:dollar 2:ticket *:ticket +:ticket 20:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 21.13 | ((2-(6.79-5.92))+20)=x | 2 6.79 5.92 - - 20 + x = | 2:dollar 6.79:dollar 5.92:dollar -:dollar -:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 283.44 | x=((5.92+(6.79*20))*2) | x 5.92 6.79 20 * + 2 * = | x:dollar 5.92:dollar 6.79:ticket 20:dollar *:dollar +:dollar 2:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 104.82 | ((5.92*20)-(2*6.79))=x | 5.92 20 * 2 6.79 * - x = | 5.92:ticket 20:dollar *:dollar 2:ticket 6.79:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 131.98 | ((5.92*20)+(2*6.79))=x | 5.92 20 * 2 6.79 * + x = | 5.92:ticket 20:dollar *:dollar 2:ticket 6.79:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 7.63475699558174 | ((5.92+20)*(2/6.79))=x | 5.92 20 + 2 6.79 / * x = | 5.92:dollar 20:dollar +:dollar 2:ticket 6.79:dollar /:ticket *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 15 | 1.37 | 11.57016 | x=((2-(5.92/20))*6.79) | x 2 5.92 20 / - 6.79 * = | x:dollar 2:ticket 5.92:ticket 20:dollar /:ticket -:ticket 6.79:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 34.8748159057437 | ((5.92*20)*(2/6.79))=x | 5.92 20 * 2 6.79 / * x = | 5.92:dollar 20:ticket *:dollar 2:ticket 6.79:dollar /:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 15 | 1.37 | 131.98 | ((2*6.79)+(5.92*20))=x | 2 6.79 * 5.92 20 * + x = | 2:ticket 6.79:dollar *:dollar 5.92:ticket 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 13.84984 | x=(5.92*((6.79/20)+2)) | x 5.92 6.79 20 / 2 + * = | x:dollar 5.92:dollar 6.79:ticket 20:dollar /:ticket 2:ticket +:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 17.13 | x=(5.92-((6.79-20)+2)) | x 5.92 6.79 20 - 2 + - = | x:dollar 5.92:dollar 6.79:dollar 20:dollar -:dollar 2:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 22.87 | x=((6.79-(5.92-2))+20) | x 6.79 5.92 2 - - 20 + = | x:dollar 6.79:dollar 5.92:dollar 2:dollar -:dollar -:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 47.8015999999999 | 20=((x*(2/6.79))+5.92) | 20 x 2 6.79 / * 5.92 + = | 20:dollar x:dollar 2:ticket 6.79:dollar /:ticket *:dollar 5.92:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 372.6 | x=((6.79+(5.92*2))*20) | x 6.79 5.92 2 * + 20 * = | x:dollar 6.79:ticket 5.92:dollar 2:ticket *:ticket +:ticket 20:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 21.13 | ((2-(6.79-5.92))+20)=x | 2 6.79 5.92 - - 20 + x = | 2:dollar 6.79:dollar 5.92:dollar -:dollar -:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 131.98 | ((5.92*20)+(2*6.79))=x | 5.92 20 * 2 6.79 * + x = | 5.92:ticket 20:dollar *:dollar 2:ticket 6.79:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 131.98 | ((2*6.79)+(5.92*20))=x | 2 6.79 * 5.92 20 * + x = | 2:ticket 6.79:dollar *:dollar 5.92:ticket 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 34.8748159057437 | ((5.92*20)*(2/6.79))=x | 5.92 20 * 2 6.79 / * x = | 5.92:dollar 20:ticket *:dollar 2:ticket 6.79:dollar /:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 16 | 1.37 | 13.83 | (20-(2*(x-6.79)))=5.92 | 20 2 x 6.79 - * - 5.92 = | 20:dollar 2:ticket x:dollar 6.79:dollar -:dollar *:dollar -:dollar 5.92:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 115.005 | ((5.92*20)-(6.79/2))=x | 5.92 20 * 6.79 2 / - x = | 5.92:dollar 20:ticket *:dollar 6.79:dollar 2:ticket /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 3.691 | ((5.92/20)+(6.79/2))=x | 5.92 20 / 6.79 2 / + x = | 5.92:dollar 20:ticket /:dollar 6.79:dollar 2:ticket /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 5.29 | (6.79+((5.92+2)+x))=20 | 6.79 5.92 2 + x + + 20 = | 6.79:dollar 5.92:dollar 2:dollar +:dollar x:dollar +:dollar +:dollar 20:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 22.87 | 6.79=(((5.92-2)-20)+x) | 6.79 5.92 2 - 20 - x + = | 6.79:dollar 5.92:dollar 2:dollar -:dollar 20:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 18.87 | 6.79=(((5.92+2)-20)+x) | 6.79 5.92 2 + 20 - x + = | 6.79:dollar 5.92:dollar 2:dollar +:dollar 20:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 8.7 | ((x*2)/(6.79-5.92))=20 | x 2 * 6.79 5.92 - / 20 = | x:dollar 2:ticket *:ticket 6.79:dollar 5.92:dollar -:dollar /:ticket 20:ticket =:ticket
EXPR: 0 | POS | FRA | 17 | 1.37 | 121.795 | ((6.79/2)+(5.92*20))=x | 6.79 2 / 5.92 20 * + x = | 6.79:dollar 2:ticket /:dollar 5.92:ticket 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 30.71 | 2=(6.79-(x-(5.92+20))) | 2 6.79 x 5.92 20 + - - = | 2:dollar 6.79:dollar x:dollar 5.92:dollar 20:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 21.13 | 2=(6.79+(x-(5.92+20))) | 2 6.79 x 5.92 20 + - + = | 2:dollar 6.79:dollar x:dollar 5.92:dollar 20:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 5.6722972972973 | (((5.92*x)-20)/2)=6.79 | 5.92 x * 20 - 2 / 6.79 = | 5.92:ticket x:dollar *:dollar 20:dollar -:dollar 2:ticket /:dollar 6.79:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 1.37 | 17.13 | 6.79=((5.92-(2+x))+20) | 6.79 5.92 2 x + - 20 + = | 6.79:dollar 5.92:dollar 2:dollar x:dollar +:dollar -:dollar 20:dollar +:dollar =:dollar
