-1 1:0.03507668321867566 2:0.1537206342478326 3:0.5905057172415361 4:0.2206969652919555 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.14713131019463702 23:1 24:0 25:1 26:0 
-1 1:0.03507668321867566 2:0.1537206342478326 3:0.5905057172415361 4:0.2206969652919555 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.10248042283188841 23:0 24:0 25:1 26:1 
1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:0 
1 1:0.027265367713660563 2:0.09055652120275252 3:0.8320873869800606 4:0.05009072410352649 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.5547249246533738 23:1 24:1 25:1 26:1 
1 1:0.020873851916482423 2:0.03299368922027011 3:0.2715975685164209 4:0.6745348903468266 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2248449634489422 23:0 24:0 25:1 26:1 
-1 1:0.020873851916482423 2:0.03299368922027011 3:0.2715975685164209 4:0.6745348903468266 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.09053252283880697 23:0 24:0 25:1 26:1 
-1 1:0.027265367713660563 2:0.09055652120275252 3:0.8320873869800606 4:0.05009072410352649 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.06037101413516835 23:0 24:1 25:1 26:1 
-1 1:0.09492017117503991 2:0.8725297843544335 3:0.01954175379319801 4:0.013008290677328479 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.5816865229029556 23:0 24:0 25:1 26:1 
1 1:0.018161711016932074 2:0.032005851482637 3:0.9247250916118332 4:0.025107345888597962 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3082416972039444 23:1 24:0 25:1 26:1 
-1 1:0.09492017117503991 2:0.8725297843544335 3:0.01954175379319801 4:0.013008290677328479 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.06328011411669328 23:0 24:0 25:1 26:1 
-1 1:0.09492017117503991 2:0.8725297843544335 3:0.01954175379319801 4:0.013008290677328479 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.013027835862132006 23:0 24:0 25:1 26:0 
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:1 
-1 1:0.09492017117503991 2:0.8725297843544335 3:0.01954175379319801 4:0.013008290677328479 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.5816865229029556 23:0 24:0 25:1 26:1 
1 1:0.024488803554377825 2:0.03563531992011799 3:0.9148865967090585 4:0.024989279816445248 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3049621989030195 23:1 24:0 25:1 26:1 
-1 1:0.09492017117503991 2:0.8725297843544335 3:0.01954175379319801 4:0.013008290677328479 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.06328011411669328 23:0 24:0 25:1 26:1 
-1 1:0.09492017117503991 2:0.8725297843544335 3:0.01954175379319801 4:0.013008290677328479 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.013027835862132006 23:0 24:0 25:1 26:0 
1 1:0.017572966123499265 2:0.2421463042783481 3:0.6786836074472891 4:0.06159712215086397 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.4524557382981927 23:1 24:1 25:1 26:1 
1 1:0.03453131991637613 2:0.08736658264384424 3:0.24829750686679844 4:0.6298045905729814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.20993486352432714 23:0 24:1 25:1 26:1 
-1 1:0.017572966123499265 2:0.2421463042783481 3:0.6786836074472891 4:0.06159712215086397 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.16143086951889873 23:0 24:1 25:1 26:1 
-1 1:0.03453131991637613 2:0.08736658264384424 3:0.24829750686679844 4:0.6298045905729814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.08276583562226615 23:0 24:1 25:1 26:0 
-1 1:0.4739780182730349 2:0.4658268233563955 3:0.029969001674022958 4:0.030226156696546616 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.31598534551535656 23:1 24:0 25:1 26:1 
-1 1:0.4739780182730349 2:0.4658268233563955 3:0.029969001674022958 4:0.030226156696546616 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.31055121557093035 23:1 24:0 25:1 26:1 
1 1:0.8754894839322227 2:0.08279329662268473 3:0.028286331673018188 4:0.013430887772074377 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2918298279774076 23:1 24:0 25:1 26:1 
-1 1:0.8754894839322227 2:0.08279329662268473 3:0.028286331673018188 4:0.013430887772074377 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.02759776554089491 23:1 24:0 25:1 26:1 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.37829289920615605 23:1 24:1 25:1 26:0 
1 1:0.026767552335749657 2:0.022004637357497314 3:0.8654064707829674 4:0.08582133952378543 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.28846882359432247 23:1 24:0 25:1 26:1 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2087378044051461 23:1 24:1 25:1 26:0 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.04426434310542071 23:0 24:1 25:1 26:1 
-1 1:0.07110837121119956 2:0.10458251544006975 3:0.7396796787283643 4:0.08462943462036644 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.49311978581890953 23:1 24:0 25:0 26:0 
1 1:0.028764902951390975 2:0.09244897754945214 3:0.8377596584554651 4:0.041026461043691786 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.279253219485155 23:0 24:0 25:0 26:0 
-1 1:0.07110837121119956 2:0.10458251544006975 3:0.7396796787283643 4:0.08462943462036644 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0697216769600465 23:0 24:0 25:0 26:0 
-1 1:0.07110837121119956 2:0.10458251544006975 3:0.7396796787283643 4:0.08462943462036644 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.05641962308024429 23:1 24:0 25:0 26:0 
-1 1:0.035617555484759526 2:0.20093524233485877 3:0.7263065701553347 4:0.037140632025046846 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4842043801035565 23:0 24:0 25:1 26:0 
1 1:0.05543407521866901 2:0.8970218117945405 3:0.027841309325276502 4:0.01970280366151404 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29900727059818016 23:0 24:0 25:1 26:1 
-1 1:0.035617555484759526 2:0.20093524233485877 3:0.7263065701553347 4:0.037140632025046846 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.13395682822323918 23:1 24:0 25:1 26:1 
-1 1:0.035617555484759526 2:0.20093524233485877 3:0.7263065701553347 4:0.037140632025046846 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.02476042135003123 23:0 24:0 25:1 26:0 
-1 1:0.0804130796784528 2:0.8640232695481783 3:0.02312811924894737 4:0.03243553152442148 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.5760155130321188 23:1 24:0 25:1 26:1 
1 1:0.12756370668616884 2:0.8265790379699205 3:0.025325991354082165 4:0.020531263989828703 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2755263459899735 23:1 24:0 25:1 26:1 
1 1:0.0804130796784528 2:0.8640232695481783 3:0.02312811924894737 4:0.03243553152442148 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.0536087197856352 23:1 24:0 25:1 26:1 
-1 1:0.12756370668616884 2:0.8265790379699205 3:0.025325991354082165 4:0.020531263989828703 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.04252123556205628 23:1 24:0 25:1 26:1 
1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:0 
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:1 
-1 1:0.23463241620575567 2:0.6970425295249989 3:0.023808313388601843 4:0.04451674088064325 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4646950196833326 23:1 24:0 25:1 26:1 
-1 1:0.7352126705618018 2:0.2127245496882047 3:0.04070022670155736 4:0.011362553048436207 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.24507089018726727 23:1 24:0 25:1 26:1 
-1 1:0.23463241620575567 2:0.6970425295249989 3:0.023808313388601843 4:0.04451674088064325 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.15642161080383712 23:1 24:0 25:1 26:1 
-1 1:0.7352126705618018 2:0.2127245496882047 3:0.04070022670155736 4:0.011362553048436207 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.07090818322940157 23:1 24:0 25:1 26:1 
-1 1:0.5235522826627022 2:0.4424545064366419 3:0.015537738542861505 4:0.018455472357794503 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3490348551084681 23:0 24:1 25:1 26:1 
1 1:0.016635934777036235 2:0.03180803315212697 3:0.9267190023320305 4:0.02483702973880608 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.30890633411067686 23:1 24:0 25:1 26:1 
-1 1:0.5235522826627022 2:0.4424545064366419 3:0.015537738542861505 4:0.018455472357794503 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2949696709577613 23:0 24:1 25:1 26:1 
-1 1:0.5235522826627022 2:0.4424545064366419 3:0.015537738542861505 4:0.018455472357794503 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.012303648238529669 23:0 24:1 25:1 26:0 
-1 1:0.37114996165050745 2:0.5874796439760032 3:0.02596717596554927 4:0.015403218407940181 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3916530959840021 23:1 24:1 25:1 26:0 
-1 1:0.8078517156018391 2:0.15618551357905391 3:0.027872617515887977 4:0.008090153303218736 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.269283905200613 23:1 24:0 25:1 26:0 
-1 1:0.37114996165050745 2:0.5874796439760032 3:0.02596717596554927 4:0.015403218407940181 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.24743330776700498 23:1 24:1 25:1 26:0 
-1 1:0.8078517156018391 2:0.15618551357905391 3:0.027872617515887977 4:0.008090153303218736 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.052061837859684636 23:1 24:0 25:1 26:0 
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:1 
-1 1:0.059380722377597 2:0.07309768091399989 3:0.46292073024999847 4:0.4046008664584046 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.30861382016666566 23:1 24:0 25:1 26:0 
1 1:0.027445417644099284 2:0.03418610371649256 3:0.8731170037487535 4:0.06525147489065464 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2910390012495845 23:1 24:0 25:1 26:1 
-1 1:0.059380722377597 2:0.07309768091399989 3:0.46292073024999847 4:0.4046008664584046 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.26973391097226973 23:1 24:0 25:1 26:0 
-1 1:0.059380722377597 2:0.07309768091399989 3:0.46292073024999847 4:0.4046008664584046 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.04873178727599992 23:0 24:0 25:1 26:1 
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:1 
-1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:0 24:0 25:1 26:1 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.37829289920615605 23:1 24:1 25:1 26:0 
1 1:0.0329443401511402 2:0.014580520228779875 3:0.8909037952009624 4:0.06157134441911768 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29696793173365416 23:1 24:0 25:1 26:1 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2087378044051461 23:1 24:1 25:1 26:0 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.04426434310542071 23:0 24:1 25:1 26:1 
-1 1:0.03435795125965422 2:0.13513768297081463 3:0.7433459518306741 4:0.08715841393885705 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.49556396788711604 23:0 24:1 25:1 26:0 
1 1:0.019366913397533124 2:0.024825153721041795 3:0.9292633145341814 4:0.026544618347243493 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3097544381780605 23:0 24:0 25:1 26:1 
-1 1:0.03435795125965422 2:0.13513768297081463 3:0.7433459518306741 4:0.08715841393885705 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.09009178864720975 23:0 24:1 25:1 26:1 
-1 1:0.03435795125965422 2:0.13513768297081463 3:0.7433459518306741 4:0.08715841393885705 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.058105609292571365 23:0 24:1 25:1 26:0 
-1 1:0.025035037094587646 2:0.2605463805444439 3:0.5576063680023686 4:0.15681221435860002 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.37173757866824575 23:1 24:1 25:1 26:0 
1 1:0.02057148851161006 2:0.0882802602717799 3:0.8626125634033983 4:0.02853568781321179 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2875375211344661 23:1 24:0 25:1 26:1 
-1 1:0.025035037094587646 2:0.2605463805444439 3:0.5576063680023686 4:0.15681221435860002 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.17369758702962926 23:0 24:1 25:1 26:1 
-1 1:0.025035037094587646 2:0.2605463805444439 3:0.5576063680023686 4:0.15681221435860002 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.10454147623906668 23:1 24:1 25:1 26:0 
-1 1:0.08033367576646971 2:0.8853088088128569 3:0.01977334222151709 4:0.014584173199156234 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.5902058725419046 23:0 24:1 25:1 26:1 
1 1:0.018161711016932074 2:0.032005851482637 3:0.9247250916118332 4:0.025107345888597962 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3082416972039444 23:1 24:0 25:1 26:1 
-1 1:0.08033367576646971 2:0.8853088088128569 3:0.01977334222151709 4:0.014584173199156234 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.05355578384431314 23:0 24:1 25:1 26:1 
-1 1:0.08033367576646971 2:0.8853088088128569 3:0.01977334222151709 4:0.014584173199156234 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.01318222814767806 23:0 24:1 25:1 26:0 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.37829289920615605 23:1 24:1 25:1 26:0 
1 1:0.0329443401511402 2:0.014580520228779875 3:0.8909037952009624 4:0.06157134441911768 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29696793173365416 23:1 24:0 25:1 26:1 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2087378044051461 23:1 24:1 25:1 26:0 
-1 1:0.05305742992491576 2:0.06639651465813107 3:0.5674393488092341 4:0.31310670660771917 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.04426434310542071 23:0 24:1 25:1 26:1 
-1 1:0.03507668321867566 2:0.1537206342478326 3:0.5905057172415361 4:0.2206969652919555 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3936704781610241 23:1 24:0 25:1 26:0 
1 1:0.022903459125300934 2:0.07059568406424742 3:0.8729755829354897 4:0.0335252738749616 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29099186097849655 23:1 24:0 25:1 26:1 
-1 1:0.03507668321867566 2:0.1537206342478326 3:0.5905057172415361 4:0.2206969652919555 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.14713131019463702 23:1 24:0 25:1 26:0 
-1 1:0.03507668321867566 2:0.1537206342478326 3:0.5905057172415361 4:0.2206969652919555 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.10248042283188841 23:0 24:0 25:1 26:1 
1 1:0 2:0 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0 23:1 24:0 25:1 26:0 
-1 1:0.12375048988524101 2:0.826702853157394 3:0.018781800481109653 4:0.03076485647625529 5:0.022816447190348216 6:0.03546620031200315 7:0.9215732092735279 8:0.020144143224120732 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.6674623179261124 23:0 24:1 25:1 26:0 
-1 1:0.01507099691135646 2:0.03202422081313228 3:0.9278676329822184 4:0.02503714929329289 5:0.3274359127046422 6:0.6470250218754858 7:0.010382482503442272 8:0.015156582916430038 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.5554794191832975 23:0 24:1 25:1 26:1 
-1 1:0.12375048988524101 2:0.826702853157394 3:0.018781800481109653 4:0.03076485647625529 5:0.018968922657029725 6:0.0590050892553414 7:0.8766020372628628 8:0.04542395082476612 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.4692386411027416 23:0 24:1 25:1 26:0 
-1 1:0.12375048988524101 2:0.826702853157394 3:0.018781800481109653 4:0.03076485647625529 5:0.018968922657029725 6:0.0590050892553414 7:0.8766020372628628 8:0.04542395082476612 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.4459922327504952 23:0 24:1 25:1 26:0 
-1 1:0.08033367576646971 2:0.8853088088128569 3:0.01977334222151709 4:0.014584173199156234 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.5902058725419046 23:0 24:1 25:1 26:1 
1 1:0.018161711016932074 2:0.032005851482637 3:0.9247250916118332 4:0.025107345888597962 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3082416972039444 23:1 24:0 25:1 26:1 
-1 1:0.08033367576646971 2:0.8853088088128569 3:0.01977334222151709 4:0.014584173199156234 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.05355578384431314 23:0 24:1 25:1 26:1 
-1 1:0.08033367576646971 2:0.8853088088128569 3:0.01977334222151709 4:0.014584173199156234 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.01318222814767806 23:0 24:1 25:1 26:0 
-1 1:0.03507668321867215 2:0.15372063424782123 3:0.5905057172415574 4:0.22069696529194896 5:0.16448813694848902 6:0.810684504063724 7:0.015193556586372392 8:0.009633802401414876 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.2 22:0.5529686813422514 23:0 24:0 25:1 26:0 
-1 1:0.022903459125300934 2:0.07059568406424742 3:0.8729755829354897 4:0.0335252738749616 5:0.40846879521980983 6:0.5709701623297836 7:0.006364428332145593 8:0.014196614118261149 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.4 22:0.5037289768987643 23:0 24:0 25:1 26:1 
-1 1:0.03507668321867215 2:0.15372063424782123 3:0.5905057172415574 4:0.22069696529194896 5:0.026105949702224986 6:0.08399345743182444 7:0.8611272079606521 8:0.02877338490529822 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.4 22:0.4689937625422813 23:0 24:0 25:1 26:0 
